	-0.0455314	-0.661354	-1.58631
	-0.0809004	0.732026	0.296516
	-0.0735327	-0.097962	-0.251696
	-0.810755	-1.04038	1.44939
	0.435492	1.41106	0.900177
	-1.30619	0.0775883	-0.970566
	0.774496	1.21571	-0.845531
	-0.058069	2.32271	1.86176
	0.17675	-0.40478	1.83813
	0.300908	0.6744	-0.0300046
	0.470046	-0.237698	-0.470491
	-0.337253	-0.203588	-0.349351
	-0.0975006	-0.413802	0.717859
	0.253883	1.28693	0.758957
	0.88979	0.843671	-0.201302
	-1.02298	-0.816909	0.68165
	-0.241628	-0.451391	-0.283496
	-0.807666	-1.81046	1.22341
	-0.342922	0.331805	1.29026
	1.1357	1.28984	0.275426
	-0.591349	-1.95717	-1.26649
	-1.61816	-0.274942	-0.611968
	-0.625044	-1.06999	0.867451
	0.0224498	1.2016	1.06106
	-1.373	-1.36752	-1.57714
	0.0352452	1.08424	-0.372538
	0.604346	-0.00182817	-0.109983
	-0.293977	2.16618	-0.631202
	1.02704	0.836517	0.430267
	1.13695	-0.764633	-0.440686
	-1.39025	0.997317	-0.342534
	-1.21874	-0.485894	-0.692761
	0.22006	-0.901094	-0.635078
	0.586222	-0.975092	0.690445
	-0.752241	0.176749	0.634793
	-1.48276	-0.935673	-0.34327
	-0.272366	0.531267	0.11627
	-1.58889	-0.110857	0.090287
	1.30976	1.11704	-0.613814
	-0.982107	0.22318	0.207588
	-1.01463	-0.767917	1.25373
	0.736723	1.19135	-1.63313
	0.0572087	-1.03971	0.0387408
	1.58007	-0.586483	0.0692216
	0.170537	0.816321	0.0986007
	0.423028	0.337863	-0.530906
	1.03539	-1.62729	-1.6947
	1.36468	-2.0077	0.541826
	0.502001	-1.07948	-2.33498
	0.0502446	0.345552	-0.397934
	0.829685	-0.187592	1.21445
	0.967715	-0.99145	-0.16596
	-0.763546	-0.212872	-0.747936
	-0.570613	-1.07046	-0.165484
	0.991217	2.26589	0.713785
	-0.88822	-1.27139	-0.624821
	-1.21645	-1.05731	-0.344012
	1.09447	-0.684524	-0.184876
	1.19913	0.742611	0.86143
	-1.14457	0.207572	-0.144069
	0.866775	1.71977	0.528265
	0.0642915	-0.246931	-0.944089
	-0.77709	-0.509113	0.0962987
	1.06807	0.803522	-0.613234
	-0.255344	-1.23397	0.116828
	-1.45363	-0.137484	-1.0411
	0.904582	0.943135	1.0435
	0.102731	0.270476	-1.69357
	-1.30867	0.181334	0.993621
	-0.577757	1.22515	-0.167928
	1.06888	-0.666848	-0.0353158
	-1.14653	-0.297144	-0.32892
	-0.553651	-0.410732	2.0085
	-0.140848	-0.696112	0.449191
	0.0124688	-0.0680212	0.822248
	0.645107	0.597693	-1.8403
	1.06807	0.821009	-0.408503
	-0.155197	0.497457	-0.850397
	-0.700303	0.767119	-0.408664
	0.148282	0.302714	0.439313
	-1.30723	-0.265204	-2.55503
	-0.948409	-0.825904	1.29047
	0.350528	-1.52427	0.0320451
	0.544252	-0.292707	-0.0624368
	0.425208	-0.201312	0.810862
	0.622001	0.457875	0.410352
	-0.422511	1.72518	0.170771
	1.52932	0.689487	-0.730122
	-0.200331	0.789873	0.508193
	0.976975	0.263084	-0.477831
	0.104493	1.52496	-0.621762
	-0.703954	-0.845629	-0.915286
	-0.628425	-0.472832	0.880848
	0.779677	0.275672	0.903976
	1.18759	-0.298247	-0.192086
	0.989832	0.223069	-0.0148938
	1.60037	-0.254335	1.80603
	-1.23051	-0.0181083	0.169856
	-0.858066	-0.689595	-1.51326
	1.17638	-0.411494	1.01256
	0.510561	-0.595459	2.10973
	0.309709	-0.868758	0.963763
	-0.0238441	0.62978	-0.920298
	0.692026	0.56052	-0.936409
	-2.01027	-2.03405	-0.638473
	-1.40299	2.00661	0.404121
	0.85013	-0.13686	0.352629
	0.837883	-0.134152	0.997477
