#BLOCK:	ACTUAL_P:	P_AVE:	ERROR:
1	1.04241	1.04241	0
2	1.0371	1.03975	0.00187646
3	1.03868	1.03939	0.00128476
88	0.0606426	0.0612651	0.000122147
4	1.04327	1.04036	0.00127844
16	0.88457	0.882814	0.00144746
5	1.03698	1.03969	0.00118878
89	0.060621	0.0612579	0.000120989
6	1.03851	1.03949	0.00100682
7	1.0376	1.03922	0.000898514
90	0.0604704	0.0612491	0.000119961
17	0.886051	0.883004	0.00137479
8	1.03822	1.03909	0.000794904
9	1.04663	1.03993	0.00105951
91	0.0631002	0.0612695	0.000120355
10	1.04124	1.04006	0.000961645
18	0.881437	0.882917	0.00130117
92	0.063911	0.0612982	0.000122424
11	1.03982	1.04004	0.000874468
12	1.03297	1.03945	0.000980076
19	0.888343	0.883203	0.00126364
93	0.0650633	0.0613386	0.000127626
13	1.04171	1.03963	0.000919975
14	1.04442	1.03997	0.000915909
94	0.0621337	0.0613471	0.000126548
15	1.03803	1.03984	0.000863914
20	0.87758	0.882921	0.00123132
16	1.04041	1.03987	0.000810653
95	0.0619586	0.0613535	0.00012538
17	1.04119	1.03995	0.000766658
21	0.886991	0.883115	0.00118784
96	0.0589387	0.0613284	0.000126572
18	1.03852	1.03987	0.000728177
19	1.03722	1.03973	0.000703088
97	0.059526	0.0613098	0.000126624
20	1.04359	1.03993	0.000693886
98	0.0605472	0.061302	0.00012557
99	0.0612152	0.0613011	0.000124305
100	0.0608876	0.061297	0.000123131
