#BLOCK:	ACTUAL_KE:	KE_AVE:	ERROR:
1	1.91698	1.91698	0
2	1.80933	1.86316	0.0380599
3	1.83366	1.85332	0.0266131
4	1.83232	1.84807	0.0204715
