#BLOCK:	ACTUAL_PE:	PE_AVE:	ERROR:
5	-6.59156	-6.59255	0.00144541
1	-5.17053	-5.17053	0
6	-6.59383	-6.59276	0.00122
2	-5.09296	-5.13175	0.0274256
7	-6.59693	-6.59336	0.00118197
32	-0.368695	-0.402397	0.0055639
3	-5.10056	-5.12135	0.0201586
8	-6.60182	-6.59442	0.00143085
4	-5.07195	-5.109	0.01852
33	-0.421581	-0.402978	0.00542559
9	-6.59347	-6.59431	0.0012757
5	-5.07108	-5.10142	0.0162949
10	-6.58738	-6.59362	0.00132321
34	-0.380256	-0.40231	0.00530701
6	-5.07174	-5.09647	0.0143103
11	-6.59782	-6.594	0.00125697
7	-5.05999	-5.09126	0.0131806
12	-6.59077	-6.59373	0.00118076
35	-0.438593	-0.403346	0.00525566
8	-5.07709	-5.08949	0.0116514
13	-6.5974	-6.59401	0.00112315
9	-5.02189	-5.08198	0.012546
14	-6.59279	-6.59393	0.0010463
36	-0.401059	-0.403283	0.00511005
10	-5.05653	-5.07943	0.0115465
15	-6.59592	-6.59406	0.000984987
11	-5.06496	-5.07812	0.0105715
37	-0.400257	-0.403201	0.0049726
16	-6.59552	-6.59415	0.000927674
12	-5.09562	-5.07958	0.00979063
17	-6.5872	-6.59374	0.00095904
38	-0.428469	-0.403866	0.00488599
13	-5.06613	-5.07854	0.00909197
18	-6.59732	-6.59394	0.000926154
14	-5.05037	-5.07653	0.00866231
19	-6.59078	-6.59377	0.000892236
39	-0.456935	-0.405227	0.00494657
15	-5.05805	-5.0753	0.00817197
20	-6.59929	-6.59405	0.00088916
16	-5.06366	-5.07457	0.00769354
17	-5.07962	-5.07487	0.0072467
18	-5.05656	-5.07385	0.00691508
19	-5.05541	-5.07288	0.00661889
20	-5.0592	-5.0722	0.00632318
