#BLOCK:	ACTUAL_PE:	PE_AVE:	ERROR:
1	-5.34863	-5.34863	0
2	-5.27749	-5.31306	0.0251517
35	-6.68392	-6.68542	0.000711679
3	-5.26718	-5.29776	0.0209067
5	-6.57375	-6.57781	0.00178695
4	-5.26481	-5.28953	0.0172269
36	-6.68205	-6.68533	0.000698065
57	-0.414071	-0.410959	0.000252182
6	-6.57984	-6.57815	0.00152088
32	-5.04304	-5.0359	0.00146649
5	-5.28907	-5.28943	0.0137818
7	-6.58356	-6.57892	0.00148733
58	-0.411989	-0.410977	0.000248458
6	-5.30449	-5.29194	0.0117111
37	-6.69855	-6.68569	0.000765173
8	-6.58433	-6.5796	0.00144719
33	-5.02475	-5.03556	0.00146048
7	-5.26793	-5.28851	0.0105285
61	-0.457733	-0.407011	0.00434388
59	-0.410478	-0.410969	0.000244391
9	-6.5785	-6.57948	0.00129149
8	-5.27061	-5.28628	0.00944735
38	-6.68821	-6.68575	0.000747909
60	-0.412316	-0.410991	0.000241347
10	-6.58406	-6.57993	0.00124092
34	-5.0359	-5.03557	0.00141756
62	-0.438522	-0.407519	0.00430345
9	-5.27739	-5.28529	0.00844903
11	-6.57315	-6.57932	0.00127205
61	-0.414719	-0.411052	0.000245007
39	-6.68628	-6.68577	0.000728855
10	-5.27464	-5.28422	0.00767098
12	-6.58165	-6.57951	0.00118078
35	-5.04685	-5.0359	0.0014132
63	-0.421952	-0.407748	0.00424124
11	-5.27927	-5.28377	0.0069868
62	-0.410658	-0.411046	0.000241138
13	-6.58357	-6.57982	0.00113046
40	-6.67717	-6.68555	0.000741678
12	-5.24999	-5.28096	0.00694859
14	-6.5781	-6.5797	0.00105639
36	-5.03665	-5.03592	0.0013741
64	-0.375433	-0.407244	0.00420491
63	-0.41271	-0.411072	0.000238753
13	-5.26827	-5.27998	0.00648229
15	-6.57901	-6.57966	0.000986963
41	-6.68303	-6.68549	0.000726141
64	-0.411875	-0.411085	0.000235352
14	-5.24757	-5.27767	0.00641935
65	-0.399359	-0.407122	0.00414197
37	-5.039	-5.036	0.00133948
16	-6.58315	-6.57987	0.00094913
15	-5.25824	-5.27637	0.00612061
65	-0.412394	-0.411105	0.000232592
17	-6.57775	-6.57975	0.00090145
42	-6.68691	-6.68552	0.000709635
66	-0.378238	-0.406685	0.00410227
16	-5.27569	-5.27633	0.00573822
38	-5.04923	-5.03635	0.00134868
18	-6.58023	-6.57978	0.000851773
66	-0.412331	-0.411124	0.000229808
17	-5.24363	-5.27441	0.005714
19	-6.5825	-6.57992	0.000818886
43	-6.68034	-6.6854	0.000703317
67	-0.434715	-0.407103	0.00406232
67	-0.407782	-0.411074	0.000231728
39	-5.03712	-5.03637	0.00131425
18	-5.26685	-5.27399	0.00541194
20	-6.5778	-6.57981	0.000784736
19	-5.2309	-5.27172	0.00558198
44	-6.68596	-6.68542	0.000687445
68	-0.385573	-0.406786	0.0040149
20	-5.23637	-5.26995	0.00557567
45	-6.69606	-6.68565	0.000711683
46	-6.67738	-6.68547	0.000718575
47	-6.68904	-6.68555	0.000707282
