#BLOCK:	ACTUAL_P:	P_AVE:	ERROR:
1	0.706632	0.706632	0
2	0.674625	0.690629	0.011316
35	0.959652	0.959598	3.61723e-05
3	0.667837	0.683031	0.00976681
5	1.02827	1.03092	0.00108665
4	0.668215	0.679327	0.0079967
36	0.959787	0.959603	3.55473e-05
57	0.0599003	0.0599016	1.88654e-07
6	1.03225	1.03114	0.00092804
32	0.890875	0.891173	6.69978e-05
5	0.679041	0.67927	0.00639757
7	1.03417	1.03157	0.000891055
58	0.0599017	0.0599016	1.85402e-07
6	0.685655	0.680334	0.00541909
37	0.958923	0.959585	3.90521e-05
8	1.03466	1.03196	0.000859404
33	0.891665	0.891188	6.66038e-05
7	0.668941	0.678707	0.00488324
61	0.0629403	0.0612641	0.000143811
59	0.0599013	0.0599016	1.82366e-07
9	1.03098	1.03185	0.000770767
8	0.670356	0.677663	0.00438299
38	0.959459	0.959581	3.8163e-05
60	0.0599023	0.0599016	1.79633e-07
10	1.03466	1.03213	0.00074309
34	0.891184	0.891188	6.4645e-05
62	0.0623122	0.061281	0.000142482
9	0.675153	0.677384	0.00390485
11	1.02778	1.03173	0.000773813
61	0.0599008	0.0599016	1.77235e-07
39	0.959532	0.95958	3.72051e-05
10	0.672913	0.676937	0.00353987
12	1.03284	1.03183	0.000714819
35	0.890539	0.89117	6.54027e-05
63	0.0617467	0.0612884	0.000140412
11	0.674685	0.676732	0.00322398
62	0.0599019	0.0599016	1.74447e-07
13	1.03427	1.03201	0.000684069
40	0.96003	0.959591	3.79384e-05
12	0.661281	0.675445	0.00320212
14	1.03133	1.03197	0.000636972
36	0.891035	0.891166	6.3693e-05
64	0.0601997	0.0612713	0.000139244
63	0.059902	0.0599016	1.71771e-07
13	0.667953	0.674868	0.00300721
15	1.03208	1.03197	0.000594549
41	0.959717	0.959594	3.71361e-05
64	0.0599001	0.0599016	1.70845e-07
14	0.659964	0.673804	0.00297489
65	0.0610195	0.0612675	0.000137156
37	0.890818	0.891157	6.2661e-05
16	1.03429	1.03212	0.000574759
15	0.663622	0.673125	0.00285295
65	0.0599031	0.0599016	1.69839e-07
17	1.03085	1.03204	0.000545794
42	0.959515	0.959592	3.63005e-05
66	0.0603019	0.0612528	0.000135856
16	0.673944	0.673176	0.0026751
38	0.890591	0.891142	6.27541e-05
18	1.03248	1.03207	0.000516006
66	0.0599024	0.0599016	1.6763e-07
17	0.657768	0.67227	0.00266687
19	1.03383	1.03216	0.000497145
43	0.959868	0.959599	3.60186e-05
67	0.0621624	0.0612664	0.000134505
67	0.0599006	0.0599016	1.6584e-07
39	0.890941	0.891136	6.13564e-05
18	0.66966	0.672125	0.00252265
20	1.0306	1.03208	0.000478392
19	0.652308	0.671082	0.00259656
44	0.959564	0.959598	3.52087e-05
68	0.0605572	0.061256	0.000132931
20	0.654036	0.670229	0.00260285
45	0.959072	0.959586	3.63177e-05
46	0.960039	0.959596	3.68378e-05
47	0.959407	0.959592	3.62736e-05
