N_BLOCK:	ACCEPTANCE:
1	1
2	1
3	1
88	1
4	1
16	1
5	1
89	1
6	1
7	1
90	1
17	1
8	1
9	1
91	1
10	1
18	1
92	1
11	1
12	1
19	1
93	1
13	1
14	1
94	1
15	1
20	1
16	1
95	1
17	1
21	1
96	1
18	1
19	1
97	1
20	1
98	1
99	1
