#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
1	-4.01612	-4.01612	0
2	-4.0166	-4.01636	0.000172201
35	-5.48392	-5.48542	0.000711679
3	-4.01653	-4.01642	0.000123756
5	-5.28777	-5.28812	0.000225304
4	-4.01513	-4.0161	0.000292364
36	-5.48205	-5.48533	0.000698065
57	1.38593	1.38904	0.000252182
6	-5.28806	-5.28811	0.000187916
32	-3.39304	-3.3859	0.00146649
5	-4.01658	-4.01619	0.00024962
7	-5.28919	-5.28826	0.000215211
58	1.38801	1.38902	0.000248458
6	-4.01658	-4.01626	0.000216349
37	-5.49855	-5.48569	0.000765173
8	-5.28883	-5.28833	0.000199544
33	-3.37475	-3.38556	0.00146048
7	-4.01572	-4.01618	0.000198412
61	1.43371	1.4338	8.24983e-06
59	1.38952	1.38903	0.000244391
9	-5.28886	-5.28839	0.000185663
8	-4.01593	-4.01615	0.000176022
38	-5.48821	-5.48575	0.000747909
60	1.38768	1.38901	0.000241347
10	-5.28875	-5.28843	0.000170546
34	-3.3859	-3.38557	0.00141756
62	1.43365	1.4338	8.45206e-06
9	-4.01464	-4.01598	0.000222214
11	-5.28785	-5.28837	0.000162901
61	1.38528	1.38895	0.000245007
39	-5.48628	-5.48577	0.000728855
10	-4.01516	-4.0159	0.000214762
12	-5.28889	-5.28842	0.000154957
35	-3.39685	-3.3859	0.0014132
63	1.43374	1.4338	8.36423e-06
11	-4.01539	-4.01585	0.000200203
62	1.38934	1.38895	0.000241138
13	-5.28885	-5.28845	0.000146642
40	-5.47717	-5.48555	0.000741678
12	-4.01334	-4.01564	0.00027198
14	-5.288	-5.28842	0.000139683
36	-3.38665	-3.38592	0.0013741
64	1.43379	1.4338	8.23364e-06
63	1.38729	1.38893	0.000238753
13	-4.01534	-4.01562	0.000252096
15	-5.28786	-5.28838	0.000135214
41	-5.48303	-5.48549	0.000726141
64	1.38813	1.38892	0.000235352
14	-4.01424	-4.01552	0.000252597
65	1.4338	1.4338	8.10703e-06
37	-3.389	-3.386	0.00133948
16	-5.28851	-5.28839	0.000126986
15	-4.016	-4.01555	0.000237759
65	1.38761	1.38889	0.000232592
17	-5.28823	-5.28838	0.000119873
42	-5.48691	-5.48552	0.000709635
66	1.43381	1.4338	7.98572e-06
16	-4.0147	-4.0155	0.000228834
38	-3.39923	-3.38635	0.00134868
18	-5.28801	-5.28836	0.000114923
66	1.38767	1.38888	0.000229808
17	-4.01417	-4.01542	0.000228342
19	-5.28828	-5.28835	0.000108945
43	-5.48034	-5.4854	0.000703317
67	1.43375	1.43379	7.8999e-06
67	1.39222	1.38893	0.000231728
39	-3.38712	-3.38637	0.00131425
18	-4.01561	-4.01543	0.000215887
20	-5.28851	-5.28836	0.000103791
19	-4.0136	-4.01534	0.000224968
44	-5.48596	-5.48542	0.000687445
68	1.43387	1.4338	7.8648e-06
20	-4.01453	-4.0153	0.000217287
45	-5.49606	-5.48565	0.000711683
46	-5.47738	-5.48547	0.000718575
47	-5.48904	-5.48555	0.000707282
