#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
5	-5.31739	-5.31766	0.000236585
1	-3.52019	-3.52019	0
6	-5.318	-5.31772	0.000203791
2	-3.51913	-3.51966	0.000375214
7	-5.31774	-5.31772	0.000174705
32	1.43382	1.4338	1.22438e-05
3	-3.5206	-3.51997	0.000358304
8	-5.31874	-5.31785	0.000193817
4	-3.5199	-3.51995	0.000269229
33	1.43379	1.4338	1.18807e-05
9	-5.31756	-5.31782	0.000174925
5	-3.51844	-3.51965	0.000345846
10	-5.3177	-5.31781	0.000157808
34	1.43383	1.4338	1.1568e-05
6	-3.51835	-3.51943	0.000349445
11	-5.31657	-5.31769	0.000179008
7	-3.52009	-3.51953	0.000311676
12	-5.31814	-5.31773	0.000167992
35	1.43375	1.4338	1.13408e-05
8	-3.52	-3.51959	0.000278183
13	-5.31727	-5.3177	0.000158737
9	-3.51808	-3.51942	0.000293316
14	-5.31659	-5.31762	0.000165873
36	1.43385	1.4338	1.11055e-05
10	-3.51822	-3.5193	0.000287268
15	-5.31818	-5.31765	0.000158975
11	-3.51957	-3.51932	0.000262167
37	1.43384	1.4338	1.08471e-05
16	-5.31798	-5.31767	0.00015034
12	-3.52106	-3.51947	0.000277483
17	-5.31779	-5.31768	0.000141651
38	1.43383	1.4338	1.05811e-05
13	-3.51904	-3.51944	0.000258133
18	-5.31848	-5.31772	0.000140501
14	-3.51804	-3.51934	0.000258293
19	-5.31733	-5.3177	0.000134607
39	1.4338	1.4338	1.0311e-05
15	-3.5183	-3.51927	0.000250106
20	-5.31834	-5.31774	0.000131561
16	-3.51847	-3.51922	0.000239365
17	-3.51903	-3.51921	0.00022555
18	-3.52067	-3.51929	0.000227242
19	-3.51913	-3.51928	0.000215432
20	-3.51793	-3.51921	0.000214995
