#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
51	-3.38926	-3.38607	0.00109086
1	-3.47203	-3.47203	0
5	-5.00523	-5.00498	0.000149148
56	-5.48594	-5.48521	0.0006802
2	-3.47069	-3.47136	0.00047219
52	-3.39875	-3.38631	0.00109679
6	-5.00473	-5.00494	0.000129689
3	-3.47174	-3.47149	0.000331414
82	1.43375	1.43379	8.23528e-06
7	-5.00474	-5.00491	0.000114205
57	-5.47967	-5.48512	0.000675184
87	1.38911	1.38898	0.000193456
53	-3.38693	-3.38632	0.00107616
4	-3.4718	-3.47157	0.000257377
8	-5.0047	-5.00488	0.000102691
88	1.39134	1.389	0.000193112
5	-3.47222	-3.4717	0.00023713
83	1.43371	1.43379	8.1846e-06
9	-5.00562	-5.00496	0.000119709
58	-5.49054	-5.48521	0.000669975
54	-3.37619	-3.38613	0.00107248
6	-3.47293	-3.4719	0.000272153
89	1.3913	1.38903	0.00019265
10	-5.00391	-5.00486	0.000147154
84	1.43376	1.43379	8.09212e-06
7	-3.4711	-3.47179	0.000256478
11	-5.00367	-5.00475	0.000168629
59	-5.48387	-5.48519	0.000659007
90	1.39062	1.38905	0.000191316
55	-3.37781	-3.38598	0.00106359
8	-3.4694	-3.47149	0.000358353
12	-5.00478	-5.00475	0.000154591
85	1.43379	1.43379	7.99711e-06
91	1.39262	1.38909	0.000193188
9	-3.47054	-3.47138	0.000333735
13	-5.00389	-5.00469	0.000156155
60	-5.47186	-5.48497	0.000684455
56	-3.38906	-3.38604	0.00104601
10	-3.4715	-3.47139	0.000300568
92	1.38867	1.38908	0.000191142
14	-5.00452	-5.00468	0.000145439
86	1.43382	1.43379	7.916e-06
61	-5.48506	-5.48497	0.000673237
11	-3.46833	-3.47112	0.000381158
15	-5.00499	-5.0047	0.000137213
93	1.39352	1.38913	0.000194962
57	-3.38387	-3.386	0.00102835
16	-5.00456	-5.00469	0.000128888
12	-3.47015	-3.47104	0.000357808
87	1.43383	1.43379	7.8431e-06
94	1.39047	1.38914	0.000193405
62	-5.47908	-5.48487	0.00066905
17	-5.00489	-5.0047	0.000121872
13	-3.47256	-3.47115	0.000348913
58	-3.38915	-3.38605	0.00101206
88	1.43372	1.43379	7.78739e-06
18	-5.0047	-5.0047	0.000115101
95	1.38663	1.38912	0.000193176
14	-3.47171	-3.47119	0.00032624
63	-5.48536	-5.48488	0.000658476
19	-5.00431	-5.00468	0.000110868
15	-3.47004	-3.47112	0.000313355
59	-3.38578	-3.38605	0.000994914
96	1.39191	1.38915	0.00019334
89	1.43389	1.43379	7.77997e-06
20	-5.00453	-5.00467	0.00010556
16	-3.47139	-3.47113	0.000294252
97	1.38934	1.38915	0.000191357
60	-3.3894	-3.3861	0.000979895
17	-3.46923	-3.47102	0.000297426
18	-3.46975	-3.47095	0.000289199
61	-3.39407	-3.38623	0.000972493
19	-3.47318	-3.47107	0.000296814
20	-3.47267	-3.47115	0.000292634
62	-3.39031	-3.3863	0.000959024
63	-3.39379	-3.38642	0.000951136
