#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
19	-3.39734	-3.38651	0.00196029
1	-5.09122	-5.09122	0
2	-5.09	-5.09061	0.000431857
20	-3.38627	-3.3865	0.00186231
3	-5.09035	-5.09052	0.000296661
4	-5.08965	-5.09031	0.000291411
21	-3.38522	-3.38644	0.00177462
48	1.43374	1.43381	9.10615e-06
5	-3.09924	-3.09813	0.000373952
5	-5.08987	-5.09022	0.000245719
6	-5.09046	-5.09026	0.000208024
6	-3.09741	-3.09801	0.000330502
45	1.38831	1.38915	0.000291425
22	-3.38265	-3.38626	0.00170227
49	1.43378	1.43381	8.94145e-06
7	-5.08991	-5.09021	0.000184088
7	-3.09577	-3.09769	0.000409677
46	1.38744	1.38911	0.000287441
8	-5.0901	-5.0902	0.000161574
27	-5.48395	-5.48586	0.000841913
8	-3.09811	-3.09774	0.000361854
23	-3.39295	-3.38655	0.00165286
50	1.43378	1.43381	8.77573e-06
9	-5.09103	-5.09029	0.000167865
9	-3.09939	-3.09793	0.000365203
47	1.3889	1.38911	0.00028136
10	-5.09018	-5.09028	0.000151408
28	-5.48426	-5.4858	0.00081377
51	1.4337	1.43381	8.866e-06
24	-3.39536	-3.38692	0.0016242
10	-3.0984	-3.09797	0.000331732
11	-5.0907	-5.09032	0.000142343
11	-3.09825	-3.098	0.000302511
48	1.38644	1.38905	0.00028093
29	-5.48904	-5.48591	0.000793369
12	-5.09051	-5.09033	0.00013138
52	1.4337	1.4338	8.9368e-06
25	-3.38611	-3.38689	0.00155956
12	-3.09855	-3.09805	0.000280775
13	-5.09066	-5.09036	0.000123665
49	1.38885	1.38905	0.000275228
13	-3.0955	-3.09785	0.000320362
53	1.43376	1.4338	8.80251e-06
30	-5.48543	-5.48589	0.000767087
14	-5.09058	-5.09037	0.000115875
26	-3.36653	-3.38611	0.00168473
14	-3.09838	-3.09789	0.000299751
15	-5.0913	-5.09043	0.000123642
50	1.39084	1.38908	0.000272047
15	-3.09975	-3.09801	0.000304428
54	1.43381	1.4338	8.6405e-06
31	-5.48412	-5.48584	0.000744469
16	-5.08924	-5.09036	0.000136741
27	-3.38883	-3.38621	0.00162534
16	-3.09861	-3.09805	0.000287716
51	1.38756	1.38905	0.00026835
17	-5.09043	-5.09036	0.000128767
55	1.43376	1.4338	8.51579e-06
17	-3.09795	-3.09804	0.000270851
32	-5.48265	-5.48574	0.000727848
18	-5.09044	-5.09037	0.000121684
28	-3.38161	-3.38604	0.00157558
52	1.38928	1.38906	0.000263226
18	-3.09634	-3.09795	0.000271754
19	-5.09065	-5.09038	0.000116151
56	1.43388	1.4338	8.47938e-06
33	-5.47691	-5.48547	0.000753396
19	-3.09687	-3.09789	0.000263296
20	-5.09168	-5.09045	0.000127131
29	-3.389	-3.38614	0.00152453
20	-3.09611	-3.0978	0.000264844
57	1.43379	1.4338	8.33707e-06
34	-5.48542	-5.48547	0.000731238
30	-3.3857	-3.38613	0.00147379
58	1.43375	1.4338	8.25001e-06
31	-3.37194	-3.38567	0.0014956
59	1.43372	1.4338	8.23875e-06
60	1.43371	1.4338	8.25661e-06
