#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
75	1.43384	1.43379	7.65188e-06
1	-5.05206	-5.05206	0
2	-5.05092	-5.05149	0.000402588
76	1.43378	1.43379	7.55333e-06
3	-5.05139	-5.05146	0.000269651
4	-5.0511	-5.05137	0.00021631
77	1.4335	1.43379	8.34581e-06
5	-5.05115	-5.05132	0.000177537
78	1.4336	1.43379	8.57494e-06
6	-5.05111	-5.05129	0.000151531
7	-5.05141	-5.05131	0.000130926
79	1.43375	1.43379	8.47945e-06
8	-5.05124	-5.0513	0.00011482
9	-5.05201	-5.05138	0.000126309
10	-3.3945	-3.39446	0.000232014
80	1.43377	1.43379	8.3758e-06
10	-5.05205	-5.05144	0.000130524
11	-5.05069	-5.05138	0.00013546
81	1.43386	1.43379	8.32553e-06
12	-5.05133	-5.05137	0.000124235
11	-3.3942	-3.39444	0.000212158
13	-5.05061	-5.05131	0.000127867
82	1.43375	1.43379	8.23528e-06
14	-5.05149	-5.05133	0.000119346
12	-3.39384	-3.39439	0.000200313
83	1.43371	1.43379	8.1846e-06
15	-5.0507	-5.05128	0.000118461
16	-5.05173	-5.05131	0.000114287
84	1.43376	1.43379	8.09212e-06
17	-5.05137	-5.05131	0.00010761
13	-3.39583	-3.3945	0.000213555
18	-5.05191	-5.05135	0.000106569
85	1.43379	1.43379	7.99711e-06
19	-5.05056	-5.05131	0.000108658
14	-3.39449	-3.3945	0.000198302
20	-5.05244	-5.05136	0.000117055
86	1.43382	1.43379	7.916e-06
87	1.43383	1.43379	7.8431e-06
15	-3.39467	-3.39451	0.000185396
