#DISTANCE:	AVE_GOFR:	ERROR:
0	0	0
0.0230664	0	0
0.0461329	0	0
0.0691993	0	0
0.0922657	0	0
0.115332	0	0
0.138399	0	0
0.161465	0	0
0.184531	0	0
0.207598	0	0
0.230664	0	0
0.253731	0	0
0.276797	0	0
0.299864	0	0
0.32293	0	0
0.345996	0	0
0.369063	0	0
0.392129	0	0
0.415196	0	0
0.438262	0	0
0.461329	0	0
0.484395	0	0
0.507461	0	0
0.530528	0	0
0.553594	0	0
0.576661	0	0
0.599727	0	0
0.622794	0	0
0.64586	0	0
0.668926	0	0
0.691993	0	0
0.715059	0	0
0.738126	0	0
0.761192	0	0
0.784259	0	0
0.807325	0	0
0.830391	0	0
0.853458	0	2.83705e-05
0.876524	0.00162009	0.000339211
0.899591	0.0436196	0.00131065
0.922657	0.242831	0.00211672
0.945724	0.757949	0.0056576
0.96879	1.61425	0.00756048
0.991856	2.65592	0.0109749
1.01492	3.75298	0.016013
1.03799	4.07472	0.0137319
1.06106	4.00659	0.0105828
1.08412	3.65401	0.0172317
1.10719	3.11767	0.0101645
1.13026	2.40972	0.0129134
1.15332	1.85759	0.0132218
1.17639	1.31924	0.0091578
1.19945	0.896281	0.00731759
1.22252	0.610186	0.00564541
1.24559	0.379683	0.0041254
1.26865	0.24794	0.00440032
1.29172	0.170408	0.003673
1.31479	0.140018	0.00269886
1.33785	0.158333	0.00355223
1.36092	0.190965	0.00363001
1.38399	0.28209	0.00346333
1.40705	0.392343	0.0038847
1.43012	0.504143	0.00440643
1.45319	0.609628	0.00458693
1.47625	0.703512	0.00486078
1.49932	0.75121	0.00486183
1.52238	0.776427	0.00533309
1.54545	0.73136	0.00521277
1.56852	0.663078	0.0055548
1.59158	0.553806	0.00470244
1.61465	0.507372	0.00359025
1.63772	0.443091	0.00363791
1.66078	0.40923	0.00434715
1.68385	0.453767	0.00606261
1.70692	0.5526	0.00626576
1.72998	0.743421	0.00573231
1.75305	1.0218	0.00533369
1.77612	1.33428	0.00562493
1.79918	1.63718	0.00577704
1.82225	1.9467	0.00816358
1.84531	2.17236	0.00831811
1.86838	2.18613	0.0132962
1.89145	2.09957	0.00864669
1.91451	1.89127	0.00576649
1.93758	1.59594	0.00439733
1.96065	1.28995	0.00380768
1.98371	1.01765	0.0044134
2.00678	0.833419	0.00472434
2.02985	0.760873	0.00563205
2.05291	0.701319	0.00540189
2.07598	0.761115	0.00529235
2.09905	0.782185	0.00346868
2.12211	0.803548	0.00351208
2.14518	0.846967	0.00343192
2.16824	0.847882	0.00550502
2.19131	0.82862	0.00397868
2.21438	0.807474	0.00383806
2.23744	0.763965	0.00363779
2.26051	0.758298	0.00570546
2.28358	0.781232	0.00536206
