#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
5	-5.01987	-5.01976	0.000168513
6	-5.01865	-5.01958	0.000220225
1	-3.39358	-3.39358	0
67	1.43375	1.43379	7.8999e-06
7	-5.01927	-5.01953	0.000192953
8	-5.0203	-5.01963	0.000190867
68	1.43387	1.4338	7.8648e-06
9	-5.02007	-5.01968	0.000175857
2	-3.39504	-3.39431	0.000516694
10	-5.01935	-5.01965	0.000161217
69	1.43359	1.43379	8.27779e-06
11	-5.01938	-5.01962	0.000148317
3	-3.39462	-3.39441	0.00035458
70	1.4338	1.43379	8.16007e-06
12	-5.01959	-5.01962	0.000135974
13	-5.01919	-5.01959	0.000129408
71	1.4338	1.43379	8.04577e-06
4	-3.39294	-3.39405	0.000415226
14	-5.01999	-5.01962	0.000123383
15	-5.02048	-5.01967	0.000127783
72	1.43381	1.43379	7.93961e-06
16	-5.01923	-5.01965	0.000122737
5	-3.39391	-3.39402	0.000333049
73	1.43379	1.43379	7.8313e-06
17	-5.02014	-5.01967	0.000118888
18	-5.01942	-5.01966	0.000113135
74	1.43378	1.43379	7.72839e-06
19	-5.02013	-5.01968	0.000109793
6	-3.39478	-3.39415	0.000300986
20	-5.01986	-5.01969	0.000104652
7	-3.39461	-3.39421	0.00026514
8	-3.39547	-3.39437	0.000274453
9	-3.39516	-3.39446	0.000257747
