#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
5	-5.01821	-5.01831	0.000179644
1	-3.4232	-3.4232	0
43	1.43387	1.43381	9.78496e-06
6	-5.0175	-5.01818	0.000194044
2	-3.42219	-3.4227	0.000358022
7	-5.0183	-5.0182	0.000167044
44	1.43382	1.43381	9.56334e-06
3	-3.42003	-3.42181	0.000764418
8	-5.0182	-5.0182	0.000146164
4	-3.42144	-3.42172	0.000578803
9	-5.01863	-5.01824	0.00013775
45	1.43387	1.43381	9.44341e-06
5	-3.42091	-3.42155	0.000484831
10	-5.01755	-5.01817	0.000140471
6	-3.42141	-3.42153	0.000404624
46	1.43384	1.43381	9.2573e-06
11	-5.01841	-5.0182	0.000129363
7	-3.42148	-3.42152	0.000346897
12	-5.01776	-5.01816	0.000123476
8	-3.42246	-3.42164	0.000322569
47	1.43374	1.43381	9.18947e-06
13	-5.01787	-5.01814	0.000115994
9	-3.42304	-3.4218	0.000322282
14	-5.0172	-5.01807	0.000125537
48	1.43374	1.43381	9.10615e-06
10	-3.42131	-3.42175	0.000293656
15	-5.01914	-5.01814	0.000135766
11	-3.42381	-3.42193	0.000321356
49	1.43378	1.43381	8.94145e-06
16	-5.01854	-5.01817	0.00012953
12	-3.42379	-3.42209	0.000329597
17	-5.0185	-5.01819	0.000123352
13	-3.42064	-3.42198	0.000322566
50	1.43378	1.43381	8.77573e-06
18	-5.01835	-5.0182	0.000116835
14	-3.42164	-3.42195	0.00030045
19	-5.01719	-5.01814	0.000121989
15	-3.42197	-3.42195	0.000280422
51	1.4337	1.43381	8.866e-06
20	-5.0183	-5.01815	0.000116141
16	-3.42183	-3.42195	0.000263004
52	1.4337	1.4338	8.9368e-06
17	-3.42203	-3.42195	0.000247582
18	-3.42261	-3.42199	0.000236552
53	1.43376	1.4338	8.80251e-06
19	-3.42359	-3.42207	0.000238728
20	-3.42234	-3.42209	0.000227177
54	1.43381	1.4338	8.6405e-06
55	1.43376	1.4338	8.51579e-06
