#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
1	-3.62045	-3.62045	0
69	1.43359	1.43379	8.27779e-06
2	-3.61837	-3.61941	0.000735736
70	1.4338	1.43379	8.16007e-06
5	-5.53124	-5.53089	0.000221192
3	-3.6194	-3.61941	0.000490493
6	-5.53086	-5.53089	0.000184368
4	-3.6177	-3.61898	0.000520798
72	1.3883	1.38892	0.000217545
71	1.4338	1.43379	8.04577e-06
7	-5.53037	-5.53081	0.000172151
5	-3.62002	-3.61919	0.000456363
43	-3.38487	-3.38655	0.00122561
73	1.38664	1.38889	0.000216797
8	-5.52973	-5.53068	0.000196545
6	-3.61844	-3.61906	0.000397055
72	1.43381	1.43379	7.93961e-06
9	-5.53079	-5.53069	0.000175117
74	1.38759	1.38887	0.000214571
48	-5.48614	-5.48556	0.000692654
7	-3.62033	-3.61925	0.000379425
44	-3.38979	-3.38662	0.00119997
10	-5.53099	-5.53072	0.000160084
73	1.43379	1.43379	7.8313e-06
75	1.39166	1.38891	0.000214916
8	-3.61742	-3.61902	0.000394615
11	-5.53136	-5.53078	0.000155681
49	-5.48119	-5.48547	0.000684227
9	-3.62037	-3.61917	0.000378279
45	-3.37563	-3.38638	0.00119794
76	1.38758	1.38889	0.000212797
12	-5.52963	-5.53068	0.000169449
74	1.43378	1.43379	7.72839e-06
10	-3.62201	-3.61945	0.000434152
13	-5.5296	-5.5306	0.00017551
50	-5.4805	-5.48537	0.000677724
77	1.38983	1.3889	0.000210384
46	-3.3761	-3.38616	0.00119256
11	-3.62002	-3.6195	0.000397746
14	-5.53021	-5.53057	0.000165181
75	1.43384	1.43379	7.65188e-06
78	1.39135	1.38893	0.000210016
12	-3.62063	-3.6196	0.00037544
15	-5.53031	-5.53055	0.000155078
51	-5.48722	-5.48541	0.000665399
47	-3.38353	-3.3861	0.0011685
13	-3.61947	-3.61959	0.000346691
76	1.43378	1.43379	7.55333e-06
16	-5.53137	-5.5306	0.000153544
79	1.39025	1.38895	0.000208021
14	-3.61978	-3.6196	0.000322197
17	-5.53191	-5.53068	0.000162602
52	-5.49405	-5.48558	0.000673017
80	1.38898	1.38895	0.000205421
48	-3.38488	-3.38607	0.00114443
77	1.4335	1.43379	8.34581e-06
15	-3.62175	-3.61974	0.000330985
18	-5.53038	-5.53066	0.000154426
81	1.38997	1.38896	0.000203268
19	-5.53171	-5.53072	0.000155818
16	-3.6211	-3.61983	0.000320987
53	-5.48467	-5.48556	0.000660538
49	-3.38975	-3.38615	0.00112353
78	1.4336	1.43379	8.57494e-06
20	-5.53042	-5.53071	0.00014873
17	-3.6207	-3.61988	0.00030616
82	1.38928	1.38897	0.000200827
54	-5.48021	-5.48546	0.0006557
18	-3.62108	-3.61995	0.000296299
79	1.43375	1.43379	8.47945e-06
50	-3.37874	-3.386	0.0011108
19	-3.62075	-3.61999	0.000283674
55	-5.47131	-5.4852	0.000692438
80	1.43377	1.43379	8.3758e-06
20	-3.62116	-3.62005	0.000275452
81	1.43386	1.43379	8.32553e-06
