#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
1	-4.35346	-4.35346	0
8	1.43377	1.43382	2.10075e-05
2	-4.35352	-4.35349	2.23928e-05
9	1.43386	1.43383	1.90077e-05
3	-4.35329	-4.35343	5.71352e-05
8	-6.58352	-6.58387	0.000288559
4	-4.35215	-4.35311	0.000279543
9	-6.5831	-6.58378	0.000268683
10	1.43387	1.43383	1.7711e-05
5	-4.35105	-4.3527	0.000430289
10	-6.58446	-6.58385	0.000250206
6	-4.35031	-4.3523	0.00051003
11	1.43377	1.43383	1.70071e-05
11	-6.58311	-6.58378	0.000236457
7	-4.35236	-4.35231	0.000437256
12	-6.58257	-6.58368	0.000237524
8	-4.35044	-4.35207	0.0004403
12	1.43386	1.43383	1.58354e-05
13	-6.58272	-6.58361	0.000230488
9	-4.35345	-4.35223	0.000417116
14	-6.58378	-6.58362	0.000214347
13	1.43383	1.43383	1.46183e-05
10	-4.3495	-4.35196	0.000455721
15	-6.58343	-6.58361	0.00020044
11	-4.35123	-4.35189	0.000419044
16	-6.58272	-6.58355	0.000195413
14	1.43377	1.43382	1.41833e-05
12	-4.35497	-4.35215	0.000456073
17	-6.58175	-6.58345	0.000210566
13	-4.35323	-4.35223	0.000428614
15	1.43386	1.43383	1.346e-05
18	-6.58194	-6.58336	0.000214842
14	-4.35133	-4.35217	0.000402829
19	-6.58325	-6.58336	0.000203616
16	1.43388	1.43383	1.29531e-05
15	-4.34954	-4.35199	0.000412248
20	-6.58355	-6.58337	0.000193657
16	-4.35204	-4.35199	0.000386492
17	1.4337	1.43382	1.43752e-05
17	-4.35169	-4.35198	0.000364158
18	-4.35099	-4.35192	0.000348038
18	1.43379	1.43382	1.36785e-05
19	-4.35388	-4.35202	0.000344611
20	-4.35139	-4.35199	0.000328854
19	1.43379	1.43382	1.30438e-05
20	1.4338	1.43382	1.24152e-05
