#DISTANCE:	AVE_GOFR:	ERROR:
0	0	0
0.0230664	0	0
0.0461329	0	0
0.0691993	0	0
0.0922657	0	0
0.115332	0	0
0.138399	0	0
0.161465	0	0
0.184531	0	0
0.207598	0	0
0.230664	0	0
0.253731	0	0
0.276797	0	0
0.299864	0	0
0.32293	0	0
0.345996	0	0
0.369063	0	0
0.392129	0	0
0.415196	0	0
0.438262	0	0
0.461329	0	0
0.484395	0	0
0.507461	0	0
0.530528	0	0
0.553594	0	0
0.576661	0	0
0.599727	0	0
0.622794	0	0
0.64586	0	0
0.668926	0	0
0.691993	0	0
0.715059	0	0
0.738126	0	0
0.761192	0	0
0.784259	0	0
0.807325	0	0
0.830391	0	0
0.853458	0	0
0.876524	0.000283516	9.29702e-05
0.899591	0.00915067	0.000570379
0.922657	0.0950811	0.00199186
0.945724	0.454686	0.00410822
0.96879	1.2916	0.00687365
0.991856	2.48805	0.0113945
1.01492	3.65469	0.0170377
1.03799	4.39763	0.0097696
1.06106	4.52261	0.0158006
1.08412	4.1194	0.0168104
1.10719	3.41585	0.0141173
1.13026	2.6179	0.0104395
1.15332	1.86131	0.00668158
1.17639	1.216	0.0078232
1.19945	0.764275	0.00493182
1.22252	0.455072	0.0052208
1.24559	0.254292	0.00301552
1.26865	0.141408	0.00241199
1.29172	0.0870896	0.00250565
1.31479	0.0725711	0.00226412
1.33785	0.0930136	0.00264165
1.36092	0.141124	0.00219302
1.38399	0.224451	0.00290655
1.40705	0.333466	0.00373253
1.43012	0.469363	0.00342691
1.45319	0.614427	0.00468103
1.47625	0.760236	0.00485204
1.49932	0.85158	0.00488576
1.52238	0.892706	0.00713477
1.54545	0.855266	0.00484386
1.56852	0.761757	0.00378706
1.59158	0.632817	0.00347157
1.61465	0.485407	0.00301021
1.63772	0.359409	0.0029367
1.66078	0.277199	0.00225646
1.68385	0.27077	0.00393864
1.70692	0.358477	0.00381388
1.72998	0.561025	0.0041531
1.75305	0.873776	0.00538202
1.77612	1.27441	0.0055355
1.79918	1.72917	0.0053649
1.82225	2.12395	0.00800495
1.84531	2.39781	0.00735203
1.86838	2.49329	0.0132792
1.89145	2.36789	0.00803206
1.91451	2.05473	0.00522683
1.93758	1.64485	0.00515319
1.96065	1.24559	0.0045451
1.98371	0.909028	0.00502025
2.00678	0.679638	0.0054991
2.02985	0.566059	0.00611659
2.05291	0.567843	0.00389719
2.07598	0.645287	0.00297165
2.09905	0.761567	0.00419284
2.12211	0.869113	0.00361377
2.14518	0.941639	0.00313054
2.16824	0.927733	0.00560809
2.19131	0.865056	0.00300811
2.21438	0.774661	0.00356212
2.23744	0.69826	0.00331779
2.26051	0.650061	0.00415491
2.28358	0.666961	0.00432163
