#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
1	-5.47305	-5.47305	0
2	-5.47159	-5.47232	0.000518046
3	-5.47298	-5.47254	0.000389224
4	-5.47273	-5.47259	0.000294977
5	-5.47218	-5.47251	0.000246843
6	-5.47244	-5.47249	0.00020598
7	-5.47169	-5.47238	0.000206151
8	-5.47438	-5.47263	0.000295303
9	-5.47226	-5.47259	0.000265379
10	-5.4729	-5.47262	0.000240637
11	-5.472	-5.47256	0.00022518
12	-5.47284	-5.47259	0.000207584
13	-5.4711	-5.47247	0.000220707
14	-5.47248	-5.47247	0.000204943
15	-5.47276	-5.47249	0.000192202
16	-5.47286	-5.47251	0.000181575
17	-5.47296	-5.47254	0.000172777
18	-5.47251	-5.47254	0.000163188
19	-5.47246	-5.47253	0.000154655
20	-5.47317	-5.47257	0.000150129
