BLOCK	ACTUAL_V	V_AVE	ERROR
376	6.78903	5.02639	0.0499203
377	4.27432	5.0244	0.0498277
378	3.67823	5.02084	0.049823
379	4.15403	5.01855	0.049744
380	5.18816	5.019	0.0496151
381	6.06693	5.02175	0.049561
382	3.37285	5.01743	0.0496189
383	4.86419	5.01703	0.049491
384	4.35583	5.01531	0.049392
385	4.14748	5.01306	0.0493152
386	5.47387	5.01425	0.0492018
387	4.30986	5.01243	0.0491084
388	4.55317	5.01125	0.0489961
389	6.24543	5.01442	0.0489727
390	4.59992	5.01336	0.0488587
391	4.5398	5.01214	0.0487487
392	4.94385	5.01197	0.0486247
393	4.11812	5.0097	0.0485541
394	5.5117	5.01097	0.0484476
395	6.17799	5.01392	0.048415
396	5.35593	5.01479	0.0483004
397	4.45397	5.01338	0.0481994
398	4.49918	5.01208	0.0480956
399	5.95629	5.01445	0.0480332
400	4.86628	5.01408	0.0479146
401	7.5406	5.02038	0.0482076
402	4.82771	5.0199	0.04809
403	4.47641	5.01855	0.0479896
404	5.98096	5.02093	0.0479299
405	6.22622	5.02391	0.0479039
406	5.91029	5.02609	0.0478356
407	4.66083	5.0252	0.0477265
408	4.41602	5.0237	0.0476329
409	4.32476	5.02199	0.047547
410	6.04812	5.0245	0.0474969
411	4.19054	5.02247	0.0474246
412	4.84019	5.02203	0.0473116
413	6.45109	5.02549	0.0473234
414	4.06764	5.02317	0.0472656
415	6.16336	5.02592	0.0472315
416	5.66925	5.02747	0.0471433
417	4.73099	5.02675	0.0470356
418	3.63975	5.02344	0.04704
419	6.09602	5.026	0.0469973
420	6.24249	5.02889	0.0469746
421	7.13441	5.03389	0.0471285
422	6.00465	5.03619	0.0470729
423	4.58082	5.03512	0.0469739
424	4.11638	5.03295	0.0469131
425	5.78911	5.03473	0.0468364
426	5.28321	5.03531	0.0467301
427	4.50399	5.03407	0.0466372
428	4.74933	5.0334	0.046533
429	4.90938	5.03312	0.0464255
430	6.40098	5.0363	0.0464263
431	3.96531	5.03381	0.0463851
432	6.17277	5.03645	0.0463526
433	4.52506	5.03527	0.0462606
434	4.57113	5.0342	0.0461663
435	5.11907	5.03439	0.0460606
436	4.03708	5.0321	0.0460117
437	4.31293	5.03046	0.0459359
438	5.09034	5.0306	0.0458312
439	6.65336	5.03429	0.0458756
440	5.86437	5.03618	0.0458101
441	4.50953	5.03498	0.0457218
442	4.99846	5.0349	0.0456185
443	5.49378	5.03594	0.0455272
444	4.8818	5.03559	0.045426
445	6.39652	5.03865	0.0454268
446	4.98034	5.03852	0.0453251
447	4.76902	5.03792	0.0452277
448	4.45944	5.03662	0.0451452
449	5.16662	5.03691	0.0450456
450	4.7068	5.03618	0.0449514
451	5.71854	5.03769	0.0448772
452	3.69795	5.03473	0.0448757
453	4.35191	5.03322	0.044802
454	5.33019	5.03388	0.0447081
455	5.19777	5.03424	0.0446112
456	4.03065	5.03204	0.0445677
457	4.28989	5.03041	0.0444997
458	5.4588	5.03135	0.0444124
459	4.67305	5.03057	0.0443225
460	6.19824	5.0331	0.0442988
461	6.96904	5.0373	0.0444013
462	3.99824	5.03505	0.0443621
463	6.62408	5.03849	0.0443988
464	5.91991	5.04039	0.0443438
465	4.66154	5.03957	0.0442559
466	3.92295	5.03718	0.0442257
467	4.16813	5.03531	0.0441702
468	5.67592	5.03668	0.044097
469	5.67703	5.03805	0.0440241
470	7.21797	5.04269	0.0441741
471	4.94518	5.04248	0.0440808
472	4.20386	5.0407	0.0440232
473	4.14037	5.0388	0.0439712
474	4.58167	5.03784	0.0438891
475	5.47483	5.03876	0.0438063
476	5.51498	5.03976	0.0437257
477	4.80741	5.03927	0.0436367
478	5.97544	5.04123	0.0435894
479	3.58999	5.0382	0.0436035
480	3.97883	5.03599	0.0435685
481	4.8856	5.03568	0.0434791
482	3.67072	5.03285	0.043481
483	4.18065	5.03108	0.0434267
484	6.75351	5.03464	0.0434826
485	5.54538	5.03569	0.0434057
486	4.93832	5.03549	0.0433168
487	5.77763	5.03702	0.0432547
488	5.69188	5.03836	0.0431869
489	7.04225	5.04246	0.0432925
490	5.48817	5.04337	0.0432137
491	4.63851	5.04254	0.0431336
492	6.15038	5.04479	0.0431046
493	4.97226	5.04465	0.0430175
