BLOCK	ACTUAL_V	V_AVE	ERROR
57	1.12619	1.47323	0.0639404
58	1.89262	1.48046	0.0632455
59	1.18798	1.4755	0.0623675
60	1.37265	1.47378	0.0613516
61	1.50036	1.47422	0.0603474
62	2.17318	1.48549	0.0604179
63	1.6037	1.48737	0.059488
64	1.78868	1.49208	0.0587445
65	1.4929	1.49209	0.0578407
66	1.39189	1.49057	0.0569843
67	1.23648	1.48678	0.0562598
68	1.37547	1.48514	0.0554563
69	1.26931	1.48202	0.0547407
70	1.56265	1.48317	0.0539708
71	0.910368	1.4751	0.0538103
72	1.19318	1.47118	0.0532052
73	1.53523	1.47206	0.0524836
74	1.59269	1.47369	0.0517996
75	1.50744	1.47414	0.0511109
76	1.16474	1.47007	0.0506003
77	1.36471	1.4687	0.0499616
78	1.63817	1.47087	0.0493683
79	1.92014	1.47656	0.0490699
80	1.77464	1.48029	0.0485977
81	1.99706	1.48667	0.0484147
82	1.65595	1.48873	0.0478683
83	1.44587	1.48822	0.0472944
84	1.38401	1.48698	0.0467476
85	1.53607	1.48755	0.0462012
86	1.823	1.49145	0.0458283
87	1.54895	1.49211	0.0453063
88	1.63507	1.49374	0.0448206
89	2.37306	1.50362	0.0453929
90	1.35791	1.502	0.0449174
91	1.78228	1.50508	0.0445293
92	1.52637	1.50531	0.0440459
93	1.54946	1.50579	0.0435748
94	1.6375	1.50719	0.0431338
95	1.28386	1.50484	0.0427437
96	1.63747	1.50622	0.0423208
97	1.9115	1.5104	0.0420903
98	1.06344	1.50584	0.0419071
99	1.01818	1.50091	0.0417723
100	1.33172	1.49922	0.0413889
101	1.61121	1.50033	0.0409939
102	1.86237	1.50388	0.0407454
103	1.69158	1.5057	0.0403905
104	1.16233	1.5024	0.0401369
105	2.60445	1.51289	0.041104
106	1.69089	1.51457	0.0407505
107	0.90805	1.5089	0.040762
108	1.26596	1.50665	0.0404466
109	1.26759	1.50446	0.040135
110	1.11427	1.50091	0.0399266
111	1.53406	1.50121	0.039568
112	1.43687	1.50064	0.0392189
113	1.40792	1.49982	0.0388804
114	1.44899	1.49937	0.0385419
115	1.23711	1.49709	0.0382741
116	1.27426	1.49517	0.0379924
117	1.11259	1.4919	0.0378081
118	1.20012	1.48943	0.0375685
119	1.59164	1.49029	0.0372626
120	1.16335	1.48756	0.0370515
121	2.14829	1.49302	0.0371455
122	1.72112	1.49489	0.0368881
123	1.41143	1.49421	0.0365944
124	1.15453	1.49147	0.0364017
125	1.18122	1.48899	0.036195
126	1.27437	1.48729	0.0359478
127	0.811384	1.48197	0.0360565
128	1.03375	1.47846	0.0359445
129	1.41584	1.47798	0.0356691
130	1.25597	1.47627	0.0354356
131	1.12963	1.47363	0.0352638
132	1.81467	1.47621	0.0350911
133	1.68607	1.47779	0.0348628
134	1.74024	1.47975	0.0346576
135	1.91269	1.48295	0.0345489
136	1.86882	1.48579	0.0344112
137	1.28351	1.48431	0.0341917
138	1.63494	1.4854	0.0339613
139	2.52909	1.49291	0.034537
140	2.02777	1.49673	0.034501
141	1.79868	1.49888	0.0343227
142	2.1265	1.5033	0.0343644
143	1.55005	1.50362	0.0341256
144	1.5907	1.50423	0.033894
145	1.38947	1.50344	0.0336695
146	1.66307	1.50453	0.0334566
147	1.41626	1.50393	0.0332344
148	0.933449	1.50007	0.0332326
149	1.07737	1.49724	0.0331305
150	1.13859	1.49485	0.0329958
151	1.89641	1.49751	0.0328842
152	2.22722	1.50231	0.0330165
153	1.62046	1.50308	0.0328097
154	1.59821	1.5037	0.0326025
155	1.67997	1.50483	0.032412
156	1.63483	1.50567	0.0322149
157	1.18745	1.50364	0.0320734
158	1.20895	1.50177	0.0319246
159	1.37818	1.501	0.0317333
160	1.11542	1.49859	0.0316263
161	1.31539	1.49745	0.0314503
162	1.26531	1.49602	0.0312888
163	1.2235	1.49434	0.0311415
164	0.902761	1.49074	0.0311598
165	1.20394	1.489	0.0310194
166	1.10998	1.48672	0.0309165
167	1.78334	1.48849	0.0307823
168	1.67287	1.48959	0.0306187
169	2.32179	1.49451	0.0308309
170	1.70348	1.49574	0.0306741
171	1.61746	1.49645	0.0305029
172	1.61421	1.49714	0.0303333
173	1.52346	1.49729	0.0301583
174	1.44758	1.49701	0.0299864
175	1.45318	1.49676	0.029816
176	1.61516	1.49743	0.0296542
177	2.0775	1.50071	0.0296672
178	1.71996	1.50194	0.0295261
179	1.35265	1.5011	0.0293729
180	1.29653	1.49997	0.0292317
181	1.18318	1.49822	0.0291226
182	1.39717	1.49766	0.0289679
183	2.28306	1.50195	0.0291258
184	1.1288	1.49993	0.029038
185	1.25117	1.49858	0.0289121
186	2.17452	1.50221	0.0289842
187	1.13426	1.50025	0.0288959
188	1.55358	1.50053	0.0287436
189	1.64123	1.50128	0.0286012
190	1.55452	1.50156	0.028452
191	1.65385	1.50235	0.0283142
192	1.22991	1.50093	0.0282023
193	1.11203	1.49892	0.028128
194	1.25998	1.49769	0.02801
195	1.84999	1.49949	0.0279246
196	1.25052	1.49822	0.027811
197	1.76347	1.49957	0.0277024
198	1.23923	1.49825	0.0275936
199	1.27566	1.49714	0.0274776
200	1.16214	1.49546	0.0273913
201	1.19441	1.49396	0.0272959
202	1.48189	1.4939	0.0271608
203	1.86041	1.49571	0.027087
204	1.27668	1.49464	0.0269755
205	1.43822	1.49436	0.0268453
206	1.34547	1.49364	0.0267247
207	1.99769	1.49607	0.0267063
208	1.34524	1.49535	0.0265878
209	1.09416	1.49343	0.0265297
210	1.85061	1.49513	0.0264579
211	1.23594	1.4939	0.026361
212	2.06401	1.49659	0.0263735
213	1.6096	1.49712	0.026255
214	1.21828	1.49582	0.0261646
215	1.38058	1.49528	0.0260484
216	2.52916	1.50007	0.0263639
217	1.03426	1.49792	0.0263296
218	1.93346	1.49992	0.0262846
219	1.51882	1.50001	0.0261647
220	1.44425	1.49975	0.026047
221	1.36664	1.49915	0.0259361
222	2.31514	1.50283	0.0260784
223	1.43843	1.50254	0.0259631
224	1.41123	1.50213	0.0258504
225	1.76852	1.50331	0.0257626
226	1.56563	1.50359	0.02565
227	3.4729	1.51226	0.0269643
228	1.44758	1.51198	0.0268475
229	0.911837	1.50936	0.0268579
230	1.44074	1.50906	0.0267427
231	1.01221	1.50691	0.0267133
232	1.73374	1.50789	0.0266161
233	1.42154	1.50752	0.0265044
234	1.96644	1.50948	0.0264636
235	2.45773	1.51351	0.0266569
236	0.911878	1.51096	0.0266655
237	1.00314	1.50882	0.026639
238	1.5473	1.50898	0.0265275
239	1.05492	1.50708	0.0264845
240	1.31895	1.5063	0.0263857
241	1.38392	1.50579	0.0262811
242	1.14955	1.50432	0.0262137
243	1.99285	1.50633	0.0261828
244	1.24556	1.50526	0.0260973
245	1.82709	1.50658	0.0260239
246	1.12609	1.50503	0.025964
247	1.20926	1.50383	0.0258865
248	1.59394	1.50419	0.0257846
249	1.35162	1.50358	0.0256884
250	1.26596	1.50263	0.0256032
251	2.04779	1.5048	0.0255931
252	1.02372	1.50289	0.0255627
253	1.34806	1.50228	0.025469
254	1.5375	1.50242	0.0253691
255	1.84657	1.50377	0.0253055
256	1.98122	1.50564	0.0252752
257	1.38618	1.50517	0.0251812
258	0.973623	1.50311	0.0251677
259	1.0731	1.50145	0.0251252
260	1.74886	1.5024	0.0250466
261	1.00944	1.50051	0.0250218
262	1.59913	1.50089	0.0249291
263	1.49432	1.50086	0.0248343
264	1.0362	1.4991	0.0248025
265	2.56663	1.50313	0.025034
266	1.70035	1.50387	0.0249508
267	1.42148	1.50357	0.0248593
268	1.51758	1.50362	0.0247666
269	1.33686	1.503	0.0246823
270	1.04876	1.50132	0.0246481
271	1.32864	1.50068	0.0245654
272	1.91804	1.50221	0.024523
273	1.64721	1.50274	0.0244389
274	1.41349	1.50242	0.0243519
275	1.28417	1.50162	0.0242762
276	1.39465	1.50124	0.0241914
277	2.13467	1.50352	0.0242119
278	1.22115	1.50251	0.0241461
279	1.61403	1.50291	0.0240629
280	1.41483	1.50259	0.023979
281	1.44151	1.50238	0.0238946
282	1.36343	1.50188	0.023815
283	1.04172	1.50026	0.0237863
284	1.38149	1.49984	0.0237062
285	1.1328	1.49855	0.023658
286	1.60229	1.49891	0.023578
287	1.22969	1.49798	0.0235145
288	1.33751	1.49742	0.0234395
289	1.34282	1.49688	0.0233645
290	1.00208	1.49518	0.0233461
291	1.3272	1.4946	0.023273
292	1.01034	1.49294	0.0232523
293	1.41116	1.49266	0.0231747
294	1.54975	1.49286	0.0230966
295	1.32824	1.4923	0.0230251
296	1.13153	1.49108	0.0229795
297	1.23736	1.49023	0.022918
298	1.91312	1.49164	0.022885
299	1.36898	1.49123	0.0228122
300	2.047	1.49309	0.0228112
301	1.64116	1.49358	0.0227407
302	1.57474	1.49385	0.022667
303	2.26797	1.4964	0.0227357
304	1.60572	1.49676	0.0226638
305	1.23514	1.4959	0.0226057
306	1.11235	1.49465	0.0225666
307	1.10296	1.49337	0.0225291
308	2.92603	1.49803	0.0229311
309	1.25155	1.49723	0.0228708
310	1.23275	1.49638	0.0228129
311	1.22963	1.49552	0.0227557
312	1.30813	1.49492	0.0226907
313	1.36061	1.49449	0.0226222
314	1.57741	1.49475	0.0225517
315	1.98639	1.49631	0.0225341
316	1.11167	1.4951	0.0224956
317	1.33394	1.49459	0.0224304
318	0.971334	1.49294	0.0224201
319	1.57813	1.49321	0.0223514
320	1.20262	1.4923	0.0223
321	1.56683	1.49253	0.0222318
322	1.20216	1.49163	0.022181
323	1.69178	1.49225	0.022121
324	1.84581	1.49334	0.0220796
325	1.45082	1.49321	0.022012
326	1.12594	1.49208	0.0219733
327	1.56549	1.49231	0.0219073
328	1.63453	1.49274	0.0218448
329	1.6108	1.4931	0.0217813
330	1.7671	1.49393	0.0217312
331	1.6858	1.49451	0.0216732
332	1.76789	1.49534	0.0216236
333	1.13819	1.49426	0.0215852
334	1.65227	1.49474	0.0215258
335	2.494	1.49772	0.0216672
336	2.35387	1.50027	0.021752
337	1.66416	1.50075	0.0216929
338	1.6678	1.50125	0.0216344
339	1.89671	1.50241	0.021602
340	0.914827	1.50069	0.0216075
341	0.88061	1.49887	0.0216205
342	1.34065	1.4984	0.0215622
343	1.41939	1.49817	0.0215006
344	1.81428	1.49909	0.0214577
345	1.457	1.49897	0.0213959
346	2.95811	1.50319	0.0217457
347	1.51853	1.50323	0.021683
348	1.71024	1.50383	0.0216289
349	1.33291	1.50334	0.0215725
350	1.11546	1.50223	0.0215393
351	1.69522	1.50278	0.0214849
352	1.14604	1.50177	0.0214478
353	1.56942	1.50196	0.0213879
354	1.6975	1.50251	0.0213346
355	2.0844	1.50415	0.0213374
356	1.26338	1.50347	0.0212881
357	1.31841	1.50295	0.0212348
358	1.01108	1.50158	0.0212199
359	2.22785	1.5036	0.021257
360	1.22399	1.50283	0.0212122
361	2.49062	1.50556	0.0213292
362	1.51555	1.50559	0.0212703
363	1.51378	1.50561	0.0212117
364	1.10048	1.5045	0.0211826
365	1.47162	1.50441	0.0211247
366	2.22327	1.50637	0.0211581
367	0.788953	1.50442	0.0211906
368	1.50843	1.50443	0.021133
369	1.87761	1.50544	0.0210999
370	1.36111	1.50505	0.0210465
371	0.856611	1.5033	0.0210622
372	2.06272	1.50481	0.0210592
373	1.31054	1.50429	0.0210092
374	1.19649	1.50346	0.0209691
375	1.88719	1.50449	0.0209382
376	1.13043	1.50349	0.0209061
377	1.93074	1.50463	0.0208813
378	1.9393	1.50578	0.0208577
379	2.1407	1.50745	0.0208699
380	1.33334	1.50699	0.02082
381	1.25552	1.50633	0.0207758
382	1.54533	1.50643	0.0207217
383	1.40309	1.50616	0.0206693
384	1.40686	1.50591	0.0206171
385	1.51633	1.50593	0.0205636
386	0.917903	1.50441	0.0205666
387	1.60909	1.50468	0.0205153
388	1.08951	1.50361	0.0204903
389	1.67057	1.50404	0.0204421
390	1.31205	1.50355	0.0203956
391	2.67264	1.50654	0.0205615
392	2.21768	1.50835	0.0205889
393	1.30566	1.50784	0.020543
394	2.2797	1.50979	0.020584
395	1.36187	1.50942	0.0205353
396	1.85525	1.51029	0.020502
397	1.85812	1.51117	0.0204691
398	1.42079	1.51094	0.0204189
399	1.49588	1.5109	0.0203678
400	0.983654	1.50959	0.0203595
401	1.3789	1.50926	0.0203113
402	1.29756	1.50873	0.0202676
403	1.31117	1.50824	0.0202232
404	2.93283	1.51177	0.0204783
405	1.73115	1.51231	0.0204349
406	2.11913	1.51381	0.0204391
407	1.12413	1.51285	0.0204113
408	1.96566	1.51396	0.0203915
409	1.6074	1.51419	0.0203429
410	1.66639	1.51456	0.0202967
411	1.24576	1.5139	0.0202578
412	1.23209	1.51322	0.0202202
413	2.45666	1.5155	0.0202998
414	1.15313	1.51463	0.0202697
415	1.35404	1.51424	0.0202245
416	1.05319	1.51313	0.0202063
417	1.43699	1.51295	0.0201586
418	1.01505	1.51176	0.0201456
419	0.783848	1.51002	0.0201722
420	1.64912	1.51035	0.0201269
421	0.964612	1.50906	0.0201208
422	1.28463	1.50853	0.0200802
423	1.93749	1.50954	0.0200583
424	1.63458	1.50983	0.0200132
425	1.51426	1.50985	0.0199661
426	1.58407	1.51002	0.01992
427	2.13547	1.51148	0.0199271
428	1.15941	1.51066	0.0198975
429	1.65049	1.51099	0.0198538
430	1.59258	1.51118	0.0198085
431	1.70352	1.51162	0.0197676
432	0.967871	1.51036	0.0197619
433	1.08122	1.50937	0.0197411
434	1.59631	1.50957	0.0196966
435	2.32536	1.51145	0.0197404
436	1.5418	1.51152	0.0196952
437	1.5584	1.51163	0.0196505
438	1.32977	1.51121	0.01961
439	1.23948	1.51059	0.0195751
440	2.11605	1.51197	0.0195789
441	1.72421	1.51245	0.0195404
442	1.04873	1.5114	0.0195243
443	0.994882	1.51023	0.0195151
444	1.17593	1.50948	0.0194856
445	1.12719	1.50862	0.0194608
446	1.02896	1.50755	0.0194468
447	1.27271	1.50702	0.0194104
448	1.1564	1.50624	0.0193829
449	1.8955	1.50711	0.0193591
450	1.2997	1.50665	0.0193215
451	1.60192	1.50686	0.0192799
452	2.17012	1.50832	0.019293
453	1.81556	1.509	0.0192623
454	1.08564	1.50807	0.0192424
455	1.87324	1.50887	0.0192169
456	1.14008	1.50806	0.0191917
457	1.31402	1.50764	0.0191544
458	1.78802	1.50825	0.0191224
459	1.59725	1.50844	0.0190817
460	1.6955	1.50885	0.0190446
461	1.79915	1.50948	0.0190137
462	1.21327	1.50884	0.0189833
463	1.08396	1.50792	0.0189645
464	2.2689	1.50956	0.0189944
465	1.51561	1.50958	0.0189535
466	1.15734	1.50882	0.0189279
467	1.4597	1.50871	0.0188877
468	1.38832	1.50846	0.0188491
469	1.01048	1.5074	0.0188388
470	1.86765	1.50816	0.0188143
471	1.70759	1.50859	0.0187791
472	1.711	1.50901	0.0187442
473	1.23607	1.50844	0.0187135
474	1.3508	1.5081	0.0186769
475	1.5942	1.50829	0.0186385
476	1.29138	1.50783	0.0186049
477	1.58372	1.50799	0.0185666
478	2.13728	1.50931	0.0185744
479	1.43698	1.50915	0.0185362
480	1.31093	1.50874	0.0185022
481	1.51317	1.50875	0.0184637
482	1.07144	1.50784	0.0184477
483	1.56049	1.50795	0.0184098
484	1.32491	1.50757	0.0183757
485	2.10138	1.5088	0.0183785
486	1.37324	1.50852	0.0183428
487	1.8933	1.50931	0.0183222
488	1.27905	1.50884	0.0182907
489	1.29505	1.5084	0.0182585
490	1.20067	1.50777	0.018232
491	1.35377	1.50746	0.0181976
492	1.37439	1.50719	0.0181626
493	1.43499	1.50704	0.0181264
494	1.17349	1.50637	0.0181023
495	1.55643	1.50647	0.018066
496	1.24176	1.50593	0.0180374
497	1.37657	1.50567	0.018003
498	2.25686	1.50718	0.0180299
499	1.38992	1.50695	0.0179953
500	1.00302	1.50594	0.0179876
501	1.09137	1.50511	0.0179707
502	1.22613	1.50456	0.0179435
503	1.36701	1.50428	0.0179099
504	1.49106	1.50426	0.0178744
505	2.18199	1.5056	0.0178893
506	0.947888	1.5045	0.0178878
507	1.7161	1.50491	0.0178574
508	1.8251	1.50554	0.0178334
509	1.90469	1.50633	0.0178156
510	1.53243	1.50638	0.0177807
511	1.53552	1.50644	0.017746
512	1.15165	1.50574	0.0177249
513	1.3282	1.5054	0.0176937
514	1.52052	1.50543	0.0176593
515	3.02539	1.50838	0.01787
516	1.21956	1.50782	0.0178441
517	1.55279	1.50791	0.0178098
518	1.90714	1.50868	0.0177921
519	0.973517	1.50765	0.0177877
520	1.22876	1.50711	0.0177615
521	1.07778	1.50629	0.0177465
522	1.83402	1.50691	0.0177236
523	0.97835	1.5059	0.0177186
524	1.52236	1.50593	0.0176848
525	1.45016	1.50583	0.0176514
526	1.84777	1.50648	0.0176298
527	1.83605	1.5071	0.0176074
528	2.08666	1.5082	0.0176083
529	1.35239	1.50791	0.0175775
530	1.15711	1.50724	0.0175567
531	1.30522	1.50686	0.0175278
532	3.26604	1.51017	0.017804
533	1.95233	1.511	0.01779
534	1.23018	1.51047	0.0177644
535	2.28753	1.51193	0.0177905
536	0.97746	1.51093	0.0177852
537	2.05101	1.51194	0.0177805
538	1.29836	1.51154	0.0177519
539	1.35541	1.51125	0.0177213
540	1.25598	1.51078	0.0176948
541	1.76006	1.51124	0.0176681
542	1.70361	1.51159	0.0176391
543	1.44594	1.51147	0.017607
544	1.85108	1.51209	0.0175857
545	1.82178	1.51266	0.0175626
546	1.50038	1.51264	0.0175304
547	1.38547	1.51241	0.0174999
548	2.21918	1.5137	0.0175155
549	1.67677	1.51399	0.0174861
550	1.27565	1.51356	0.0174597
551	1.22517	1.51304	0.0174358
552	1.3922	1.51282	0.0174056
553	1.16991	1.5122	0.0173852
554	1.46168	1.51211	0.017354
555	1.47105	1.51203	0.0173229
556	1.38807	1.51181	0.0172932
557	1.02274	1.51093	0.0172844
558	1.64361	1.51117	0.0172551
559	2.05733	1.51215	0.0172519
560	1.41683	1.51198	0.0172219
561	1.47644	1.51191	0.0171913
562	1.6305	1.51213	0.017162
563	1.71067	1.51248	0.0171352
564	1.78866	1.51297	0.0171118
565	1.58088	1.51309	0.0170819
566	1.72156	1.51346	0.0170557
567	1.65292	1.5137	0.0170274
568	1.03622	1.51286	0.0170181
569	1.43725	1.51273	0.0169888
570	1.24141	1.51225	0.0169656
571	1.75681	1.51268	0.0169413
572	1.49948	1.51266	0.0169117
573	1.90803	1.51335	0.0168963
574	1.16784	1.51275	0.0168775
575	1.42626	1.5126	0.0168489
576	1.31112	1.51225	0.0168232
577	1.14864	1.51162	0.0168059
578	1.7466	1.51202	0.0167817
579	1.57378	1.51213	0.0167531
580	1.66158	1.51239	0.0167262
581	1.84187	1.51295	0.016707
582	1.31644	1.51262	0.0166817
583	0.901666	1.51157	0.016686
584	1.05216	1.51078	0.0166759
585	1.07571	1.51004	0.016664
586	1.24604	1.50959	0.0166417
587	1.20175	1.50906	0.0166216
588	1.31818	1.50874	0.0165965
589	1.46012	1.50866	0.0165685
590	1.52276	1.50868	0.0165404
591	1.23341	1.50821	0.016519
592	1.45991	1.50813	0.0164913
593	1.47452	1.50808	0.0164636
594	1.66254	1.50834	0.0164379
595	2.11028	1.50935	0.0164414
596	0.932217	1.50838	0.0164423
597	1.85571	1.50896	0.0164251
598	1.18754	1.50842	0.0164064
599	2.39689	1.50991	0.0164459
600	2.62095	1.51176	0.0165224
601	1.27558	1.51136	0.0164996
602	1.5489	1.51143	0.0164723
603	0.956093	1.51051	0.0164707
604	1.84533	1.51106	0.0164528
605	1.53569	1.5111	0.0164256
606	1.14378	1.5105	0.0164097
607	1.0771	1.50978	0.0163982
608	1.44686	1.50968	0.0163715
609	1.7227	1.51003	0.0163484
610	1.2574	1.50961	0.0163268
611	1.67145	1.50988	0.0163023
612	1.42175	1.50973	0.0162763
613	2.62974	1.51156	0.0163519
614	0.9343	1.51062	0.0163523
615	1.51088	1.51062	0.0163257
616	1.3555	1.51037	0.0163012
617	1.21066	1.50988	0.016282
618	1.14038	1.50929	0.0162666
619	1.10876	1.50864	0.0162532
620	1.78218	1.50908	0.016233
621	1.34127	1.50881	0.0162091
622	1.00366	1.508	0.0162034
623	1.27349	1.50762	0.0161817
624	1.50536	1.50762	0.0161558
625	1.82351	1.50812	0.0161378
626	1.14621	1.50755	0.0161224
627	1.13087	1.50694	0.0161079
628	1.53882	1.507	0.0160823
629	1.24217	1.50657	0.0160623
630	0.862357	1.50555	0.0160693
631	0.999365	1.50475	0.0160638
632	1.21887	1.5043	0.0160448
633	1.08151	1.50363	0.0160333
634	2.00387	1.50442	0.0160274
635	1.29931	1.5041	0.0160055
636	1.60655	1.50426	0.0159811
637	1.35953	1.50403	0.0159576
638	1.54326	1.50409	0.0159327
639	1.52184	1.50412	0.0159078
640	1.18145	1.50361	0.015891
641	1.68897	1.5039	0.0158688
642	1.64345	1.50412	0.0158456
643	1.25667	1.50374	0.0158256
644	1.55112	1.50381	0.0158012
645	2.53876	1.50541	0.015858
646	1.83907	1.50593	0.0158418
647	1.06348	1.50525	0.0158321
648	1.07391	1.50458	0.0158216
649	2.39591	1.50595	0.0158568
650	2.16126	1.50696	0.0158644
651	1.7937	1.5074	0.0158461
652	1.48075	1.50736	0.0158219
653	1.37725	1.50716	0.0157989
654	0.921175	1.50627	0.0158001
655	1.4489	1.50618	0.0157762
656	1.27445	1.50583	0.0157561
657	1.16484	1.50531	0.0157407
658	1.10059	1.50469	0.0157288
659	1.28124	1.50435	0.0157086
660	2.88597	1.50645	0.0158237
661	1.61575	1.50661	0.0158006
662	1.67562	1.50687	0.0157788
663	1.258	1.50649	0.0157594
664	1.55622	1.50657	0.0157359
665	1.18662	1.50609	0.0157196
666	1.27038	1.50573	0.0157
667	1.26868	1.50538	0.0156804
668	1.06382	1.50471	0.0156709
669	1.22479	1.5043	0.0156531
670	1.64709	1.50451	0.0156311
671	0.908394	1.50362	0.0156331
672	1.02126	1.5029	0.0156263
673	1.31401	1.50262	0.0156056
674	1.38955	1.50246	0.0155833
675	1.62158	1.50263	0.0155612
676	1.28438	1.50231	0.0155416
677	1.29093	1.502	0.0155217
678	1.08467	1.50138	0.0155111
679	1.28325	1.50106	0.0154915
680	1.61188	1.50122	0.0154696
681	1.14419	1.5007	0.0154558
682	1.60111	1.50085	0.0154338
683	1.13604	1.50031	0.0154205
684	1.18109	1.49984	0.015405
685	2.19999	1.50087	0.0154164
686	1.77547	1.50127	0.0153991
687	1.0336	1.50059	0.0153917
688	1.14862	1.50007	0.0153778
689	1.7522	1.50044	0.0153599
690	1.66077	1.50067	0.0153394
691	1.11892	1.50012	0.0153271
692	1.18173	1.49966	0.0153119
693	2.14114	1.50059	0.0153177
694	1.50572	1.50059	0.0152957
695	1.469	1.50055	0.0152737
696	1.81249	1.501	0.0152583
697	1.18588	1.50054	0.0152431
698	1.27487	1.50022	0.0152247
699	1.03185	1.49955	0.0152177
700	1.58793	1.49968	0.0151965
701	1.61705	1.49984	0.0151757
702	1.14667	1.49934	0.0151624
703	1.3377	1.49911	0.0151426
704	1.91992	1.49971	0.0151329
705	1.28944	1.49941	0.0151144
706	1.0128	1.49872	0.0151087
707	2.09096	1.49956	0.0151105
708	1.43917	1.49947	0.0150894
709	1.52935	1.49952	0.0150682
710	1.6582	1.49974	0.0150486
711	1.5811	1.49985	0.0150279
712	1.16935	1.49939	0.0150139
713	1.05209	1.49876	0.015006
714	1.80686	1.49919	0.0149912
715	2.07389	1.5	0.0149917
716	1.21919	1.49961	0.0149759
717	0.97484	1.49887	0.0149729
718	1.20217	1.49846	0.0149578
719	1.05195	1.49784	0.0149499
720	1.0904	1.49727	0.0149398
721	1.03914	1.49664	0.0149326
722	1.30948	1.49638	0.0149141
723	1.13321	1.49588	0.014902
724	0.96796	1.49515	0.0148992
725	3.21032	1.49751	0.0150653
726	1.20715	1.49711	0.0150499
727	1.33191	1.49689	0.0150309
728	1.31015	1.49663	0.0150124
729	1.11787	1.49611	0.0150008
730	1.58713	1.49623	0.0149808
731	2.28427	1.49731	0.014999
732	2.42455	1.49858	0.0150319
733	2.25123	1.49961	0.0150465
734	1.42769	1.49951	0.0150263
735	1.36629	1.49933	0.0150069
736	1.15178	1.49885	0.014994
737	1.49588	1.49885	0.0149736
738	2.36018	1.50002	0.0149988
739	2.4902	1.50136	0.0150382
740	1.46765	1.50131	0.0150179
741	1.22758	1.50094	0.0150022
742	2.07769	1.50172	0.0150021
743	1.73143	1.50203	0.0149851
744	1.60714	1.50217	0.0149656
745	2.4237	1.50341	0.0149966
746	1.84928	1.50387	0.0149836
747	1.45787	1.50381	0.0149637
748	1.74306	1.50413	0.0149471
749	1.48903	1.50411	0.0149272
750	1.97316	1.50473	0.0149204
751	0.95657	1.504	0.0149183
752	1.14431	1.50353	0.0149062
753	1.20805	1.50313	0.0148915
754	1.15325	1.50267	0.014879
755	1.44941	1.5026	0.0148595
756	1.29739	1.50233	0.0148423
757	1.27749	1.50203	0.0148257
758	1.38422	1.50188	0.0148069
759	1.56154	1.50195	0.0147876
760	1.3513	1.50176	0.0147695
761	1.11915	1.50125	0.0147586
762	1.27106	1.50095	0.0147424
763	2.41449	1.50215	0.0147716
764	1.3274	1.50192	0.014754
765	1.37061	1.50175	0.0147357
766	1.30101	1.50149	0.0147188
767	1.40425	1.50136	0.0147002
768	1.32459	1.50113	0.0146828
769	1.38084	1.50097	0.0146646
770	1.53659	1.50102	0.0146456
771	1.07608	1.50047	0.014637
772	2.27366	1.50147	0.0146522
773	2.41099	1.50265	0.0146805
774	1.48942	1.50263	0.0146615
775	1.89945	1.50314	0.0146515
776	1.19391	1.50274	0.0146381
777	1.21226	1.50237	0.014624
778	1.29425	1.5021	0.0146076
779	1.31973	1.50187	0.0145908
780	1.79045	1.50224	0.0145768
781	1.66724	1.50245	0.0145596
