BLOCK	ACTUAL_V	V_AVE	ERROR
102	1.41859	1.56409	0.03752
103	1.30693	1.56159	0.0372387
104	1.52669	1.56125	0.0368821
105	1.73382	1.5629	0.0365675
106	0.96182	1.55723	0.0366595
107	1.28709	1.5547	0.0364037
108	1.26312	1.552	0.0361666
109	1.37729	1.5504	0.0358703
110	1.25988	1.54776	0.0356413
111	1.4265	1.54667	0.035337
112	2.29968	1.55339	0.0356553
113	1.31296	1.55126	0.0354032
114	1.38412	1.5498	0.035123
115	1.31477	1.54775	0.034877
116	1.42392	1.54668	0.0345927
117	1.81397	1.54897	0.0343724
118	1.68379	1.55011	0.0341001
119	1.50485	1.54973	0.0338156
120	0.7596	1.54315	0.0341689
121	1.53684	1.54309	0.0338865
122	1.12503	1.53967	0.0337816
123	1.48119	1.53919	0.0335103
124	1.49582	1.53884	0.0332419
125	1.67246	1.53991	0.0329931
126	2.69465	1.54908	0.0339803
127	1.87083	1.55161	0.033807
128	1.44977	1.55081	0.0335523
129	1.39208	1.54958	0.0333147
130	1.57827	1.5498	0.0330592
131	1.88577	1.55237	0.0329061
132	1.78857	1.55416	0.0327055
133	1.56951	1.55427	0.0324598
134	1.37743	1.55295	0.0322444
135	1.89873	1.55551	0.0321071
136	1.62143	1.556	0.0318747
137	1.69546	1.55702	0.0316582
138	1.36666	1.55564	0.0314589
139	2.00126	1.55884	0.0313955
140	1.85992	1.56099	0.0312448
141	1.43168	1.56008	0.0310367
142	1.48719	1.55956	0.0308223
143	1.23638	1.5573	0.0306895
144	1.09115	1.55407	0.0306467
145	1.90453	1.55648	0.0305305
146	1.71584	1.55758	0.0303409
147	1.73957	1.55881	0.0301597
148	1.4779	1.55827	0.0299609
149	2.00295	1.56125	0.0299081
150	1.18721	1.55876	0.0298125
151	1.99761	1.56166	0.0297564
152	1.34854	1.56026	0.0295936
153	1.36311	1.55897	0.0294282
154	1.93117	1.56139	0.0293362
155	2.43618	1.56703	0.0296849
156	1.92002	1.5693	0.0295807
157	1.29264	1.56753	0.0294447
158	1.81888	1.56913	0.0293013
159	1.753	1.57028	0.0291398
160	1.35135	1.56891	0.0289898
161	1.79751	1.57033	0.0288445
162	2.12621	1.57376	0.0288698
163	1.5185	1.57343	0.0286947
164	2.12593	1.57679	0.0287168
165	1.77031	1.57797	0.0285667
166	1.50249	1.57751	0.0283983
167	1.16947	1.57507	0.0283331
168	1.37215	1.57386	0.0281902
169	1.3508	1.57254	0.0280543
170	1.17692	1.57021	0.0279856
171	1.32865	1.5688	0.0278576
172	0.99805	1.56548	0.0278926
173	1.44672	1.5648	0.0277398
174	1.56231	1.56478	0.0275804
175	1.34258	1.56351	0.027452
176	1.22741	1.5616	0.0273623
177	1.30781	1.56017	0.0272453
178	1.27552	1.55857	0.0271391
179	1.36889	1.55751	0.0270082
180	1.35356	1.55638	0.0268819
181	1.12162	1.55398	0.0268405
182	0.925737	1.55052	0.026914
183	1.60603	1.55083	0.0267687
184	1.66013	1.55142	0.0266298
185	1.97244	1.5537	0.0265829
186	1.08203	1.55116	0.0265607
187	1.35852	1.55013	0.0264386
188	1.35976	1.54912	0.0263174
189	1.01615	1.5463	0.0263287
190	1.27913	1.54489	0.0262277
191	1.83957	1.54643	0.0261357
192	1.28835	1.54509	0.0260341
193	1.72943	1.54605	0.0259168
194	1.17936	1.54416	0.025852
195	1.39695	1.5434	0.0257304
196	1.25728	1.54194	0.0256405
197	1.46559	1.54155	0.0255133
198	1.35847	1.54063	0.0254012
199	1.84313	1.54215	0.025319
200	1.11411	1.54001	0.0252827
201	1.51484	1.53988	0.0251572
202	1.21747	1.53829	0.0250833
203	1.91265	1.54013	0.0250274
204	2.00501	1.54241	0.0250083
205	1.46636	1.54204	0.024889
206	1.26821	1.54071	0.0248037
207	1.56834	1.54084	0.0246842
208	1.32452	1.5398	0.0245874
209	1.61959	1.54019	0.0244728
210	1.68566	1.54088	0.024366
211	1.76866	1.54196	0.0242744
212	1.82256	1.54328	0.024196
213	0.95283	1.54051	0.0242407
214	1.32281	1.53949	0.0241487
215	1.84017	1.54089	0.0240769
216	2.12612	1.5436	0.0241174
217	1.19611	1.542	0.0240593
218	1.46746	1.54166	0.0239514
219	1.4403	1.54119	0.0238465
220	1.22887	1.53977	0.0237803
221	1.40282	1.53915	0.0236808
222	1.5398	1.53916	0.0235741
223	2.1273	1.54179	0.0236155
224	1.59133	1.54202	0.0235111
225	1.51874	1.54191	0.0234068
226	1.95362	1.54373	0.0233741
227	1.53362	1.54369	0.0232711
228	1.71564	1.54444	0.0231813
229	1.30984	1.54342	0.0231027
230	1.1185	1.54157	0.023076
231	1.46228	1.54123	0.0229786
232	1.35302	1.54042	0.0228939
233	1.60787	1.54071	0.0227975
234	1.33917	1.53985	0.0227163
235	1.01548	1.53761	0.022729
236	1.30626	1.53663	0.0226538
237	1.99519	1.53857	0.0226407
238	1.80732	1.5397	0.0225737
239	1.82014	1.54087	0.0225097
240	1.38161	1.54021	0.0224257
241	1.467	1.5399	0.0223347
242	1.25144	1.53871	0.0222742
243	1.26593	1.53759	0.0222108
244	1.45969	1.53727	0.0221221
245	1.68998	1.53789	0.0220406
246	1.65448	1.53837	0.0219561
247	1.3942	1.53778	0.0218749
248	2.47607	1.54157	0.0221115
249	1.34003	1.54076	0.0220375
250	1.52063	1.54068	0.0219495
251	1.20102	1.53932	0.0219037
252	2.14326	1.54172	0.0219475
253	1.22852	1.54048	0.0218957
254	1.69292	1.54108	0.0218177
255	1.20384	1.53976	0.0217722
256	1.10025	1.53804	0.0217547
257	1.87013	1.53934	0.0217084
258	1.36136	1.53865	0.0216352
259	1.42831	1.53822	0.0215559
260	2.66307	1.54255	0.0219028
261	1.36551	1.54187	0.0218294
262	1.72219	1.54256	0.0217569
263	1.20703	1.54128	0.0217116
264	1.27872	1.54029	0.0216521
265	1.09973	1.53862	0.0216341
266	1.72995	1.53934	0.0215647
267	1.16045	1.53792	0.0215306
268	1.40582	1.53743	0.0214559
269	1.90975	1.53881	0.0214208
270	1.46322	1.53853	0.0213433
271	1.64634	1.53893	0.0212682
272	1.48096	1.53872	0.0211911
273	1.55214	1.53877	0.0211135
274	1.42102	1.53834	0.0210408
275	2.80404	1.54294	0.0214618
276	2.26768	1.54557	0.0215441
277	1.4253	1.54513	0.0214707
278	1.85214	1.54624	0.0214218
279	1.4071	1.54574	0.0213509
280	0.894957	1.54341	0.0214007
281	2.20768	1.54578	0.0214547
282	0.90486	1.54351	0.0214987
283	1.43162	1.54311	0.0214264
284	1.55602	1.54316	0.021351
285	1.14126	1.54175	0.0213226
286	1.96816	1.54324	0.0213001
287	1.8088	1.54416	0.0212459
288	1.34328	1.54346	0.0211836
289	1.13974	1.54207	0.0211563
290	1.88344	1.54324	0.0211161
291	1.51965	1.54316	0.0210437
292	1.45663	1.54287	0.0209737
293	1.34809	1.5422	0.0209127
294	1.17827	1.54096	0.0208781
295	1.44515	1.54064	0.0208099
296	1.40335	1.54018	0.0207448
297	1.69341	1.54069	0.0206813
298	1.18768	1.53951	0.0206458
299	1.2312	1.53848	0.0206025
300	1.60668	1.5387	0.0205351
301	1.94869	1.54007	0.020512
302	1.77024	1.54083	0.0204582
303	1.28514	1.53998	0.0204081
304	1.72166	1.54058	0.0203497
305	1.27457	1.53971	0.0203017
306	0.983239	1.53789	0.0203166
307	1.17498	1.53671	0.0202848
308	1.40989	1.5363	0.0202231
309	1.79829	1.53714	0.0201754
310	2.07843	1.53889	0.0201858
311	1.50194	1.53877	0.0201212
312	1.7423	1.53942	0.0200673
313	1.75304	1.54011	0.0200148
314	1.37414	1.53958	0.019958
315	1.27308	1.53873	0.0199126
316	0.990581	1.537	0.019925
317	1.20296	1.53594	0.01989
318	0.999196	1.53426	0.0198989
319	1.38918	1.5338	0.0198417
320	1.0481	1.53228	0.0198377
321	1.91594	1.53348	0.0198119
322	1.27093	1.53266	0.0197671
323	1.16683	1.53153	0.0197383
324	1.65229	1.5319	0.0196809
325	2.15732	1.53383	0.0197142
326	1.34329	1.53324	0.0196624
327	1.64878	1.5336	0.0196055
328	1.5532	1.53366	0.0195458
329	2.35268	1.53615	0.0196443
330	1.5515	1.53619	0.0195848
331	0.911324	1.5343	0.0196164
332	1.35342	1.53376	0.0195649
333	1.50096	1.53366	0.0195064
334	1.78227	1.53441	0.0194622
335	1.20201	1.53341	0.0194293
336	2.01023	1.53483	0.0194233
337	1.47725	1.53466	0.0193664
338	1.59426	1.53484	0.0193099
339	1.41912	1.5345	0.019256
340	1.70782	1.53501	0.0192061
341	1.53737	1.53501	0.0191497
342	1.17189	1.53395	0.0191232
343	1.3494	1.53341	0.019075
344	1.86879	1.53439	0.0190444
345	2.74734	1.5379	0.019311
346	1.95298	1.5391	0.0192924
347	1.76842	1.53976	0.0192482
348	1.06812	1.53841	0.0192405
349	1.30542	1.53774	0.0191969
350	1.21266	1.53681	0.0191646
351	0.909422	1.53503	0.0191931
352	1.3257	1.53443	0.0191478
353	1.65424	1.53477	0.0190966
354	1.5472	1.5348	0.0190427
355	1.56179	1.53488	0.0189892
356	1.40198	1.53451	0.0189395
357	1.23021	1.53366	0.0189056
358	2.26714	1.5357	0.0189635
359	1.41792	1.53538	0.0189135
360	1.22926	1.53453	0.0188801
361	1.48095	1.53438	0.0188284
362	1.4246	1.53407	0.0187788
363	1.48956	1.53395	0.0187275
364	0.927565	1.53229	0.01875
365	1.92395	1.53336	0.0187293
366	1.66499	1.53372	0.0186816
367	1.19154	1.53279	0.0186539
368	1.41682	1.53247	0.0186059
369	1.37895	1.53205	0.0185601
370	1.10711	1.53091	0.0185454
371	1.84667	1.53176	0.018515
372	1.90784	1.53277	0.0184928
373	1.36136	1.53231	0.0184489
374	1.66426	1.53266	0.018403
375	1.38702	1.53227	0.018358
376	1.69773	1.53271	0.0183144
377	1.38907	1.53233	0.0182698
378	0.98162	1.53088	0.0182795
379	1.13537	1.52983	0.018261
380	1.73421	1.53037	0.0182209
381	1.30026	1.52977	0.0181831
382	1.56486	1.52986	0.0181357
383	1.7596	1.53046	0.0180983
384	1.43609	1.53021	0.0180528
385	0.953407	1.52871	0.018068
386	1.49889	1.52864	0.0180213
387	1.7596	1.52923	0.0179846
388	0.954223	1.52775	0.0179992
389	1.71301	1.52823	0.0179593
390	1.01267	1.52691	0.0179618
391	1.08607	1.52578	0.0179512
392	1.63735	1.52606	0.0179077
393	1.29913	1.52548	0.0178714
394	1.3561	1.52505	0.0178312
395	1.69374	1.52548	0.0177912
396	1.33526	1.525	0.0177528
397	1.91795	1.52599	0.0177356
398	1.09352	1.5249	0.0177243
399	2.24249	1.5267	0.0177709
400	1.77223	1.52732	0.0177371
401	2.19617	1.52899	0.0177711
402	2.23925	1.53075	0.0178145
403	1.34036	1.53028	0.0177766
404	1.80462	1.53096	0.0177455
405	1.65572	1.53127	0.0177044
406	1.64285	1.53154	0.0176629
407	1.29678	1.53096	0.0176289
408	1.76761	1.53154	0.0175952
409	1.09178	1.53047	0.0175851
410	2.27761	1.53229	0.0176363
411	1.22494	1.53154	0.0176093
412	1.43691	1.53131	0.017568
413	1.46891	1.53116	0.0175261
414	1.29632	1.5306	0.017493
415	1.55559	1.53066	0.0174509
416	1.79567	1.53129	0.0174206
417	1.24834	1.53061	0.017392
418	1.24954	1.52994	0.0173634
419	1.54394	1.52998	0.017322
420	2.42211	1.5321	0.0174105
421	1.92443	1.53303	0.0173941
422	2.15667	1.53451	0.0174155
423	1.2807	1.53391	0.0173847
424	1.211	1.53315	0.0173604
425	1.48745	1.53304	0.0173199
426	1.1252	1.53208	0.0173056
427	1.4139	1.53181	0.0172673
428	1.24465	1.53114	0.01724
429	1.94518	1.5321	0.0172268
430	2.30798	1.5339	0.017281
431	1.68424	1.53425	0.0172444
432	1.48799	1.53415	0.0172048
433	1.42657	1.5339	0.0171669
434	1.56098	1.53396	0.0171274
435	1.42867	1.53372	0.0170898
436	0.783144	1.532	0.0171371
437	1.82249	1.53266	0.0171107
438	1.28901	1.53211	0.0170807
439	1.44	1.5319	0.0170431
440	1.62781	1.53211	0.0170058
441	1.72051	1.53254	0.0169726
442	1.51486	1.5325	0.0169342
443	1.23269	1.53182	0.0169095
444	2.18931	1.5333	0.0169361
445	1.49314	1.53321	0.0168983
446	1.19445	1.53245	0.0168775
447	1.33164	1.53201	0.0168457
448	1.91721	1.53287	0.01683
449	1.52167	1.53284	0.0167926
450	1.20682	1.53212	0.0167709
451	2.00438	1.53316	0.0167664
452	0.947129	1.53187	0.0167793
453	1.0555	1.53082	0.0167752
454	1.22465	1.53014	0.0167518
455	1.08013	1.52915	0.0167441
456	1.42532	1.52892	0.016709
457	1.22367	1.52826	0.0166858
458	1.69553	1.52862	0.0166533
459	0.867522	1.52718	0.0166792
460	1.66383	1.52748	0.0166456
461	2.54055	1.52968	0.0167539
462	1.27069	1.52912	0.016727
463	1.73509	1.52956	0.0166968
464	1.20119	1.52885	0.0166758
465	1.64995	1.52911	0.016642
466	1.16883	1.52834	0.0166242
467	1.00663	1.52722	0.0166261
468	2.09479	1.52844	0.0166348
469	1.52058	1.52842	0.0165993
470	2.34685	1.53016	0.0166551
471	1.60967	1.53033	0.0166206
472	1.56478	1.5304	0.0165855
473	1.12996	1.52955	0.0165721
474	1.34795	1.52917	0.0165415
475	1.39691	1.52889	0.016509
476	1.77551	1.52941	0.0164825
477	1.57837	1.52951	0.0164483
478	1.95764	1.53041	0.0164382
479	1.94253	1.53127	0.0164264
480	1.26015	1.53071	0.0164019
481	1.60676	1.53086	0.0163685
482	1.36873	1.53053	0.016338
483	1.15055	1.52974	0.0163231
484	1.91589	1.53054	0.0163089
485	1.43253	1.53034	0.0162765
486	1.73615	1.53076	0.0162485
487	2.03594	1.5318	0.0162483
488	1.36313	1.53145	0.0162186
489	2.24515	1.53291	0.016251
490	2.26332	1.5344	0.0162861
491	1.73805	1.53482	0.0162582
492	1.36156	1.53446	0.0162289
493	1.2236	1.53383	0.0162083
494	1.60354	1.53397	0.0161761
495	2.7152	1.53636	0.0163185
496	1.24767	1.53578	0.0162959
497	1.34372	1.53539	0.0162677
498	1.45412	1.53523	0.0162359
499	1.35086	1.53486	0.0162076
500	1.40873	1.53461	0.0161771
501	1.63763	1.53481	0.0161461
502	1.05462	1.53386	0.0161423
503	1.29195	1.53338	0.0161173
504	2.22088	1.53474	0.016143
505	1.42183	1.53452	0.0161126
506	1.5351	1.53452	0.0160807
507	1.08565	1.53363	0.0160734
508	1.74033	1.53404	0.0160469
509	2.84359	1.53661	0.0162203
510	1.47259	1.53649	0.016189
511	1.64759	1.5367	0.0161587
512	1.40591	1.53645	0.0161292
513	1.36429	1.53611	0.0161012
514	1.16102	1.53538	0.0160864
515	1.51961	1.53535	0.0160552
516	1.38758	1.53507	0.0160267
517	1.28808	1.53459	0.0160028
518	1.25071	1.53404	0.0159813
519	1.50501	1.53398	0.0159506
520	1.47221	1.53387	0.0159204
521	0.98104	1.5328	0.0159251
522	1.49035	1.53272	0.0158948
523	2.37052	1.53432	0.0159449
524	1.99865	1.53521	0.0159391
525	2.04256	1.53618	0.015938
526	1.48643	1.53608	0.015908
527	1.52867	1.53607	0.0158778
528	1.75366	1.53648	0.0158531
529	1.51444	1.53644	0.0158232
530	1.47294	1.53632	0.0157938
531	1.47321	1.5362	0.0157645
532	1.87966	1.53685	0.0157481
533	2.31771	1.53831	0.0157865
534	1.58866	1.53841	0.0157572
535	1.88931	1.53906	0.0157414
536	2.20935	1.54031	0.0157617
537	1.59109	1.54041	0.0157326
538	1.55199	1.54043	0.0157034
539	1.34631	1.54007	0.0156784
540	1.58418	1.54015	0.0156495
541	1.60082	1.54026	0.015621
542	1.9008	1.54093	0.0156064
543	1.96346	1.5417	0.015597
544	1.83575	1.54225	0.0155777
545	1.55798	1.54227	0.0155491
546	1.45742	1.54212	0.0155214
547	1.46058	1.54197	0.0154938
548	1.55316	1.54199	0.0154655
549	2.21034	1.54321	0.0154852
550	1.39586	1.54294	0.0154593
551	3.09819	1.54576	0.0156869
552	1.57164	1.54581	0.0156585
553	1.73217	1.54615	0.0156338
554	1.13362	1.5454	0.0156233
555	1.10755	1.54461	0.0156151
556	1.28575	1.54415	0.0155939
557	1.22611	1.54358	0.0155764
558	1.38276	1.54329	0.0155511
559	1.70336	1.54357	0.015526
560	0.993176	1.54259	0.0155293
561	0.980006	1.54159	0.015534
562	1.17889	1.54094	0.0155197
563	1.21638	1.54037	0.0155029
564	1.25046	1.53985	0.0154839
565	1.17446	1.53921	0.01547
566	1.26178	1.53872	0.0154504
567	1.68318	1.53897	0.0154253
568	1.65716	1.53918	0.0153995
569	1.45837	1.53904	0.0153731
570	1.10568	1.53828	0.0153649
571	1.57046	1.53833	0.0153381
572	1.523	1.53831	0.0153113
573	1.62774	1.53846	0.0152854
574	0.959623	1.53745	0.015292
575	1.1463	1.53677	0.0152805
576	1.49873	1.53671	0.0152541
577	1.33932	1.53637	0.0152315
578	1.13509	1.53567	0.015221
579	1.0412	1.53482	0.0152187
580	0.967837	1.53384	0.0152238
581	1.82796	1.53435	0.015206
582	1.62834	1.53451	0.0151807
583	1.69225	1.53478	0.0151571
584	1.11906	1.53407	0.0151478
585	1.36753	1.53378	0.0151246
586	1.41207	1.53357	0.0151002
587	1.12495	1.53288	0.0150906
588	2.04383	1.53375	0.0150899
589	1.00807	1.53285	0.0150906
590	1.19731	1.53229	0.0150758
591	1.18877	1.5317	0.0150615
592	1.97489	1.53245	0.0150546
593	1.47621	1.53236	0.0150295
594	1.24793	1.53188	0.0150119
595	1.3644	1.5316	0.0149893
596	2.10057	1.53255	0.0149945
597	1.19199	1.53198	0.0149802
598	1.16128	1.53136	0.014968
599	1.47875	1.53127	0.0149433
600	1.51909	1.53125	0.0149184
601	1.30633	1.53088	0.0148982
602	1.3444	1.53057	0.0148767
603	1.1595	1.52995	0.0148648
604	1.78385	1.53037	0.0148461
605	1.48628	1.5303	0.0148217
606	2.30903	1.53159	0.0148529
607	2.06011	1.53246	0.0148539
608	1.43709	1.5323	0.0148303
609	1.43056	1.53213	0.0148069
610	1.90295	1.53274	0.0147951
611	1.33908	1.53242	0.0147743
612	1.24262	1.53195	0.0147577
613	1.70094	1.53223	0.0147362
614	1.56458	1.53228	0.0147123
615	1.82479	1.53275	0.0146961
616	1.76573	1.53313	0.0146771
617	1.25018	1.53267	0.0146605
618	2.42518	1.53412	0.0147077
619	1.26451	1.53368	0.0146904
620	1.26932	1.53326	0.0146729
621	1.48403	1.53318	0.0146495
622	1.24195	1.53271	0.0146334
623	1.48358	1.53263	0.0146101
624	1.5458	1.53265	0.0145867
625	1.48485	1.53257	0.0145636
626	1.22934	1.53209	0.0145484
627	1.46097	1.53198	0.0145256
628	1.57273	1.53204	0.0145026
629	1.27112	1.53163	0.0144855
630	0.972343	1.53074	0.0144897
631	1.98103	1.53145	0.0144843
632	2.09325	1.53234	0.0144886
633	1.86252	1.53286	0.0144751
634	1.3753	1.53262	0.0144544
635	1.30984	1.53226	0.0144359
636	1.23665	1.5318	0.0144207
637	1.01901	1.53099	0.0144205
638	1.95955	1.53167	0.0144135
639	1.91533	1.53227	0.0144035
640	1.74432	1.5326	0.0143848
641	1.23174	1.53213	0.01437
642	1.43078	1.53197	0.0143485
643	1.63933	1.53214	0.0143271
644	1.41471	1.53196	0.014306
645	1.30169	1.5316	0.0142883
646	1.75508	1.53194	0.0142704
647	1.45345	1.53182	0.0142489
648	1.2582	1.5314	0.0142331
649	1.56165	1.53145	0.0142113
650	1.13421	1.53084	0.0142025
651	1.5803	1.53091	0.0141809
652	0.992531	1.53009	0.0141832
653	2.36962	1.53137	0.0142196
654	1.61024	1.53149	0.0141984
655	2.42342	1.53285	0.0142419
656	1.85549	1.53335	0.0142286
657	1.43345	1.53319	0.0142078
658	1.24247	1.53275	0.0141931
659	1.23025	1.53229	0.014179
660	0.776093	1.53115	0.0142037
661	1.19677	1.53064	0.0141912
662	1.78715	1.53103	0.0141751
663	1.73593	1.53134	0.014157
664	1.36543	1.53109	0.0141379
665	1.33463	1.53079	0.0141198
666	1.39546	1.53059	0.0141
667	1.72231	1.53088	0.0140818
668	1.56007	1.53092	0.0140608
669	1.34816	1.53065	0.0140424
670	1.91099	1.53122	0.0140329
671	1.09212	1.53056	0.0140273
672	1.58979	1.53065	0.0140067
673	2.32468	1.53183	0.0140355
674	1.45524	1.53172	0.0140151
675	1.12058	1.53111	0.0140076
676	1.37344	1.53087	0.0139888
677	1.14499	1.5303	0.0139797
678	1.05092	1.5296	0.013977
679	1.21149	1.52913	0.0139643
680	1.09844	1.52849	0.0139581
681	1.66034	1.52869	0.0139389
682	1.15398	1.52814	0.0139293
683	1.10203	1.52751	0.0139229
684	2.16547	1.52845	0.0139337
685	1.1768	1.52793	0.0139228
686	1.22897	1.5275	0.0139094
687	1.02292	1.52676	0.0139085
688	0.909381	1.52587	0.0139172
689	1.18609	1.52537	0.0139057
690	1.19104	1.52489	0.013894
691	2.19315	1.52586	0.0139075
692	1.66781	1.52606	0.0138889
693	1.26997	1.52569	0.0138738
694	1.86411	1.52618	0.0138624
695	1.48944	1.52613	0.0138425
696	2.23897	1.52715	0.0138605
697	1.80501	1.52755	0.0138463
698	1.3965	1.52736	0.0138278
699	1.30087	1.52704	0.0138118
700	1.25016	1.52664	0.0137977
701	1.12612	1.52607	0.0137899
702	1.26034	1.52569	0.0137754
703	1.40506	1.52552	0.0137569
704	1.64583	1.52569	0.0137384
705	1.94346	1.52628	0.0137317
706	1.26558	1.52591	0.0137172
707	0.901101	1.52503	0.0137262
708	1.27501	1.52468	0.0137114
709	1.75098	1.525	0.0136958
710	2.04867	1.52573	0.0136963
711	1.53489	1.52575	0.0136771
712	1.53884	1.52577	0.0136579
713	1.5243	1.52576	0.0136387
714	1.86308	1.52624	0.0136278
715	2.59579	1.52773	0.0136906
716	1.67988	1.52794	0.0136731
717	1.61542	1.52807	0.0136546
718	1.2012	1.52761	0.0136432
719	1.3716	1.52739	0.0136259
720	1.23299	1.52698	0.0136131
721	1.53334	1.52699	0.0135942
722	1.6914	1.52722	0.0135773
723	1.4719	1.52714	0.0135588
724	2.10576	1.52794	0.0135636
725	1.09082	1.52734	0.0135583
726	1.18153	1.52686	0.0135479
727	1.2716	1.52651	0.0135339
728	1.8556	1.52697	0.0135228
729	1.50363	1.52693	0.0135043
730	1.54899	1.52696	0.0134858
731	1.17389	1.52648	0.013476
732	1.27453	1.52614	0.013462
733	1.5328	1.52615	0.0134437
734	1.13274	1.52561	0.013436
735	1.22277	1.5252	0.0134241
736	1.04142	1.52454	0.0134219
737	1.29629	1.52423	0.0134073
738	1.23623	1.52384	0.0133948
739	0.914808	1.52302	0.013402
740	1.1746	1.52255	0.0133921
741	1.85787	1.523	0.0133817
742	1.37136	1.52279	0.0133652
743	0.894179	1.52195	0.013374
744	1.37397	1.52175	0.0133575
745	1.31345	1.52147	0.0133425
746	1.52143	1.52147	0.0133246
747	1.3538	1.52124	0.0133087
748	1.38894	1.52107	0.013292
749	1.0518	1.52044	0.0132891
750	2.25113	1.52142	0.013307
751	1.05411	1.52079	0.0133038
752	1.04043	1.52015	0.0133015
753	1.18993	1.51972	0.013291
754	0.881291	1.51887	0.0133003
755	0.990119	1.51817	0.0133011
756	1.30458	1.51789	0.0132866
757	1.3167	1.51762	0.0132717
758	1.36018	1.51741	0.0132558
759	1.52244	1.51742	0.0132383
760	1.58377	1.51751	0.0132212
761	2.0243	1.51817	0.0132206
762	1.40366	1.51802	0.0132041
763	1.22712	1.51764	0.0131923
764	1.5865	1.51773	0.0131753
765	1.14956	1.51725	0.0131669
766	1.14424	1.51676	0.0131587
767	1.54962	1.51681	0.0131416
768	1.76982	1.51714	0.0131286
769	1.46681	1.51707	0.0131117
770	1.37862	1.51689	0.0130959
771	1.3637	1.51669	0.0130804
772	1.40386	1.51655	0.0130643
773	1.25439	1.51621	0.0130518
774	1.1969	1.51579	0.0130415
775	1.50322	1.51578	0.0130246
776	0.945371	1.51504	0.0130286
777	1.21823	1.51466	0.0130174
778	1.14468	1.51418	0.0130094
779	0.995086	1.51352	0.0130097
780	1.06097	1.51294	0.013006
