0	9.54741
1	9.54741
2	9.54741
3	9.54741
4	9.54741
5	9.54741
6	9.54741
7	9.54741
8	9.54741
9	9.54741
10	9.54741
11	9.54741
12	9.54741
13	9.54741
14	9.54741
15	9.54741
16	9.54741
17	9.54741
18	9.54741
19	9.54741
20	9.54741
21	9.54741
22	9.54741
23	9.54741
24	9.54741
25	9.54741
26	9.54741
27	9.54741
28	9.54741
29	9.54741
30	9.54741
31	9.54741
32	9.54741
33	9.54741
34	9.54741
35	9.54741
36	9.54741
37	9.54741
38	9.54741
39	9.54741
40	9.54741
41	9.54741
42	9.67985
43	9.67985
44	9.67985
45	9.67985
46	9.67985
47	9.67985
48	9.67985
49	9.67985
50	9.67985
51	9.67985
52	9.67985
53	9.70353
54	9.70353
55	9.70353
56	9.70353
57	9.7063
58	9.7063
59	9.7063
60	9.7063
61	9.83596
62	9.83596
63	9.83596
64	9.86241
65	9.86241
66	9.90073
67	10.2604
68	10.3918
69	11.2125
70	11.2836
71	11.3386
72	11.3386
73	11.4106
74	11.4106
75	11.5856
76	11.5856
77	11.6928
78	11.739
79	11.9618
80	11.9618
81	12.0455
82	12.2322
83	12.3162
84	12.5296
85	12.6281
86	12.6281
87	12.6715
88	13.2474
89	13.2474
90	13.2779
91	13.3585
92	13.4079
93	14.0105
94	14.2939
95	15.1552
96	15.4357
97	15.4832
98	15.8223
99	17.5491
