,acc,loss,val_acc,val_loss
0,0.9199833273887634,0.27693691849708557,0.9635000228881836,0.11333855986595154
1,0.9642833471298218,0.1225818619132042,0.9697999954223633,0.09487126767635345
2,0.9746833443641663,0.08551014959812164,0.9775999784469604,0.08274435997009277
3,0.9797499775886536,0.06681406497955322,0.9761000275611877,0.08465367555618286
4,0.9835166931152344,0.054534655064344406,0.9771999716758728,0.09430648386478424
5,0.9853833317756653,0.04754718020558357,0.9778000116348267,0.08868283778429031
6,0.987500011920929,0.03896095231175423,0.9753000140190125,0.10516605526208878
7,0.9890999794006348,0.03451948240399361,0.9753999710083008,0.11276732385158539
8,0.9902499914169312,0.031049083918333054,0.9794999957084656,0.09501846879720688
9,0.9908999800682068,0.02864276058971882,0.9804999828338623,0.09554576128721237
