,acc,loss,val_acc,val_loss
0,0.9177833199501038,0.2805415391921997,0.9679999947547913,0.10639844089746475
1,0.9656166434288025,0.12246647477149963,0.9721999764442444,0.09282050281763077
2,0.9736166596412659,0.08883100003004074,0.9729999899864197,0.09037415683269501
3,0.9793833494186401,0.06839356571435928,0.9746999740600586,0.09005903452634811
4,0.9839166402816772,0.05337933823466301,0.979200005531311,0.08318128436803818
5,0.9849333167076111,0.046778324991464615,0.9800999760627747,0.07516885548830032
6,0.987416684627533,0.03983604907989502,0.9743000268936157,0.10989119857549667
7,0.9903666377067566,0.03190578520298004,0.9750000238418579,0.11158284544944763
8,0.9898666739463806,0.031098375096917152,0.9818000197410583,0.096678227186203
9,0.9907333254814148,0.028950201347470284,0.9805999994277954,0.09031979739665985
10,0.9925666451454163,0.024131111800670624,0.9799000024795532,0.11062870919704437
11,0.9915833473205566,0.026644952595233917,0.978600025177002,0.10453471541404724
12,0.9928500056266785,0.022586647421121597,0.9771000146865845,0.1250143200159073
13,0.9940166473388672,0.02018159069120884,0.9797999858856201,0.12080687284469604
14,0.9934166669845581,0.020322516560554504,0.9825000166893005,0.10426817834377289
15,0.9939333200454712,0.020294299349188805,0.9815999865531921,0.1100655272603035
16,0.9937000274658203,0.02002866007387638,0.9803000092506409,0.13628949224948883
17,0.9944833517074585,0.01782182604074478,0.9812999963760376,0.1288122534751892
18,0.9949666857719421,0.016242068260908127,0.9814000129699707,0.13724271953105927
19,0.9943833351135254,0.01810351200401783,0.9805999994277954,0.1536230891942978
