,acc,loss,val_acc,val_loss
0,0.7840999960899353,0.7403447031974792,0.914900004863739,0.3064426779747009
1,0.8930833339691162,0.37701985239982605,0.9343000054359436,0.23234611749649048
2,0.9130666851997375,0.30646923184394836,0.9415000081062317,0.19930915534496307
3,0.9245499968528748,0.26817604899406433,0.9470999836921692,0.1811235398054123
4,0.9344499707221985,0.2341470867395401,0.9531999826431274,0.16042755544185638
5,0.9397333264350891,0.2139112651348114,0.9571999907493591,0.1447605937719345
6,0.9452833533287048,0.19426855444908142,0.9589999914169312,0.13509397208690643
7,0.9493833184242249,0.180449977517128,0.9607999920845032,0.12669676542282104
8,0.9519166946411133,0.16992445290088654,0.9635999798774719,0.11789332330226898
9,0.9559833407402039,0.15609483420848846,0.9660000205039978,0.11094493418931961
10,0.9593499898910522,0.14536334574222565,0.96670001745224,0.10406637191772461
11,0.9618499875068665,0.13646408915519714,0.9674999713897705,0.10003306716680527
12,0.9637666940689087,0.12756386399269104,0.9692999720573425,0.09582705050706863
13,0.9660333395004272,0.12280889600515366,0.9702000021934509,0.09186077117919922
14,0.967033326625824,0.11662551015615463,0.9710000157356262,0.08824006468057632
15,0.9686333537101746,0.11057288944721222,0.9717000126838684,0.08567211031913757
16,0.970883309841156,0.10419173538684845,0.9724000096321106,0.08369939029216766
17,0.9720500111579895,0.0989237129688263,0.9735000133514404,0.08182237297296524
18,0.9726499915122986,0.09460970014333725,0.9740999937057495,0.07892875373363495
19,0.974133312702179,0.09121745079755783,0.9745000004768372,0.07872164994478226
