#	BLOCK:	ACTUAL_T:	T_AVE:	ERROR:
	1	1.01055	1.01055	0
	2	1.08114	1.04585	0.0249546
	3	1.1683	1.08666	0.0372486
	4	1.18291	1.11072	0.0348522
	5	1.16465	1.12151	0.0295035
	6	1.19232	1.13331	0.026843
	7	1.19743	1.14247	0.0245212
	8	1.20821	1.15069	0.0227914
	9	1.22061	1.15846	0.0215425
	10	1.23496	1.16611	0.0207022
	11	1.20771	1.16989	0.0191625
	12	1.24469	1.17612	0.0185519
	13	1.26722	1.18313	0.0184007
	14	1.23049	1.18651	0.0173945
	15	1.21853	1.18865	0.0163653
	16	1.25699	1.19292	0.0158901
	17	1.26655	1.19725	0.0155344
	18	1.23508	1.19935	0.0148129
	19	1.19988	1.19938	0.0140333
	20	1.20122	1.19947	0.013332
	21	1.23384	1.20111	0.0127972
	22	1.25446	1.20353	0.0124431
	23	1.29876	1.20767	0.012572
	24	1.30663	1.2118	0.0127063
	25	1.34035	1.21694	0.0131976
	26	1.31947	1.22088	0.0132661
	27	1.30796	1.22411	0.0131609
	28	1.28148	1.22616	0.0128494
	29	1.27393	1.2278	0.0125114
	30	1.28181	1.2296	0.0122232
	31	1.23462	1.22977	0.01183
	32	1.2072	1.22906	0.0114813
	33	1.21672	1.22869	0.0111395
	34	1.24264	1.2291	0.0108194
	35	1.27676	1.23046	0.0105956
	36	1.28055	1.23185	0.0103923
	37	1.25622	1.23251	0.0101323
	38	1.26722	1.23342	0.00990672
	39	1.24621	1.23375	0.00965812
	40	1.26281	1.23448	0.00944395
	41	1.27887	1.23556	0.00927548
	42	1.26469	1.23625	0.00908054
	43	1.25924	1.23679	0.00888509
	44	1.25759	1.23726	0.00869573
	45	1.26653	1.23791	0.00852679
	46	1.26859	1.23858	0.00836746
	47	1.23549	1.23851	0.00818968
	48	1.22808	1.2383	0.00802195
	49	1.26003	1.23874	0.00787049
	50	1.21298	1.23822	0.00772992
	51	1.23127	1.23809	0.00757956
	52	1.26885	1.23868	0.00745685
	53	1.25055	1.2389	0.00731952
	54	1.22751	1.23869	0.00718701
	55	1.25989	1.23908	0.00706667
