0	34.6742
1	36.3466
2	36.9418
3	37.0833
4	37.1038
5	37.1723
6	37.1829
7	37.3457
8	37.3992
9	37.4957
10	37.8127
11	37.9117
12	38.1017
13	38.1105
14	38.213
15	38.3662
16	38.4741
17	38.549
18	38.6225
19	38.745
20	38.8756
21	39.1332
22	39.2232
23	39.2529
24	39.2646
25	39.3322
26	39.3818
27	39.4369
28	39.5567
29	39.5919
30	39.7329
31	39.8867
32	39.9116
33	39.9493
34	40.0295
35	40.0574
36	40.1542
37	40.3229
38	40.4173
39	40.6386
40	40.6401
41	40.6645
42	40.705
43	40.7843
44	40.7966
45	40.919
46	40.9882
47	41.1589
48	41.1816
49	41.2268
50	41.3182
51	41.3193
52	41.4398
53	41.4403
54	41.4684
55	41.5966
56	41.7212
57	41.7354
58	41.7902
59	41.7932
60	42.0376
61	42.0729
62	42.1221
63	42.2069
64	42.2219
65	42.2466
66	42.3065
67	42.374
68	42.3872
69	42.4189
70	42.4464
71	42.4942
72	42.5224
73	42.5445
74	42.5457
75	42.5988
76	42.7432
77	42.8197
78	42.9213
79	43.1281
80	43.2849
81	43.3045
82	43.505
83	43.6871
84	43.6909
85	43.8679
86	43.8763
87	43.9531
88	44.0459
89	44.0631
90	44.4644
91	44.4659
92	44.8953
93	45.4317
94	45.5744
95	46.0067
96	46.3202
97	46.5779
98	46.7237
99	46.7694
