#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
1	-1.02075	-1.02075	0
2	-1.01999	-1.02037	0.000269012
3	-1.01981	-1.02019	0.000235279
4	-1.01993	-1.02012	0.000185082
5	-1.01979	-1.02006	0.000159374
6	-1.01998	-1.02004	0.000133309
7	-1.01994	-1.02003	0.000115054
8	-1.01988	-1.02001	0.000102062
9	-1.01991	-1.02	9.1349e-05
10	-1.01981	-1.01998	8.40918e-05
11	-1.01994	-1.01998	7.65344e-05
12	-1.01996	-1.01998	7.01698e-05
13	-1.01982	-1.01996	6.58419e-05
14	-1.01993	-1.01996	6.11721e-05
15	-1.01993	-1.01996	5.71198e-05
16	-1.01996	-1.01996	5.35504e-05
17	-1.01998	-1.01996	5.0409e-05
18	-1.01996	-1.01996	4.76086e-05
19	-1.01971	-1.01995	4.68409e-05
20	-1.01981	-1.01994	4.49767e-05
21	-1.01992	-1.01994	4.28483e-05
22	-1.01998	-1.01994	4.09318e-05
23	-1.01999	-1.01994	3.92121e-05
24	-1.0198	-1.01994	3.80329e-05
25	-1.02	-1.01994	3.65841e-05
26	-1.01991	-1.01994	3.51977e-05
27	-1.01993	-1.01994	3.38955e-05
28	-1.01992	-1.01994	3.2693e-05
29	-1.01999	-1.01994	3.16122e-05
30	-1.02	-1.01994	3.06153e-05
31	-1.01995	-1.01994	2.96309e-05
32	-1.01995	-1.01994	2.87062e-05
33	-1.02	-1.01994	2.78835e-05
34	-1.0197	-1.01994	2.79465e-05
35	-1.01999	-1.01994	2.71869e-05
36	-1.01999	-1.01994	2.64673e-05
37	-1.01995	-1.01994	2.57537e-05
38	-1.01994	-1.01994	2.5076e-05
39	-1.01991	-1.01994	2.44477e-05
40	-1.01998	-1.01994	2.38626e-05
41	-1.01904	-1.01992	3.18216e-05
42	-1.0196	-1.01991	3.19602e-05
43	-1.01956	-1.0199	3.22375e-05
44	-1.02	-1.0199	3.15818e-05
45	-1.01993	-1.0199	3.08854e-05
46	-1.01999	-1.01991	3.02668e-05
47	-1.01992	-1.01991	2.96247e-05
48	-1.01991	-1.01991	2.90079e-05
49	-1.01993	-1.01991	2.84214e-05
50	-1.01995	-1.01991	2.78661e-05
51	-1.01994	-1.01991	2.73276e-05
52	-1.01956	-1.0199	2.76232e-05
53	-1.01999	-1.0199	2.7149e-05
54	-1.01998	-1.01991	2.66865e-05
55	-1.01994	-1.01991	2.62098e-05
56	-1.01998	-1.01991	2.5771e-05
57	-1.01989	-1.01991	2.53204e-05
58	-1.01998	-1.01991	2.49183e-05
59	-1.01992	-1.01991	2.44971e-05
60	-1.01998	-1.01991	2.41139e-05
61	-1.01992	-1.01991	2.37193e-05
62	-1.01998	-1.01991	2.33603e-05
63	-1.01999	-1.01991	2.30247e-05
64	-1.01989	-1.01991	2.26671e-05
65	-1.01989	-1.01991	2.2321e-05
66	-1.01991	-1.01991	2.19828e-05
67	-1.01998	-1.01991	2.16755e-05
68	-1.01997	-1.01991	2.13738e-05
69	-1.01997	-1.01991	2.10805e-05
70	-1.01985	-1.01991	2.07965e-05
71	-1.01999	-1.01991	2.05329e-05
72	-1.01996	-1.01992	2.0257e-05
73	-1.02	-1.01992	2.00098e-05
74	-1.01987	-1.01992	1.97503e-05
75	-1.02	-1.01992	1.9519e-05
76	-1.01996	-1.01992	1.92701e-05
77	-1.01988	-1.01992	1.90261e-05
78	-1.01996	-1.01992	1.87897e-05
79	-1.01998	-1.01992	1.85706e-05
80	-1.01997	-1.01992	1.83485e-05
81	-1.01999	-1.01992	1.81442e-05
82	-1.01998	-1.01992	1.79375e-05
83	-1.01973	-1.01992	1.78632e-05
84	-1.01996	-1.01992	1.7656e-05
85	-1.01999	-1.01992	1.74693e-05
86	-1.01999	-1.01992	1.72843e-05
87	-1.01993	-1.01992	1.70862e-05
88	-1.01994	-1.01992	1.68934e-05
89	-1.01999	-1.01992	1.67203e-05
90	-1.01982	-1.01992	1.65718e-05
91	-1.01986	-1.01992	1.6403e-05
92	-1.01998	-1.01992	1.62359e-05
93	-1.01812	-1.0199	2.50784e-05
94	-1.01995	-1.0199	2.48164e-05
95	-1.02	-1.0199	2.45752e-05
96	-1.01999	-1.0199	2.43353e-05
97	-1.02	-1.0199	2.41049e-05
98	-1.01975	-1.0199	2.39088e-05
99	-1.01978	-1.0199	2.36971e-05
100	-1.01999	-1.0199	2.34759e-05
