#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
1	-0.687925	-0.687925	0
2	-0.685865	-0.686895	0.000728575
3	-0.686105	-0.686632	0.000531147
4	-0.684356	-0.686063	0.000633602
5	-0.686378	-0.686126	0.000510008
6	-0.684266	-0.685816	0.000510617
7	-0.688846	-0.686249	0.000593456
8	-0.688014	-0.686469	0.000558789
9	-0.686917	-0.686519	0.000498914
10	-0.68401	-0.686268	0.000508206
11	-0.685211	-0.686172	0.000471001
12	-0.684931	-0.686069	0.000442967
13	-0.682487	-0.685793	0.000487099
14	-0.687121	-0.685888	0.000461447
15	-0.683349	-0.685719	0.000460682
16	-0.6835	-0.68558	0.000452277
17	-0.687889	-0.685716	0.000445593
18	-0.686258	-0.685746	0.000421853
19	-0.68555	-0.685736	0.000399777
20	-0.685505	-0.685724	0.000379955
21	-0.682945	-0.685592	0.000384215
22	-0.685333	-0.68558	0.000366931
23	-0.687134	-0.685648	0.000357145
24	-0.685147	-0.685627	0.000342873
25	-0.684112	-0.685566	0.000334472
26	-0.685584	-0.685567	0.000321609
27	-0.683049	-0.685474	0.000322934
28	-0.686233	-0.685501	0.000312536
29	-0.685115	-0.685487	0.000302042
30	-0.684977	-0.68547	0.000292453
31	-0.688051	-0.685554	0.000294625
32	-0.685032	-0.685537	0.000285868
33	-0.684334	-0.685501	0.000279522
34	-0.683805	-0.685451	0.000275717
35	-0.686376	-0.685477	0.000269104
36	-0.682701	-0.6854	0.000272457
37	-0.687292	-0.685451	0.000269846
38	-0.685662	-0.685457	0.000262802
39	-0.684645	-0.685436	0.000256888
40	-0.686457	-0.685462	0.00025173
41	-0.688469	-0.685535	0.00025605
42	-0.68602	-0.685547	0.000250213
43	-0.685611	-0.685548	0.000244399
44	-0.683846	-0.685509	0.000241887
45	-0.686647	-0.685535	0.000237829
46	-0.687887	-0.685586	0.000238092
47	-0.684797	-0.685569	0.000233617
48	-0.684037	-0.685537	0.000230919
49	-0.685004	-0.685526	0.000226463
50	-0.686478	-0.685545	0.000222733
51	-0.684553	-0.685526	0.000219214
52	-0.685452	-0.685524	0.000215003
53	-0.6846	-0.685507	0.000211652
54	-0.684781	-0.685493	0.000208159
55	-0.684092	-0.685468	0.000205927
56	-0.686416	-0.685485	0.000202945
57	-0.6863	-0.685499	0.000199887
58	-0.687348	-0.685531	0.000198966
59	-0.685052	-0.685523	0.000195759
60	-0.684606	-0.685508	0.000193092
61	-0.687149	-0.685535	0.000191792
62	-0.68803	-0.685575	0.000192876
63	-0.687062	-0.685598	0.000191253
64	-0.685406	-0.685595	0.000188288
65	-0.68728	-0.685621	0.000187166
66	-0.684835	-0.685609	0.000184709
67	-0.686124	-0.685617	0.000182112
68	-0.683781	-0.68559	0.000181424
69	-0.688419	-0.685631	0.000183368
70	-0.683672	-0.685603	0.000182872
71	-0.681916	-0.685551	0.000187524
72	-0.685418	-0.685549	0.000184929
73	-0.686169	-0.685558	0.00018259
74	-0.685777	-0.685561	0.000180147
75	-0.687216	-0.685583	0.000179091
76	-0.686878	-0.6856	0.000177544
77	-0.683376	-0.685571	0.000177571
78	-0.684232	-0.685554	0.000176121
79	-0.685848	-0.685558	0.000173932
80	-0.684938	-0.68555	0.00017193
81	-0.686678	-0.685564	0.00017037
82	-0.688725	-0.685602	0.0001726
83	-0.686328	-0.685611	0.000170741
84	-0.683281	-0.685583	0.000170948
85	-0.686565	-0.685595	0.000169326
86	-0.685917	-0.685599	0.000167399
87	-0.684015	-0.68558	0.000166462
88	-0.685092	-0.685575	0.000164663
89	-0.684734	-0.685565	0.000163083
90	-0.686229	-0.685573	0.000161438
91	-0.686376	-0.685582	0.000159905
92	-0.684302	-0.685568	0.000158771
93	-0.686931	-0.685582	0.000157739
94	-0.686182	-0.685589	0.00015619
95	-0.68638	-0.685597	0.000154768
96	-0.684878	-0.68559	0.000153337
97	-0.684409	-0.685577	0.000152238
98	-0.68786	-0.685601	0.000152456
99	-0.688578	-0.685631	0.000153853
100	-0.685931	-0.685634	0.000152344
