#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
1	-0.32164	-0.32164	0
2	-0.320964	-0.321302	0.000238988
3	-0.321591	-0.321398	0.000177676
4	-0.321554	-0.321437	0.000137451
5	-0.32008	-0.321166	0.000266511
6	-0.322366	-0.321366	0.000287525
7	-0.323579	-0.321682	0.000382621
8	-0.322722	-0.321812	0.000356174
9	-0.32129	-0.321754	0.000321282
10	-0.320488	-0.321627	0.000313093
11	-0.322411	-0.321699	0.000292624
12	-0.321405	-0.321674	0.000269263
13	-0.321438	-0.321656	0.000249163
14	-0.322246	-0.321698	0.000234902
15	-0.322382	-0.321744	0.000223625
16	-0.32032	-0.321655	0.000226665
17	-0.320903	-0.321611	0.0002176
18	-0.322911	-0.321683	0.000217172
19	-0.321502	-0.321673	0.000205949
20	-0.32119	-0.321649	0.000197066
21	-0.322049	-0.321668	0.000188597
22	-0.323075	-0.321732	0.000190557
23	-0.322567	-0.321768	0.000185696
24	-0.320767	-0.321727	0.000182589
25	-0.32127	-0.321708	0.000176196
26	-0.321007	-0.321681	0.000171471
27	-0.322364	-0.321707	0.000166975
28	-0.322242	-0.321726	0.000162104
29	-0.321162	-0.321706	0.000157675
30	-0.319975	-0.321649	0.00016264
31	-0.322477	-0.321675	0.000159574
32	-0.321309	-0.321664	0.000154997
33	-0.322323	-0.321684	0.000151581
34	-0.321699	-0.321684	0.000147123
35	-0.321357	-0.321675	0.000143217
36	-0.322229	-0.32169	0.000140063
37	-0.320511	-0.321659	0.000139857
38	-0.322068	-0.321669	0.000136592
39	-0.322356	-0.321687	0.00013422
40	-0.322356	-0.321704	0.000131902
41	-0.321935	-0.321709	0.000128805
42	-0.321968	-0.321715	0.000125885
43	-0.322194	-0.321727	0.000123449
44	-0.32308	-0.321757	0.000124417
45	-0.320726	-0.321734	0.000123746
46	-0.323481	-0.321772	0.000126749
47	-0.322512	-0.321788	0.000125026
48	-0.320714	-0.321766	0.000124407
49	-0.321795	-0.321766	0.00012187
50	-0.321911	-0.321769	0.000119467
51	-0.321406	-0.321762	0.000117336
52	-0.3223	-0.321772	0.000115535
53	-0.321652	-0.32177	0.000113377
54	-0.323021	-0.321793	0.00011362
55	-0.321873	-0.321795	0.000111563
56	-0.322077	-0.3218	0.000109684
57	-0.322246	-0.321808	0.000108039
58	-0.320079	-0.321778	0.000110209
59	-0.322226	-0.321785	0.000108602
60	-0.322003	-0.321789	0.000106853
61	-0.322336	-0.321798	0.000105476
62	-0.322176	-0.321804	0.000103951
63	-0.321633	-0.321801	0.000102337
64	-0.321531	-0.321797	0.000100825
65	-0.320807	-0.321782	0.000100417
66	-0.323831	-0.321813	0.000103582
67	-0.322999	-0.321831	0.000103536
68	-0.318803	-0.321786	0.000111178
69	-0.323093	-0.321805	0.000111169
70	-0.320902	-0.321792	0.000110328
71	-0.321164	-0.321783	0.000109128
72	-0.321524	-0.32178	0.000107672
73	-0.323421	-0.321802	0.00010852
74	-0.323199	-0.321821	0.000108681
75	-0.320799	-0.321808	0.000108083
76	-0.321289	-0.321801	0.000106876
77	-0.321207	-0.321793	0.000105766
78	-0.321407	-0.321788	0.000104525
79	-0.319783	-0.321763	0.00010624
80	-0.321374	-0.321758	0.000105023
81	-0.319857	-0.321734	0.000106315
82	-0.321113	-0.321727	0.000105288
83	-0.322748	-0.321739	0.000104735
84	-0.322464	-0.321748	0.000103843
85	-0.321104	-0.32174	0.000102897
86	-0.320868	-0.32173	0.000102199
87	-0.321371	-0.321726	0.000101108
88	-0.322791	-0.321738	0.000100681
89	-0.32213	-0.321742	9.96459e-05
90	-0.321382	-0.321738	9.86191e-05
91	-0.322842	-0.32175	9.82778e-05
92	-0.321127	-0.321744	9.74432e-05
93	-0.322883	-0.321756	9.7162e-05
94	-0.321802	-0.321756	9.61296e-05
95	-0.321685	-0.321756	9.51207e-05
96	-0.320987	-0.321748	9.44658e-05
97	-0.322175	-0.321752	9.35945e-05
98	-0.323021	-0.321765	9.35303e-05
99	-0.322578	-0.321773	9.29455e-05
100	-0.32023	-0.321758	9.32881e-05
