#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
1	-3.89052	-3.89052	0
2	-3.89068	-3.8906	5.63121e-05
3	-3.88752	-3.88957	0.00083905
4	-3.88947	-3.88955	0.000629677
5	-3.88985	-3.88961	0.000506689
6	-3.88895	-3.8895	0.000433941
7	-3.8909	-3.8897	0.000415813
8	-3.89183	-3.88997	0.000441166
9	-3.89296	-3.8903	0.000501847
10	-3.89227	-3.8905	0.000488756
11	-3.88954	-3.89041	0.000451982
12	-3.88815	-3.89022	0.000451756
13	-3.89137	-3.89031	0.000425514
14	-3.88999	-3.89029	0.00039571
15	-3.88727	-3.89009	0.000417186
16	-3.89096	-3.89014	0.000394648
17	-3.8901	-3.89014	0.00037144
18	-3.88978	-3.89012	0.000351323
19	-3.89152	-3.89019	0.000340511
20	-3.8913	-3.89025	0.000327977
