0.992285	nan
0.990589	0.00169556
0.990202	0.00105255
0.988654	0.00171823
0.99049	0.00226813
0.994486	0.00440419
0.997521	0.00480237
0.997469	0.00415931
0.996356	0.00383328
0.995358	0.00357088
0.998862	0.00476571
0.997333	0.00461114
0.997745	0.00426158
0.998329	0.00398844
0.998778	0.00374
0.999457	0.00356386
0.998975	0.00338217
0.998871	0.00319045
0.998255	0.00308011
0.998634	0.00294653
0.998227	0.00283211
0.998057	0.00270565
0.998612	0.00264426
0.998244	0.00255833
0.997561	0.00254704
0.998779	0.00273351
0.998961	0.00263659
0.999053	0.00254236
0.99888	0.00245923
0.998526	0.00240211
0.997958	0.00239166
0.998638	0.00241332
0.99865	0.00233908
0.999392	0.00238745
0.999447	0.00231888
0.999335	0.00225636
0.998877	0.00224168
0.997868	0.00240402
0.99752	0.00236735
0.997394	0.00231079
0.997694	0.0022736
0.997182	0.00227729
0.997582	0.00225942
0.997489	0.00220942
0.996902	0.00223804
0.996864	0.0021892
0.997396	0.00220725
0.997483	0.00216254
0.99741	0.00211922
0.99742	0.00207644
0.997461	0.00203572
0.997858	0.0020352
0.997939	0.00199809
0.998142	0.00197123
0.998018	0.00193904
0.997731	0.00192556
0.997694	0.00189186
0.998025	0.00188821
0.997858	0.00186342
0.997745	0.00183557
0.997456	0.0018283
0.997283	0.00180682
0.997115	0.00178586
0.996883	0.00177299
0.996896	0.00174555
0.996859	0.00171931
0.9969	0.00169398
0.996677	0.00168374
0.996848	0.00166789
0.99651	0.00167824
0.996738	0.00167011
0.996949	0.00166015
0.997094	0.00164365
0.997388	0.00164784
0.997567	0.00163554
0.997559	0.0016139
0.997535	0.00159298
0.997617	0.00157456
0.99749	0.0015597
0.997698	0.00155414
0.997607	0.00153754
0.997839	0.00153623
0.997969	0.00152314
0.998278	0.00153632
0.998369	0.00152087
0.998428	0.00150426
0.998497	0.00148848
0.998412	0.00147392
0.998369	0.00145791
0.998332	0.0014421
0.998071	0.00144981
0.997952	0.00143893
0.998006	0.00142443
0.998082	0.00141123
0.99827	0.00140888
0.998103	0.0014041
0.998018	0.00139217
0.998078	0.00137921
0.998119	0.00136584
0.998282	0.00136182
0.998056	0.00136709
