0	0.997103	0
1	0.998639	0.00153566
2	0.999277	0.00109267
3	0.999842	0.000957157
4	0.999791	0.000743188
5	0.999656	0.000621658
6	0.999555	0.000534968
7	0.999994	0.000638316
8	0.999834	0.000585248
9	0.999902	0.000527853
10	0.99991	0.000477522
11	0.99993	0.000436378
12	1.00012	0.000443075
13	0.999993	0.000428653
14	1.00006	0.000403951
15	1.00006	0.000377862
16	1.00003	0.000356083
17	1.00003	0.000335726
18	0.999958	0.00032548
19	1.00003	0.000316492
20	0.999988	0.000303608
21	0.99991	0.000299904
22	1.00001	0.000302663
23	1.00006	0.000294418
24	1.00007	0.000282835
25	1.00006	0.000271947
26	1.00015	0.000276952
27	1.00021	0.000272511
28	1.00016	0.000267676
29	1.00006	0.000277486
30	1.00005	0.000268547
31	1.00006	0.000260137
32	1.00001	0.000256631
33	1.00001	0.000248983
34	1.00006	0.000245776
35	1.00008	0.00024048
36	1.00012	0.000235911
37	1.00012	0.000229678
38	1.00012	0.000223711
39	1.00012	0.000218047
40	1.00007	0.000218224
41	1.00007	0.000212971
42	1.00009	0.000208481
43	1.00006	0.000205287
44	1.00005	0.000201104
45	1.00005	0.000196695
46	1.00006	0.000192829
47	1.00007	0.000189085
48	1.00008	0.000185327
49	1.00005	0.000184963
50	1.00004	0.000181592
51	1.00005	0.00017849
52	1.00005	0.000175097
53	1.00007	0.000172754
54	1.00009	0.0001709
55	1.00008	0.000168155
56	1.00009	0.00016544
57	1.00003	0.000173172
58	1.00001	0.000170941
59	1.00005	0.000173313
60	1.00005	0.000170461
61	1.00006	0.000167717
62	1.00007	0.000165347
63	1.00005	0.000163329
64	1.00005	0.000160901
65	1.00002	0.000160979
66	1.00004	0.000159982
67	1.00003	0.000157855
68	1.00005	0.000157327
69	1.00005	0.000155077
70	1.00004	0.000153673
71	1.00003	0.000151663
72	1.00006	0.000152418
73	1.00007	0.000150496
74	1.00008	0.0001493
75	1.00008	0.000147341
76	1.0001	0.0001476
77	1.00009	0.000146065
78	1.00007	0.000146232
79	1.00003	0.000150164
80	1.00003	0.000148332
81	1	0.000148027
82	1	0.000146233
83	0.999987	0.000145544
84	0.999989	0.000143849
85	0.999979	0.00014253
86	0.999966	0.000141521
87	0.999974	0.000140137
88	0.999964	0.000138879
89	0.999926	0.000142441
90	0.999921	0.000140977
91	0.999925	0.000139502
92	0.999947	0.000139693
93	0.999937	0.00013859
94	0.99995	0.000137822
95	0.999945	0.000136484
96	0.999967	0.000136829
97	0.99999	0.000137453
98	0.999986	0.000136134
99	0.999995	0.000135086
100	0.999998	0.000133775
