BLOCK	ACTUAL_P	P_AVE	ERROR
772	1.54899	1.49867	0.00479564
773	1.55912	1.49874	0.00479007
774	1.35879	1.49856	0.00478729
775	1.52561	1.4986	0.00478124
776	1.58863	1.49871	0.00477649
777	1.60075	1.49885	0.00477215
778	1.73706	1.49915	0.00477582
779	1.43764	1.49907	0.00477035
780	1.4201	1.49897	0.00476531
781	1.63547	1.49915	0.00476241
782	1.41231	1.49904	0.00475761
783	1.28204	1.49876	0.0047596
784	1.59798	1.49889	0.00475521
785	1.5409	1.49894	0.00474946
786	1.5159	1.49896	0.00474346
787	1.64276	1.49914	0.00474095
788	1.46154	1.4991	0.00473518
789	1.73428	1.49939	0.00473855
790	1.46827	1.49935	0.00473271
791	1.26844	1.49906	0.00473572
792	1.53282	1.4991	0.00472994
793	1.50265	1.49911	0.00472397
794	1.50107	1.49911	0.00471803
795	1.52279	1.49914	0.00471218
796	1.73817	1.49944	0.00471582
797	1.38217	1.49929	0.0047122
798	1.45366	1.49924	0.00470664
799	1.373	1.49908	0.0047034
800	1.63582	1.49925	0.00470063
801	1.43779	1.49917	0.00469539
802	1.54223	1.49923	0.00468984
803	1.41985	1.49913	0.00468504
804	1.44097	1.49906	0.00467977
805	1.47549	1.49903	0.00467405
806	1.77747	1.49937	0.004681
807	1.55014	1.49944	0.00467562
808	1.32716	1.49922	0.00467469
809	1.84261	1.49965	0.00468815
810	1.31316	1.49942	0.00468801
811	1.6509	1.4996	0.00468595
812	1.48468	1.49958	0.00468021
813	1.53954	1.49963	0.00467471
814	1.45481	1.49958	0.00466929
815	1.39838	1.49945	0.00466522
816	1.45666	1.4994	0.00465979
817	1.57737	1.4995	0.00465507
818	1.33134	1.49929	0.00465391
819	1.40642	1.49918	0.00464961
820	1.36879	1.49902	0.00464666
821	1.28538	1.49876	0.00464828
822	1.58498	1.49886	0.00464381
823	1.53435	1.49891	0.00463837
824	1.62976	1.49907	0.00463546
825	1.34231	1.49888	0.00463373
826	1.72283	1.49915	0.00463605
827	1.44625	1.49908	0.00463088
828	1.49497	1.49908	0.00462529
829	1.5413	1.49913	0.00461999
830	1.44618	1.49907	0.00461487
831	1.56695	1.49915	0.00461004
832	1.59504	1.49926	0.00460594
833	1.63331	1.49942	0.00460322
834	1.52086	1.49945	0.00459777
835	1.75218	1.49975	0.00460221
836	1.5044	1.49976	0.00459671
837	1.52179	1.49978	0.0045913
838	1.66434	1.49998	0.00459001
839	1.47753	1.49995	0.00458462
840	1.71483	1.50021	0.00458629
841	1.46228	1.50016	0.00458106
842	1.44917	1.5001	0.00457602
843	1.53313	1.50014	0.00457076
844	1.46796	1.5001	0.00456551
845	1.32541	1.4999	0.00456478
846	1.50667	1.49991	0.00455939
847	1.40052	1.49979	0.00455552
848	1.57141	1.49987	0.00455093
849	1.78791	1.50021	0.0045582
850	1.39679	1.50009	0.00455446
851	1.38589	1.49996	0.00455108
852	1.49381	1.49995	0.00454575
853	1.7512	1.50024	0.00454995
854	1.35023	1.50007	0.00454801
855	1.52132	1.50009	0.00454276
856	1.52525	1.50012	0.00453755
857	1.29064	1.49988	0.00453883
858	1.60303	1.5	0.00453514
859	1.71797	1.50025	0.00453695
860	1.55864	1.50032	0.00453218
861	1.60114	1.50044	0.00452843
862	1.22079	1.50011	0.00453478
863	1.49452	1.50011	0.00452953
864	1.50462	1.50011	0.00452429
865	1.52866	1.50014	0.00451918
866	1.69077	1.50036	0.00451932
867	1.4832	1.50034	0.00451415
868	1.5798	1.50044	0.00450988
869	1.51006	1.50045	0.00450471
870	1.28795	1.5002	0.00450614
871	1.48089	1.50018	0.00450103
872	1.49469	1.50017	0.00449587
873	1.50713	1.50018	0.00449073
874	1.70239	1.50041	0.00449154
875	1.24553	1.50012	0.00449585
876	1.39777	1.50001	0.00449223
877	1.429	1.49992	0.00448784
878	1.48249	1.4999	0.00448277
879	1.51939	1.49993	0.00447773
880	1.43637	1.49985	0.00447322
881	1.57695	1.49994	0.004469
882	1.34205	1.49976	0.00446752
883	1.53246	1.4998	0.00446261
884	1.4003	1.49969	0.00445898
885	1.45569	1.49964	0.00445422
886	1.32982	1.49945	0.00445331
887	1.50274	1.49945	0.0044483
888	1.34849	1.49928	0.00444653
889	1.45726	1.49923	0.00444178
890	1.3854	1.4991	0.00443863
891	1.48893	1.49909	0.00443367
892	1.60063	1.49921	0.00443016
893	1.512	1.49922	0.00442522
894	1.35925	1.49906	0.00442304
895	1.95127	1.49957	0.00444686
896	1.4532	1.49952	0.0044422
897	1.47833	1.49949	0.00443731
898	1.50737	1.4995	0.00443238
899	1.64983	1.49967	0.0044306
900	1.38284	1.49954	0.00442758
901	1.52658	1.49957	0.00442277
902	1.5681	1.49965	0.00441851
903	1.38912	1.49952	0.00441532
904	1.60713	1.49964	0.00441204
905	1.28022	1.4994	0.00441382
906	1.4701	1.49937	0.00440907
907	1.36576	1.49922	0.00440666
908	1.37153	1.49908	0.00440405
909	1.35794	1.49893	0.00440195
910	1.35956	1.49877	0.00439977
911	1.59541	1.49888	0.00439622
912	1.61129	1.499	0.00439313
913	1.57717	1.49909	0.00438915
914	1.47867	1.49906	0.00438441
915	1.32373	1.49887	0.0043838
916	1.28936	1.49864	0.00438498
917	1.66208	1.49882	0.00438381
918	1.39384	1.49871	0.00438053
919	1.50098	1.49871	0.00437576
920	1.42728	1.49863	0.0043717
921	1.57883	1.49872	0.00436782
922	1.41453	1.49863	0.00436403
923	1.64103	1.49878	0.00436203
924	1.47147	1.49875	0.00435741
925	1.40276	1.49865	0.00435394
926	1.32401	1.49846	0.00435332
927	1.42076	1.49838	0.00434943
928	1.41914	1.49829	0.00434558
929	1.62937	1.49843	0.00434319
930	1.58879	1.49853	0.00433961
931	1.47816	1.49851	0.004335
932	1.51955	1.49853	0.00433041
933	1.58547	1.49862	0.00432677
934	1.60477	1.49874	0.00432363
935	1.48009	1.49872	0.00431905
936	1.4548	1.49867	0.00431469
937	1.35281	1.49852	0.0043129
938	1.47	1.49848	0.0043084
939	1.55696	1.49855	0.00430427
940	1.57338	1.49863	0.00430042
941	1.43863	1.49856	0.00429633
942	1.66252	1.49874	0.00429529
943	1.50984	1.49875	0.00429075
944	1.39542	1.49864	0.0042876
945	1.39419	1.49853	0.00428449
946	1.42453	1.49845	0.00428067
947	1.70143	1.49866	0.00428152
948	1.39494	1.49856	0.0042784
949	1.32187	1.49837	0.00427794
950	1.62262	1.4985	0.00427543
951	1.42675	1.49842	0.0042716
952	1.46968	1.49839	0.00426722
953	1.55227	1.49845	0.00426312
954	1.49307	1.49845	0.00425866
955	1.57376	1.49852	0.00425493
956	1.63178	1.49866	0.00425276
957	1.45343	1.49862	0.00424858
958	1.65251	1.49878	0.00424718
959	1.35324	1.49863	0.00424546
960	1.45992	1.49858	0.00424123
961	1.57332	1.49866	0.00423753
962	1.59527	1.49876	0.00423431
963	1.51963	1.49878	0.00422997
964	1.20204	1.49848	0.00423677
965	1.2226	1.49819	0.00424201
966	1.43727	1.49813	0.00423809
967	1.52086	1.49815	0.00423377
968	1.70548	1.49837	0.00423481
969	1.36881	1.49823	0.00423255
970	1.49115	1.49822	0.0042282
971	1.54016	1.49827	0.00422406
972	1.47162	1.49824	0.00421981
973	1.52457	1.49827	0.00421556
974	1.32849	1.49809	0.00421483
975	1.38843	1.49798	0.00421201
976	1.54878	1.49803	0.00420801
977	1.41583	1.49795	0.00420455
978	1.39829	1.49785	0.00420148
979	1.81255	1.49817	0.00420947
980	1.53562	1.49821	0.00420535
981	1.31299	1.49802	0.0042053
982	1.49477	1.49801	0.00420102
983	1.65941	1.49818	0.00419995
984	1.48003	1.49816	0.00419572
985	1.4851	1.49815	0.00419148
986	1.66586	1.49832	0.00419068
987	1.59318	1.49841	0.00418754
988	1.37238	1.49829	0.00418524
989	1.28441	1.49807	0.00418659
990	1.33587	1.49791	0.00418557
991	1.52621	1.49793	0.00418144
992	1.32849	1.49776	0.00418072
993	1.59837	1.49786	0.00417773
994	1.59569	1.49796	0.00417469
995	1.72493	1.49819	0.00417672
996	1.38421	1.49808	0.0041741
997	1.74657	1.49833	0.00417734
998	1.41941	1.49825	0.00417391
999	1.92568	1.49867	0.0041916
1000	1.5111	1.49869	0.00418743
