1	0.122649	0.436503
13	0.946134	0.970689
15	0.443718	0.630171
11	0.21247	0.586029
7	0.637529	0.746476
6	0.381407	0.177061
5	0.562598	0.0384401
4	0.755839	0.084814
3	0.33222	0.298436
32	0.76513	0.887475
2	0.718362	0.993605
17	0.216868	0.763058
18	0.467877	0.965766
19	0.531779	0.786774
20	0.66912	0.933889
24	0.227589	0.7742
21	0.161885	0.288782
22	0.333275	0.505924
26	0.700237	0.695581
27	0.8217	0.414293
28	0.672342	0.476195
29	0.705242	0.302522
8	0.201894	0.498086
30	0.0850521	0.805404
31	0.717973	0.138268
34	0.0711013	0.188962
33	0.452649	0.0652845
12	0.570321	0.505414
10	0.761477	0.344061
9	0.697613	0.459002
25	0.751751	0.00474029
23	0.679247	0.10398
14	0.949315	0.319469
16	0.0892255	0.331047
