Blocchi	Price	Error
295	5.63636	0.0522047
296	5.63645	0.0520281
297	5.63596	0.0518549
298	5.63215	0.0518206
299	5.62988	0.051697
300	5.62768	0.0515712
301	5.62937	0.0514271
302	5.63228	0.0513395
303	5.63238	0.0511698
304	5.6341	0.0510303
305	5.63175	0.050917
306	5.63165	0.0507504
307	5.62955	0.0506288
308	5.6307	0.0504772
309	5.63076	0.0503136
310	5.63153	0.050157
311	5.63085	0.0500001
312	5.63241	0.0498641
313	5.63632	0.049858
314	5.6393	0.0497878
315	5.63801	0.049646
316	5.63712	0.0494968
317	5.63813	0.0493508
318	5.63671	0.049216
319	5.63744	0.0490669
320	5.63894	0.0489364
321	5.63508	0.0489364
322	5.63241	0.048857
323	5.63653	0.0488795
324	5.63808	0.0487528
325	5.64077	0.0486771
326	5.64347	0.0486028
327	5.63993	0.0485834
328	5.64142	0.0484582
329	5.64722	0.0486572
330	5.64399	0.0486171
331	5.64221	0.0485028
332	5.64049	0.0483869
333	5.63825	0.0482933
334	5.63481	0.0482716
335	5.63642	0.0481542
336	5.6382	0.0480438
337	5.63839	0.0479014
338	5.63255	0.0481143
339	5.6332	0.0479765
340	5.63277	0.0478372
341	5.63166	0.0477096
342	5.62989	0.0476027
343	5.63093	0.047475
344	5.63123	0.0473378
345	5.63221	0.0472106
346	5.62995	0.047128
347	5.626	0.0471581
348	5.62796	0.0470632
349	5.62994	0.0469701
350	5.63546	0.047159
351	5.63504	0.0470263
352	5.63423	0.0468994
353	5.63195	0.0468221
354	5.62559	0.0471211
355	5.63014	0.0472081
356	5.62916	0.0470856
357	5.6305	0.0469726
358	5.62821	0.0468971
359	5.62654	0.0467959
360	5.62559	0.0466755
361	5.62489	0.0465513
362	5.62352	0.0464426
363	5.62415	0.0463188
364	5.62854	0.0463992
365	5.62751	0.0462834
366	5.62444	0.0462586
367	5.62613	0.0461632
368	5.6281	0.04608
369	5.6314	0.0460728
370	5.6314	0.0459481
371	5.63118	0.0458246
372	5.62832	0.0457907
373	5.62703	0.0456859
374	5.62617	0.0455718
375	5.62648	0.0454512
376	5.62628	0.0453306
377	5.62034	0.0455994
378	5.62291	0.0455511
379	5.62417	0.0454483
380	5.62233	0.0453658
381	5.61737	0.0455183
382	5.61679	0.0454025
383	5.6178	0.0452951
384	5.61915	0.0451971
385	5.61744	0.0451121
386	5.61797	0.0449982
387	5.61934	0.0449026
388	5.62114	0.044823
389	5.61978	0.0447283
390	5.61608	0.0447664
391	5.61741	0.0446713
392	5.61702	0.0445589
393	5.61677	0.0444461
394	5.6172	0.0443352
395	5.6172	0.0442228
396	5.61524	0.0441544
397	5.61461	0.0440476
398	5.61785	0.0440553
399	5.61807	0.0439454
400	5.61696	0.0438494
401	5.61787	0.0437494
402	5.61863	0.043647
403	5.61674	0.0435796
404	5.61369	0.0435785
405	5.61036	0.0435982
406	5.6105	0.0434909
407	5.61106	0.0433876
408	5.61285	0.0433183
409	5.61137	0.0432379
410	5.61109	0.0431331
411	5.61264	0.0430558
412	5.61387	0.0429689
413	5.61332	0.0428684
414	5.61241	0.0427743
415	5.60934	0.0427816
416	5.60825	0.0426926
417	5.61034	0.0426415
418	5.60816	0.0425953
419	5.60735	0.0425011
420	5.607	0.0424013
421	5.60896	0.042346
422	5.60789	0.0422591
423	5.60742	0.0421616
424	5.60608	0.0420835
425	5.60671	0.0419891
426	5.60555	0.0419065
427	5.60414	0.0418321
428	5.60193	0.0417929
429	5.60061	0.0417162
430	5.59938	0.0416371
431	5.59533	0.0417378
432	5.5965	0.0416576
433	5.59622	0.0415622
434	5.59396	0.0415278
435	5.59343	0.0414356
436	5.59417	0.0413471
437	5.59526	0.0412669
438	5.59484	0.0411747
439	5.59813	0.0412117
440	5.59926	0.0411336
441	5.5982	0.0410538
442	5.59907	0.0409701
443	5.60148	0.0409486
444	5.60189	0.0408582
445	5.60225	0.0407679
446	5.60389	0.0407093
447	5.60328	0.0406226
448	5.60604	0.0406257
449	5.60448	0.0405653
450	5.60682	0.0405425
451	5.60723	0.0404546
452	5.60487	0.0404339
453	5.59993	0.0406454
454	5.59802	0.0406009
455	5.59829	0.0405125
456	5.59937	0.0404382
457	5.59976	0.0403515
458	5.59591	0.0404469
459	5.59434	0.0403895
460	5.59808	0.0404754
461	5.59547	0.0404716
462	5.59426	0.0404023
463	5.59469	0.0403173
464	5.59259	0.0402851
465	5.59171	0.0402081
466	5.59496	0.0402531
467	5.59515	0.0401673
468	5.59377	0.040105
469	5.59014	0.0401843
470	5.59215	0.040149
471	5.59091	0.0400828
472	5.59114	0.0399984
473	5.58997	0.0399308
474	5.58682	0.0399713
475	5.58496	0.0399305
476	5.58234	0.0399322
477	5.58216	0.0398488
478	5.58128	0.0397752
479	5.57717	0.0399035
480	5.57472	0.0398957
481	5.56978	0.0401179
482	5.5703	0.040038
483	5.57195	0.0399888
484	5.57126	0.039912
485	5.56713	0.0400431
486	5.56776	0.0399656
487	5.56628	0.0399106
488	5.56846	0.039888
489	5.56769	0.0398137
490	5.56578	0.0397783
491	5.56822	0.0397721
492	5.57103	0.0397905
493	5.57067	0.0397114
494	5.56878	0.039676
495	5.57195	0.0397226
496	5.57044	0.0396713
497	5.57223	0.039632
498	5.57345	0.0395711
499	5.57474	0.0395127
500	5.5711	0.039601
501	5.57011	0.0395344
502	5.57374	0.0396228
503	5.57605	0.0396114
504	5.57655	0.0395358
505	5.57464	0.0395035
506	5.5747	0.0394254
507	5.57394	0.0393548
508	5.57331	0.0392824
509	5.57448	0.0392226
510	5.57392	0.0391496
511	5.57151	0.0391472
512	5.5711	0.0390727
513	5.56908	0.0390491
514	5.56916	0.0389731
515	5.56887	0.0388984
516	5.56768	0.0388412
517	5.56744	0.0387667
518	5.566	0.0387189
519	5.5646	0.0386695
520	5.56695	0.0386665
521	5.56581	0.0386089
522	5.56703	0.038554
523	5.56539	0.0385152
524	5.56446	0.0384528
525	5.56369	0.0383873
526	5.5655	0.0383572
527	5.56404	0.0383123
528	5.56124	0.038342
529	5.56275	0.0382992
530	5.56118	0.0382592
531	5.55993	0.0382074
532	5.55817	0.0381762
533	5.55916	0.0381174
534	5.56058	0.0380726
535	5.56066	0.0380015
536	5.55756	0.0380568
537	5.55963	0.0380421
538	5.55793	0.0380094
539	5.55639	0.03797
540	5.55812	0.0379388
541	5.55705	0.0378835
542	5.55654	0.037817
543	5.55811	0.0377798
544	5.55629	0.037754
545	5.55734	0.0376991
546	5.55577	0.0376627
547	5.55448	0.0376158
548	5.55096	0.0377122
549	5.54927	0.0376814
550	5.54615	0.0377414
551	5.54733	0.0376912
552	5.54842	0.0376386
553	5.54762	0.0375788
554	5.54849	0.0375209
555	5.54975	0.0374746
556	5.54953	0.0374078
557	5.54942	0.0373408
558	5.54908	0.0372753
559	5.54749	0.0372427
560	5.54654	0.0371882
561	5.54211	0.037386
562	5.54242	0.0373207
563	5.53949	0.0373691
564	5.54171	0.0373688
565	5.54124	0.0373054
566	5.54313	0.0372874
567	5.54144	0.03726
568	5.53902	0.0372732
569	5.54093	0.0372563
570	5.54128	0.0371926
571	5.54039	0.037138
572	5.53793	0.0371547
573	5.53874	0.0370985
574	5.53656	0.037098
575	5.53454	0.0370884
576	5.53449	0.037024
577	5.53197	0.0370451
578	5.52988	0.0370403
579	5.53048	0.0369811
580	5.53204	0.0369503
581	5.52795	0.0371119
582	5.52788	0.0370482
583	5.53015	0.0370544
584	5.52758	0.0370802
585	5.52633	0.0370379
586	5.5277	0.0369998
587	5.52644	0.036958
588	5.52713	0.0369015
589	5.525	0.0369004
590	5.5235	0.036868
591	5.52305	0.0368084
592	5.52235	0.0367529
593	5.52172	0.0366962
594	5.52088	0.0366441
595	5.52349	0.0366754
596	5.52414	0.0366195
597	5.52307	0.0365737
598	5.52546	0.0365904
599	5.52329	0.0365937
600	5.52488	0.0365675
601	5.52447	0.0365089
602	5.52334	0.0364656
603	5.521	0.0364805
604	5.52106	0.0364201
605	5.5197	0.0363853
606	5.51839	0.0363487
607	5.52041	0.0363449
608	5.51929	0.0363023
609	5.52126	0.0362963
610	5.5222	0.036249
611	5.52012	0.0362497
612	5.51726	0.0363033
613	5.51587	0.0362706
614	5.51408	0.0362555
615	5.51275	0.0362212
616	5.51609	0.0363165
617	5.51609	0.0362576
618	5.5171	0.0362131
619	5.51785	0.0361623
620	5.52092	0.036234
621	5.5202	0.0361827
622	5.52155	0.0361496
623	5.5182	0.0362464
624	5.51875	0.0361925
625	5.51818	0.036139
626	5.51628	0.0361314
627	5.51509	0.0360933
628	5.51551	0.0360383
629	5.5169	0.0360077
630	5.51871	0.0359961
631	5.52005	0.0359638
632	5.52132	0.0359295
633	5.52053	0.0358814
634	5.5225	0.0358785
635	5.52134	0.0358405
636	5.52141	0.0357842
637	5.52182	0.0357303
638	5.52032	0.0357056
639	5.52114	0.0356589
640	5.52119	0.0356031
641	5.52132	0.0355478
642	5.52007	0.0355143
643	5.51882	0.0354813
644	5.51523	0.035607
645	5.51886	0.0357361
646	5.52049	0.035718
647	5.52153	0.0356779
648	5.52708	0.0360531
649	5.52792	0.0360074
650	5.52674	0.0359716
651	5.52882	0.0359766
652	5.53041	0.0359566
653	5.52905	0.0359272
654	5.53031	0.0358945
655	5.53079	0.0358429
656	5.53279	0.0358437
657	5.53278	0.0357891
658	5.53298	0.0357352
659	5.53049	0.035768
660	5.53118	0.0357206
661	5.53129	0.0356667
662	5.52956	0.0356547
663	5.52961	0.0356009
664	5.52981	0.0355478
665	5.53071	0.0355058
666	5.52894	0.0354968
667	5.52611	0.0355564
668	5.52599	0.0355033
669	5.52844	0.0355348
670	5.53093	0.0355694
671	5.53265	0.035558
672	5.53399	0.0355303
673	5.53436	0.0354794
674	5.53265	0.0354682
675	5.53176	0.0354268
676	5.53208	0.0353757
677	5.52833	0.0355221
678	5.52671	0.0355066
679	5.52637	0.0354559
680	5.52626	0.0354038
681	5.52813	0.035401
682	5.52786	0.0353501
683	5.52698	0.0353094
684	5.52921	0.0353285
685	5.52936	0.0352772
686	5.52821	0.0352445
687	5.52957	0.0352194
688	5.5301	0.0351722
689	5.53116	0.035137
690	5.53099	0.0350865
691	5.5303	0.0350424
692	5.53152	0.035013
693	5.53047	0.0349781
694	5.5301	0.0349296
695	5.53003	0.0348794
696	5.5306	0.0348338
697	5.53052	0.0347839
698	5.53115	0.0347396
699	5.53129	0.0346902
700	5.52964	0.0346797
701	5.52979	0.0346305
702	5.52929	0.0345848
703	5.52909	0.0345361
704	5.52974	0.034493
705	5.52824	0.0344765
706	5.52766	0.0344324
707	5.52713	0.0343878
708	5.53044	0.034498
709	5.52951	0.0344617
710	5.52869	0.0344231
711	5.52671	0.0344315
712	5.52346	0.0345357
713	5.52484	0.0345145
714	5.52493	0.0344662
715	5.52477	0.0344183
716	5.52269	0.0344332
717	5.52218	0.034389
718	5.52259	0.0343434
719	5.52216	0.0342984
720	5.52196	0.0342512
721	5.52246	0.0342073
722	5.52181	0.0341661
723	5.52192	0.034119
724	5.52281	0.0340836
725	5.52218	0.0340425
726	5.52236	0.033996
727	5.52089	0.0339813
728	5.51799	0.0340579
729	5.51822	0.0340119
730	5.51783	0.0339675
731	5.51929	0.0339522
732	5.51752	0.0339519
733	5.51698	0.0339098
734	5.51745	0.0338668
735	5.51975	0.0338986
736	5.52039	0.0338587
737	5.51894	0.0338439
738	5.51799	0.0338114
739	5.5176	0.0337679
740	5.51584	0.033768
741	5.51432	0.0337565
742	5.51485	0.033715
743	5.51468	0.03367
744	5.51283	0.0336755
745	5.51299	0.0336307
746	5.51286	0.0335858
747	5.5119	0.0335547
748	5.51115	0.0335181
749	5.51254	0.033502
750	5.5121	0.0334601
751	5.51317	0.0334326
752	5.51211	0.0334048
753	5.51352	0.03339
754	5.51311	0.0333481
755	5.51215	0.0333177
756	5.51102	0.0332927
757	5.50972	0.0332744
758	5.50745	0.0333078
759	5.50717	0.033265
760	5.50817	0.033236
761	5.50961	0.0332238
762	5.50947	0.0331804
763	5.50813	0.0331639
764	5.50852	0.0331227
765	5.50704	0.0331125
766	5.5077	0.0330758
767	5.50751	0.0330332
768	5.50733	0.0329906
769	5.50583	0.032982
770	5.50658	0.0329478
771	5.50661	0.032905
772	5.50813	0.0328974
773	5.50818	0.0328549
774	5.50724	0.0328257
775	5.50722	0.0327834
776	5.50843	0.0327632
777	5.50936	0.0327344
778	5.50968	0.0326938
779	5.51011	0.0326547
780	5.51116	0.0326298
781	5.51104	0.0325882
782	5.50994	0.0325648
783	5.50883	0.0325424
784	5.50889	0.0325009
785	5.51046	0.0324973
786	5.51102	0.0324607
787	5.5121	0.0324376
788	5.51346	0.0324248
789	5.51379	0.0323854
790	5.51376	0.0323444
791	5.51442	0.0323103
792	5.51547	0.0322863
793	5.51603	0.0322506
794	5.51658	0.0322146
795	5.51577	0.0321842
796	5.51523	0.0321483
797	5.51442	0.0321183
798	5.51251	0.0321345
799	5.51195	0.0320993
800	5.51147	0.0320627
801	5.51098	0.0320263
802	5.51325	0.0320665
803	5.51309	0.0320269
804	5.51409	0.0320027
805	5.51316	0.0319765
806	5.51171	0.0319699
807	5.51321	0.0319655
808	5.51498	0.0319749
809	5.51409	0.0319479
810	5.51457	0.0319121
811	5.51492	0.0318747
812	5.51587	0.0318497
813	5.51635	0.031814
814	5.51602	0.0317766
815	5.51569	0.0317393
816	5.51682	0.0317202
817	5.51745	0.0316878
818	5.51912	0.0316928
819	5.52041	0.0316804
820	5.52314	0.0317593
821	5.52313	0.0317206
822	5.52253	0.0316878
823	5.5223	0.03165
824	5.52163	0.0316188
825	5.52179	0.0315808
826	5.52193	0.0315429
827	5.52089	0.0315217
828	5.52114	0.0314845
829	5.51924	0.0315034
830	5.51786	0.0314961
831	5.51687	0.0314737
832	5.51707	0.0314365
833	5.5163	0.0314082
834	5.5154	0.0313833
835	5.51591	0.0313498
836	5.51396	0.0313733
837	5.51279	0.0313574
838	5.51301	0.0313207
839	5.51306	0.0312834
840	5.51487	0.0312983
841	5.51757	0.0313772
842	5.51938	0.0313922
843	5.51861	0.0313644
844	5.51948	0.0313392
845	5.52227	0.0314268
846	5.52386	0.0314295
847	5.52394	0.0313925
848	5.52254	0.0313867
849	5.52238	0.0313501
850	5.52137	0.0313296
851	5.52122	0.031293
852	5.521	0.0312571
853	5.52122	0.0312211
854	5.52225	0.0312016
855	5.52201	0.031166
856	5.52263	0.0311358
857	5.52447	0.0311538
858	5.52433	0.0311178
859	5.52442	0.0310817
860	5.52495	0.03105
861	5.52441	0.0310187
862	5.52487	0.0309861
863	5.52401	0.0309621
864	5.52484	0.0309375
865	5.52407	0.0309112
866	5.52426	0.0308761
867	5.5227	0.03088
868	5.52207	0.0308507
869	5.52099	0.0308342
870	5.52029	0.0308067
871	5.5212	0.0307849
872	5.52097	0.0307504
873	5.51912	0.0307713
874	5.51896	0.0307365
875	5.5176	0.0307313
876	5.51676	0.0307078
877	5.51834	0.0307134
878	5.51948	0.0306997
879	5.51932	0.0306652
880	5.52099	0.0306758
881	5.5209	0.0306411
882	5.51865	0.0306889
883	5.51882	0.0306546
884	5.51994	0.0306404
885	5.51913	0.0306165
886	5.51812	0.0305987
887	5.52263	0.0308957
888	5.52084	0.0309132
889	5.51963	0.0309019
890	5.51843	0.0308905
891	5.51726	0.030878
892	5.51682	0.0308464
893	5.51583	0.0308278
894	5.51621	0.0307956
895	5.51566	0.0307661
896	5.51554	0.030732
897	5.51552	0.0306977
898	5.51645	0.0306777
899	5.51435	0.0307157
900	5.51284	0.0307184
901	5.51225	0.03069
902	5.51174	0.0306602
903	5.51224	0.0306304
904	5.51211	0.0305968
905	5.51238	0.0305642
906	5.51245	0.0305305
907	5.51269	0.0304977
908	5.51271	0.0304641
909	5.50995	0.0305562
910	5.5077	0.0306055
911	5.50732	0.0305743
912	5.50777	0.0305441
913	5.50736	0.0305134
914	5.50764	0.0304812
915	5.50594	0.0304954
916	5.50765	0.03051
917	5.50622	0.0305103
918	5.50612	0.0304772
919	5.50539	0.0304527
920	5.50408	0.0304481
921	5.50369	0.0304174
922	5.50279	0.0303977
923	5.50203	0.0303743
924	5.50154	0.0303453
925	5.50244	0.0303256
926	5.50474	0.0303806
927	5.50687	0.0304225
928	5.50523	0.0304339
929	5.50486	0.0304034
930	5.50588	0.0303878
931	5.5061	0.030356
932	5.50581	0.0303248
933	5.50646	0.0302991
934	5.50554	0.0302806
935	5.50598	0.0302515
936	5.50755	0.0302596
937	5.50655	0.0302437
938	5.50681	0.0302125
939	5.50665	0.0301808
940	5.50646	0.0301493
941	5.50759	0.0301382
942	5.50669	0.0301195
943	5.50595	0.0300967
944	5.50649	0.0300697
945	5.50733	0.0300496
946	5.50767	0.0300197
947	5.50875	0.0300072
948	5.50967	0.0299896
949	5.50797	0.0300061
950	5.50718	0.0299849
951	5.50625	0.0299677
952	5.50736	0.0299567
953	5.50745	0.0299254
954	5.50712	0.0298959
955	5.50727	0.029865
956	5.5085	0.0298592
957	5.50853	0.029828
958	5.5089	0.0297991
959	5.50892	0.0297681
960	5.50882	0.0297372
961	5.51139	0.0298173
962	5.5105	0.0297995
963	5.51016	0.0297706
964	5.51004	0.0297399
965	5.51205	0.0297764
966	5.51143	0.029752
967	5.5113	0.0297215
968	5.51017	0.0297122
969	5.5093	0.0296944
970	5.50919	0.0296639
971	5.5088	0.029636
972	5.5106	0.02966
973	5.50967	0.0296442
974	5.50971	0.0296138
975	5.50994	0.0295844
976	5.50848	0.0295902
977	5.51033	0.0296179
978	5.51277	0.0296877
979	5.51251	0.0296584
980	5.51333	0.0296394
981	5.51451	0.0296325
982	5.51462	0.0296026
983	5.51518	0.0295777
984	5.51599	0.0295588
985	5.51417	0.0295851
986	5.51466	0.0295593
987	5.51414	0.029534
988	5.51503	0.0295176
989	5.51524	0.0294884
990	5.5151	0.029459
991	5.51687	0.0294829
992	5.51696	0.0294533
993	5.51855	0.0294667
994	5.51788	0.0294447
995	5.51753	0.0294172
996	5.51705	0.0293916
997	5.51593	0.0293835
998	5.51626	0.0293559
999	5.51584	0.0293295
1000	5.51791	0.0293731
