Blocchi	Price	Error
217	14.9288	0.133104
218	14.9308	0.132508
219	14.9413	0.132314
220	14.9508	0.132056
221	14.9396	0.131934
222	14.9307	0.131637
223	14.9289	0.131059
224	14.9261	0.130501
225	14.9192	0.130107
226	14.913	0.129677
227	14.899	0.129862
228	14.8977	0.129297
229	14.9085	0.129184
230	14.9077	0.128624
231	14.8927	0.128942
232	14.8875	0.128491
233	14.8954	0.128179
234	14.885	0.128054
235	14.8853	0.127508
236	14.886	0.126969
237	14.8931	0.126634
238	14.8915	0.126111
239	14.8957	0.125655
240	14.8839	0.125685
241	14.8891	0.12527
242	14.899	0.125141
243	14.9052	0.12478
244	14.9107	0.12439
245	14.9165	0.124015
246	14.9301	0.124253
247	14.9216	0.124034
248	14.9199	0.123545
249	14.9193	0.123049
250	14.9162	0.122595
251	14.9123	0.122169
252	14.9147	0.121706
253	14.9188	0.121296
254	14.921	0.120837
255	14.9199	0.120367
256	14.9147	0.120009
257	14.9215	0.119734
258	14.9188	0.1193
259	14.9169	0.118853
260	14.9183	0.118403
261	14.9234	0.118061
262	14.9268	0.117659
263	14.9469	0.11892
264	14.9414	0.118597
265	14.9548	0.118903
266	14.9628	0.118722
267	14.9591	0.118332
268	14.9651	0.118042
269	14.9701	0.117707
270	14.9712	0.117276
271	14.9694	0.116857
272	14.9667	0.116457
273	14.9573	0.116411
274	14.9463	0.116508
275	14.942	0.116162
276	14.9619	0.117434
277	14.981	0.118554
278	14.9757	0.118245
279	14.9731	0.117849
280	14.9599	0.118163
281	14.9716	0.11832
282	14.9662	0.118026
283	14.967	0.117612
284	14.9594	0.117443
285	14.9688	0.117403
286	14.971	0.117012
287	14.9804	0.116985
288	14.9954	0.117536
289	15.0043	0.117468
290	14.9987	0.117198
291	15.0081	0.117174
292	15.0188	0.117259
293	15.0177	0.116863
294	15.0235	0.116609
295	15.0334	0.116636
296	15.0204	0.116964
297	15.0284	0.116843
298	15.0326	0.116527
299	15.025	0.116386
300	15.0259	0.116
301	15.0226	0.11566
302	15.0216	0.115281
303	15.0147	0.115107
304	15.0122	0.114755
305	15.0192	0.114591
306	15.0121	0.114437
307	15.0099	0.114084
308	15.0097	0.113714
309	15.0119	0.113366
310	15.0108	0.113006
311	15.008	0.112677
312	15.0165	0.112637
313	15.0117	0.112376
314	15.0183	0.112212
315	15.0302	0.11248
316	15.0281	0.112142
317	15.0366	0.112107
318	15.0451	0.112081
319	15.0564	0.112298
320	15.0613	0.112051
321	15.0631	0.111717
322	15.0606	0.111397
323	15.0614	0.111055
324	15.0535	0.110996
325	15.0584	0.110765
326	15.0637	0.110551
327	15.0637	0.110212
328	15.0658	0.109896
329	15.0643	0.109573
330	15.0601	0.109322
331	15.0508	0.109384
332	15.0563	0.109194
333	15.0565	0.108865
334	15.0734	0.109849
335	15.0675	0.10968
336	15.0731	0.109496
337	15.068	0.109289
338	15.0629	0.109087
339	15.0551	0.109041
340	15.0565	0.108728
341	15.0611	0.108508
342	15.0631	0.10821
343	15.0677	0.107992
344	15.0633	0.107768
345	15.0638	0.107457
346	15.0639	0.107146
347	15.0509	0.107629
348	15.0499	0.107324
349	15.0528	0.107056
350	15.0454	0.107004
351	15.0435	0.106716
352	15.0374	0.106586
353	15.0289	0.106622
354	15.0258	0.106366
355	15.0243	0.106077
356	15.0251	0.105782
357	15.0177	0.105745
358	15.0119	0.105606
359	15.011	0.105316
360	15.0052	0.105182
361	14.995	0.105382
362	14.9906	0.105185
363	14.9901	0.104895
364	14.9912	0.104613
365	14.9827	0.104667
366	14.9868	0.104461
367	14.9785	0.10451
368	14.9718	0.10444
369	14.9721	0.104157
370	14.9704	0.103888
371	14.9693	0.103614
372	14.9716	0.103361
373	14.967	0.103188
374	14.9803	0.103769
375	14.9832	0.103532
376	14.9747	0.103601
377	14.9817	0.103559
378	14.9766	0.103411
379	14.9783	0.103152
380	14.971	0.103138
381	14.9622	0.103237
382	14.9587	0.103026
383	14.961	0.102782
384	14.965	0.102594
385	14.9618	0.102378
386	14.9735	0.102778
387	14.9768	0.102565
388	14.9755	0.102309
389	14.9774	0.102062
390	14.9758	0.101813
391	14.9664	0.101979
392	14.9695	0.101764
393	14.9633	0.101696
394	14.9609	0.101465
395	14.9723	0.10185
396	14.9599	0.102344
397	14.9597	0.102086
398	14.9663	0.102042
399	14.9601	0.101975
400	14.9566	0.10178
401	14.9616	0.10165
402	14.9569	0.101507
403	14.9531	0.101324
404	14.9585	0.101214
405	14.9486	0.101445
406	14.9486	0.101195
407	14.9476	0.100951
408	14.9471	0.100705
409	14.9505	0.100515
410	14.9519	0.100279
411	14.9567	0.100154
412	14.9618	0.100038
413	14.9653	0.0998578
414	14.9641	0.0996242
415	14.9689	0.0995016
416	14.9647	0.0993524
417	14.9697	0.0992392
418	14.9784	0.0993897
419	14.973	0.0993021
420	14.977	0.0991482
421	14.9765	0.0989138
422	14.9832	0.0989067
423	14.9813	0.0986906
424	14.9797	0.098472
425	14.9809	0.0982479
426	14.9871	0.0982119
427	14.9875	0.0979826
428	14.9827	0.0978717
429	14.9807	0.097664
430	14.9892	0.0978022
431	14.9852	0.0976549
432	14.9807	0.097532
433	14.9829	0.0973307
434	14.9745	0.0974678
435	14.9793	0.0973604
436	14.9763	0.0971815
437	14.9718	0.0970666
438	14.9722	0.0968459
439	14.9707	0.0966375
440	14.9772	0.0966358
441	14.9745	0.0964522
442	14.9796	0.096364
443	14.9851	0.0963046
444	14.9864	0.096097
445	14.9845	0.0958999
446	14.9862	0.0956992
447	14.9859	0.0954854
448	14.9831	0.0953126
449	14.9762	0.0953465
450	14.9804	0.0952272
451	14.9781	0.0950442
452	14.984	0.0950149
453	14.9849	0.0948089
454	14.9823	0.0946332
455	14.9952	0.0952916
456	14.9928	0.095113
457	14.9916	0.0949121
458	14.9946	0.0947534
459	14.9935	0.0945535
460	14.9984	0.094479
461	15.0034	0.0944021
462	15.0054	0.0942197
463	15.0055	0.0940161
464	15.0061	0.0938148
465	15.008	0.0936319
466	15.0163	0.093801
467	15.0173	0.0936054
468	15.014	0.0934639
469	15.0181	0.0933566
470	15.0113	0.09341
471	15.0101	0.0932192
472	15.0089	0.0930282
473	15.0044	0.0929417
474	15.0075	0.0927953
475	15.0054	0.0926237
476	15.0054	0.0924289
477	15.0026	0.0922769
478	15.002	0.0920856
479	14.9935	0.0922836
480	14.9942	0.0920937
481	14.9893	0.0920314
482	14.9863	0.0918883
483	14.9856	0.0917005
484	14.9876	0.0915316
485	14.9958	0.0917086
486	14.9939	0.0915384
487	15.0053	0.0920532
488	15.0017	0.0919344
489	14.9971	0.0918629
490	14.9978	0.0916781
491	14.999	0.0914996
492	14.9986	0.0913145
493	15.0017	0.0911834
494	15.0064	0.09112
495	15.0062	0.0909361
496	15.0018	0.0908593
497	15.0102	0.0910724
498	15.0148	0.0910049
499	15.0165	0.090838
500	15.0134	0.0907092
501	15.0083	0.090674
502	15.0049	0.0905551
503	15.0056	0.0903774
504	15.0078	0.0902245
505	15.0127	0.0901792
506	15.0151	0.0900337
507	15.0217	0.0900986
508	15.0149	0.0901777
509	15.0069	0.0903625
510	15.0096	0.0902273
511	15.0164	0.0903056
512	15.0158	0.0901312
513	15.0121	0.0900289
514	15.0062	0.0900462
515	15.0076	0.0898818
516	15.0027	0.0898419
517	15.0036	0.0896729
518	15.0077	0.0895915
519	15.0102	0.0894543
520	15.0137	0.089351
521	15.0183	0.0892953
522	15.0137	0.0892406
523	15.0135	0.0890701
524	15.0074	0.0891103
525	15.008	0.088943
526	15.0057	0.0888045
527	15.0145	0.0890678
528	15.0179	0.0889639
529	15.0225	0.0889176
530	15.0226	0.0887497
531	15.0187	0.0886661
532	15.0203	0.088513
533	15.0196	0.0883496
534	15.0205	0.0881887
535	15.0222	0.08804
536	15.0177	0.0879883
537	15.0149	0.0878698
538	15.0204	0.0878778
539	15.0209	0.0877163
540	15.0225	0.0875678
541	15.0203	0.0874319
542	15.0148	0.0874471
543	15.0203	0.0874612
544	15.0206	0.0873008
545	15.0195	0.0871479
546	15.0215	0.0870112
547	15.0178	0.0869297
548	15.027	0.0872581
549	15.0235	0.0871691
550	15.0224	0.0870169
551	15.0206	0.0868775
552	15.0184	0.0867491
553	15.0164	0.0866144
554	15.0166	0.0864582
555	15.0207	0.0863972
556	15.0206	0.0862417
557	15.0198	0.0860907
558	15.0189	0.0859412
559	15.014	0.0859267
560	15.0203	0.0860042
561	15.0229	0.0858905
562	15.02	0.0857852
563	15.0185	0.085647
564	15.0182	0.0854954
565	15.0155	0.0853857
566	15.0189	0.0853026
567	15.0206	0.0851687
568	15.0214	0.0850223
569	15.0185	0.0849214
570	15.0188	0.0847726
571	15.0183	0.0846249
572	15.0222	0.0845643
573	15.0175	0.0845479
574	15.0165	0.0844057
575	15.018	0.0842715
576	15.0176	0.0841259
577	15.0169	0.0839833
578	15.0226	0.0840342
579	15.0212	0.0839014
580	15.0217	0.0837583
581	15.0227	0.0836195
582	15.0258	0.0835346
583	15.0237	0.083418
584	15.0234	0.0832754
585	15.0257	0.0831642
586	15.0263	0.0830245
587	15.0329	0.0831434
588	15.0328	0.083002
589	15.0287	0.0829663
590	15.0266	0.08285
591	15.0345	0.0830832
592	15.0301	0.083059
593	15.0264	0.0830031
594	15.0302	0.0829536
595	15.0277	0.0828546
596	15.0241	0.0827937
597	15.0267	0.082697
598	15.0251	0.0825739
599	15.0227	0.0824722
600	15.0267	0.0824358
601	15.021	0.0824988
602	15.0248	0.082451
603	15.0262	0.0823264
604	15.0255	0.0821935
605	15.0282	0.0821008
606	15.0265	0.0819817
607	15.0277	0.0818557
608	15.025	0.0817661
609	15.0242	0.0816356
610	15.0215	0.0815461
611	15.018	0.0814902
612	15.02	0.0813829
613	15.0166	0.0813231
614	15.0158	0.0811945
615	15.0211	0.0812371
616	15.0164	0.081242
617	15.0194	0.0811644
618	15.026	0.0813043
619	15.0259	0.081173
620	15.0243	0.081057
621	15.0245	0.0809267
622	15.0224	0.0808245
623	15.022	0.0806955
624	15.0195	0.080607
625	15.0167	0.0805244
626	15.0158	0.0804013
627	15.0171	0.0802845
628	15.0164	0.0801601
629	15.0135	0.0800859
630	15.0164	0.0800126
631	15.0159	0.0798871
632	15.0134	0.0798013
633	15.0123	0.0796819
634	15.0134	0.0795629
635	15.0176	0.079549
636	15.0196	0.0794484
637	15.0205	0.0793292
638	15.0273	0.0794988
639	15.0311	0.0794656
640	15.0301	0.0793474
641	15.0295	0.0792264
642	15.0257	0.0791934
643	15.027	0.0790809
644	15.0263	0.078961
645	15.0269	0.0788403
646	15.0268	0.0787182
647	15.027	0.0785968
648	15.0285	0.0784893
649	15.0261	0.0784032
650	15.0242	0.078307
651	15.0258	0.0782038
652	15.0291	0.0781519
653	15.0326	0.0781113
654	15.0333	0.0779951
655	15.033	0.0778767
656	15.0299	0.07782
657	15.0289	0.0777078
658	15.028	0.0775945
659	15.0236	0.0776023
660	15.0231	0.0774861
661	15.0236	0.0773702
662	15.0221	0.0772689
663	15.0206	0.0771665
664	15.019	0.0770659
665	15.0191	0.07695
666	15.0157	0.0769133
667	15.017	0.0768092
668	15.0156	0.0767066
669	15.014	0.0766087
670	15.009	0.0766552
671	15.0092	0.076541
672	15.0107	0.0764425
673	15.0097	0.0763354
674	15.0096	0.0762221
675	15.0114	0.0761295
676	15.0165	0.0761862
677	15.0147	0.0760935
678	15.0154	0.0759843
679	15.0151	0.0758727
680	15.014	0.0757699
681	15.0137	0.0756591
682	15.0129	0.0755527
683	15.0084	0.0755727
684	15.0113	0.0755174
685	15.016	0.0755503
686	15.0149	0.0754479
687	15.0103	0.0754735
688	15.0111	0.0753677
689	15.008	0.0753213
690	15.0073	0.075216
691	15.0018	0.0753054
692	15.0018	0.0751965
693	15.0003	0.0751039
694	14.9973	0.0750564
695	14.9938	0.0750308
696	14.9937	0.074923
697	14.9976	0.0749185
698	14.9958	0.0748327
699	14.9959	0.0747256
700	14.993	0.0746751
701	14.9953	0.0746062
702	14.9941	0.0745099
703	14.9933	0.074408
704	14.9898	0.0743841
705	14.9858	0.0743894
706	14.9924	0.0745818
707	14.9893	0.0745424
708	14.9888	0.0744391
709	14.9893	0.0743362
710	14.9912	0.0742558
711	14.9992	0.0745728
712	15	0.074473
713	14.9982	0.0743901
714	14.9965	0.0743068
715	14.9943	0.0742354
716	14.9953	0.074139
717	14.9972	0.0740594
718	14.9955	0.0739756
719	14.9932	0.0739082
720	14.9924	0.0738095
721	14.996	0.0737951
722	14.9975	0.0737074
723	14.9983	0.0736098
724	14.999	0.0735116
725	14.9979	0.0734191
726	15.0025	0.0734634
727	15.0045	0.0733911
728	15.0028	0.0733111
729	15.0033	0.0732119
730	15.0036	0.0731122
731	15.0086	0.0731825
732	15.0109	0.0731208
733	15.0101	0.0730253
734	15.0119	0.0729464
735	15.0114	0.0728489
736	15.0108	0.0727519
737	15.0071	0.072748
738	15.0079	0.0726535
739	15.0104	0.0725986
740	15.0164	0.0727483
741	15.0114	0.0728253
742	15.012	0.07273
743	15.0188	0.0729501
744	15.0232	0.0729859
745	15.0222	0.0728944
746	15.0206	0.0728151
747	15.0249	0.0728434
748	15.0264	0.0727619
749	15.0213	0.0728415
750	15.0157	0.072962
751	15.0167	0.0728722
752	15.021	0.0728977
753	15.0208	0.0728011
754	15.0219	0.0727139
755	15.0255	0.0727046
756	15.0268	0.0726199
757	15.0299	0.0725919
758	15.0289	0.0725033
759	15.0286	0.0724083
760	15.0261	0.072356
761	15.0294	0.0723338
762	15.0256	0.0723373
763	15.0275	0.0722686
764	15.0262	0.0721869
765	15.0261	0.0720925
766	15.0261	0.0719983
767	15.0282	0.0719367
768	15.0242	0.0719554
769	15.0219	0.0718986
770	15.0211	0.0718104
771	15.0198	0.0717279
772	15.0173	0.0716787
773	15.0184	0.0715937
774	15.0186	0.0715016
775	15.0148	0.0715079
776	15.0175	0.0714637
777	15.0176	0.0713717
778	15.0183	0.0712838
779	15.0129	0.0713945
780	15.0181	0.0714879
781	15.0188	0.0713999
782	15.0154	0.0713862
783	15.0135	0.0713208
784	15.0149	0.0712425
785	15.0169	0.07118
786	15.0199	0.0711518
787	15.0241	0.0711853
788	15.0202	0.0711971
789	15.0159	0.0712406
790	15.0206	0.0713038
791	15.025	0.071354
792	15.0249	0.0712639
793	15.028	0.0712414
794	15.0251	0.0712112
795	15.0242	0.0711277
796	15.0217	0.0710822
797	15.0189	0.071048
798	15.015	0.0710675
799	15.0145	0.0709801
800	15.0159	0.0709047
801	15.0199	0.0709279
802	15.0225	0.0708907
803	15.0263	0.0709034
804	15.0262	0.0708153
805	15.0284	0.0707596
806	15.0306	0.0707088
807	15.0312	0.0706235
808	15.0309	0.070537
809	15.033	0.0704804
810	15.0297	0.0704671
811	15.0338	0.0704975
812	15.0344	0.0704133
813	15.0348	0.0703275
814	15.0381	0.070321
815	15.0432	0.0704165
816	15.0453	0.0703629
817	15.0448	0.0702783
818	15.0431	0.0702147
819	15.0456	0.0701752
820	15.0426	0.0701567
821	15.0426	0.0700712
822	15.0389	0.0700815
823	15.0347	0.0701249
824	15.0327	0.0700669
825	15.0342	0.0699969
826	15.0288	0.0701164
827	15.0246	0.0701611
828	15.0256	0.0700835
829	15.0221	0.070084
830	15.0229	0.0700045
831	15.0202	0.0699753
832	15.0199	0.0698918
833	15.0203	0.069809
834	15.0197	0.0697277
835	15.0204	0.0696475
836	15.0199	0.0695654
837	15.0165	0.069566
838	15.0142	0.0695223
839	15.013	0.0694499
840	15.0104	0.0694151
841	15.0099	0.0693346
842	15.0099	0.0692523
843	15.0102	0.0691705
844	15.0147	0.0692395
845	15.0156	0.0691629
846	15.0152	0.0690822
847	15.0133	0.0690277
848	15.0155	0.0689829
849	15.016	0.0689035
850	15.0157	0.0688234
851	15.0203	0.0688965
852	15.0223	0.0688447
853	15.0234	0.0687724
854	15.0249	0.0687096
855	15.022	0.0686931
856	15.0201	0.0686368
857	15.021	0.0685627
858	15.0201	0.0684886
859	15.0197	0.0684104
860	15.0205	0.0683355
861	15.0209	0.0682573
862	15.0245	0.0682748
863	15.0288	0.0683322
864	15.0273	0.0682713
865	15.0287	0.068207
866	15.0263	0.0681695
867	15.0249	0.0681049
868	15.0248	0.0680265
869	15.0223	0.067995
870	15.0233	0.067925
871	15.0221	0.0678574
872	15.0233	0.0677888
873	15.0238	0.0677133
874	15.0227	0.0676446
875	15.0227	0.0675673
876	15.023	0.0674909
877	15.0225	0.0674162
878	15.0218	0.0673431
879	15.019	0.0673246
880	15.0198	0.067253
881	15.0183	0.0671923
882	15.024	0.0673569
883	15.0264	0.0673229
884	15.0275	0.0672546
885	15.0265	0.0671857
886	15.0262	0.0671106
887	15.0254	0.0670395
888	15.0256	0.0669643
889	15.0229	0.0669431
890	15.0251	0.0669034
891	15.0262	0.0668369
892	15.0277	0.0667798
893	15.0266	0.0667138
894	15.0223	0.0667767
895	15.0227	0.066703
896	15.0185	0.0667612
897	15.0226	0.0668127
898	15.0256	0.066804
899	15.0226	0.0667955
900	15.0209	0.0667415
901	15.0222	0.0666794
902	15.0199	0.0666469
903	15.0243	0.0667178
904	15.0263	0.0666766
905	15.0224	0.0667222
906	15.0244	0.0666789
907	15.0244	0.0666054
908	15.0218	0.066582
909	15.0233	0.0665252
910	15.0228	0.0664543
911	15.0254	0.0664345
912	15.0225	0.0664274
913	15.026	0.0664519
914	15.0291	0.0664495
915	15.0332	0.0665006
916	15.0303	0.0664893
917	15.0309	0.0664191
918	15.032	0.0663565
919	15.0337	0.0663073
920	15.0339	0.0662353
921	15.0311	0.0662241
922	15.0295	0.06617
923	15.0284	0.0661075
924	15.0294	0.0660434
925	15.0307	0.0659849
926	15.03	0.0659173
927	15.0277	0.065887
928	15.0257	0.0658455
929	15.0278	0.0658083
930	15.0252	0.0657908
931	15.0236	0.0657385
932	15.0224	0.0656787
933	15.0215	0.0656148
934	15.0216	0.0655445
935	15.0206	0.065481
936	15.0231	0.0654565
937	15.0232	0.0653866
938	15.0225	0.0653203
939	15.0278	0.0654653
940	15.0287	0.0654025
941	15.028	0.0653368
942	15.0246	0.0653573
943	15.0249	0.0652888
944	15.0265	0.0652375
945	15.0248	0.0651894
946	15.021	0.0652286
947	15.0205	0.0651622
948	15.0203	0.0650938
949	15.0225	0.0650653
950	15.0224	0.0649969
951	15.0201	0.0649685
952	15.0233	0.0649777
953	15.0255	0.0649461
954	15.0245	0.0648854
955	15.0228	0.0648388
956	15.0233	0.0647724
957	15.0242	0.0647108
958	15.0259	0.0646675
959	15.0259	0.0646
960	15.0287	0.0645921
961	15.0308	0.0645611
962	15.031	0.0644941
963	15.0285	0.0644737
964	15.0302	0.0644296
965	15.0295	0.0643664
966	15.0292	0.0643006
967	15.0267	0.0642818
968	15.0271	0.0642164
969	15.0293	0.0641896
970	15.0287	0.0641262
971	15.0284	0.0640611
972	15.027	0.0640103
973	15.0287	0.0639659
974	15.0276	0.063909
975	15.0283	0.0638475
976	15.0275	0.0637872
977	15.0277	0.0637221
978	15.0257	0.0636873
979	15.0243	0.0636375
980	15.024	0.0635732
981	15.0254	0.0635243
982	15.0293	0.0635786
983	15.0282	0.0635239
984	15.0285	0.06346
985	15.028	0.0633971
986	15.0266	0.0633499
987	15.0254	0.0632961
988	15.024	0.0632484
989	15.0218	0.063222
990	15.0206	0.0631694
991	15.0198	0.0631105
992	15.0206	0.0630513
993	15.0227	0.0630249
994	15.0215	0.0629733
995	15.0234	0.0629388
996	15.0234	0.0628756
997	15.0239	0.0628147
998	15.0214	0.0628017
999	15.024	0.0627927
1000	15.0237	0.0627307
