BLOCK	ACTUAL_V	V_AVE	ERROR
517	-0.468701	-0.443663	0.00123431
518	-0.43978	-0.443656	0.00123195
519	-0.456321	-0.44368	0.00122981
520	-0.447479	-0.443687	0.00122747
521	-0.442819	-0.443686	0.00122512
522	-0.469525	-0.443735	0.00122377
523	-0.466132	-0.443778	0.00122218
524	-0.457598	-0.443804	0.00122013
525	-0.457784	-0.443831	0.0012181
526	-0.465657	-0.443873	0.00121649
527	-0.479373	-0.44394	0.00121604
528	-0.451263	-0.443954	0.00121382
529	-0.411529	-0.443892	0.00121307
530	-0.429751	-0.443866	0.00121108
531	-0.482962	-0.443939	0.00121103
532	-0.478372	-0.444004	0.00121048
533	-0.433465	-0.443984	0.00120837
534	-0.465345	-0.444024	0.00120677
535	-0.418954	-0.443977	0.00120543
536	-0.412145	-0.443918	0.00120464
537	-0.386718	-0.443812	0.0012071
538	-0.454287	-0.443831	0.00120501
539	-0.477819	-0.443894	0.00120442
540	-0.427343	-0.443863	0.00120258
541	-0.424547	-0.443828	0.00120089
542	-0.439837	-0.44382	0.0011987
543	-0.440131	-0.443814	0.00119651
544	-0.449054	-0.443823	0.00119435
545	-0.431756	-0.443801	0.00119236
546	-0.435809	-0.443786	0.00119027
547	-0.456323	-0.443809	0.00118831
548	-0.423343	-0.443772	0.00118673
549	-0.457552	-0.443797	0.00118483
550	-0.443709	-0.443797	0.00118268
551	-0.459097	-0.443825	0.00118086
552	-0.464053	-0.443861	0.00117929
553	-0.457841	-0.443887	0.00117743
554	-0.447133	-0.443893	0.00117532
555	-0.430419	-0.443868	0.00117345
556	-0.463657	-0.443904	0.00117188
557	-0.437721	-0.443893	0.00116983
558	-0.38989	-0.443796	0.00117173
559	-0.434445	-0.443779	0.00116975
560	-0.438399	-0.44377	0.0011677
561	-0.406513	-0.443703	0.00116751
562	-0.45054	-0.443715	0.00116549
563	-0.436294	-0.443702	0.0011635
564	-0.435679	-0.443688	0.00116152
565	-0.431072	-0.443666	0.00115968
566	-0.442766	-0.443664	0.00115763
567	-0.432687	-0.443645	0.00115575
568	-0.432844	-0.443626	0.00115387
569	-0.419628	-0.443583	0.00115262
570	-0.446488	-0.443589	0.0011506
571	-0.453885	-0.443607	0.00114873
572	-0.460628	-0.443636	0.00114711
573	-0.472149	-0.443686	0.00114618
574	-0.465814	-0.443725	0.00114484
575	-0.442537	-0.443723	0.00114285
576	-0.432911	-0.443704	0.00114102
577	-0.428172	-0.443677	0.00113936
578	-0.437366	-0.443666	0.00113744
579	-0.459209	-0.443693	0.00113579
580	-0.46303	-0.443726	0.00113432
581	-0.46585	-0.443764	0.00113301
582	-0.437032	-0.443753	0.00113112
583	-0.403229	-0.443683	0.00113131
584	-0.422954	-0.443648	0.00112993
585	-0.467668	-0.443689	0.00112875
586	-0.45774	-0.443713	0.00112708
587	-0.434488	-0.443697	0.00112527
588	-0.470748	-0.443743	0.00112429
589	-0.463306	-0.443776	0.00112287
590	-0.457305	-0.443799	0.0011212
591	-0.445415	-0.443802	0.00111931
592	-0.455715	-0.443822	0.0011176
593	-0.448876	-0.443831	0.00111575
594	-0.482469	-0.443896	0.00111576
595	-0.429132	-0.443871	0.00111417
596	-0.432823	-0.443852	0.00111245
597	-0.468838	-0.443894	0.00111137
598	-0.468908	-0.443936	0.0011103
599	-0.454197	-0.443953	0.00110858
600	-0.444745	-0.443954	0.00110673
601	-0.443532	-0.443954	0.00110489
602	-0.43585	-0.44394	0.00110314
603	-0.280941	-0.44367	0.00113395
604	-0.444389	-0.443671	0.00113207
605	-0.463312	-0.443704	0.00113066
606	-0.382421	-0.443602	0.00113331
607	-0.45033	-0.443614	0.0011315
608	-0.466845	-0.443652	0.00113028
609	-0.46744	-0.443691	0.0011291
610	-0.418939	-0.44365	0.00112798
611	-0.435027	-0.443636	0.00112622
612	-0.425749	-0.443607	0.00112476
613	-0.424233	-0.443575	0.00112337
614	-0.444496	-0.443577	0.00112154
615	-0.439421	-0.44357	0.00111974
616	-0.438898	-0.443562	0.00111794
617	-0.46285	-0.443594	0.00111657
618	-0.464457	-0.443627	0.00111527
619	-0.507439	-0.443731	0.00111823
620	-0.458001	-0.443754	0.00111666
621	-0.384424	-0.443658	0.00111894
622	-0.47609	-0.44371	0.00111836
623	-0.38892	-0.443622	0.00112001
624	-0.464964	-0.443656	0.00111874
625	-0.438594	-0.443648	0.00111698
626	-0.471933	-0.443694	0.00111611
627	-0.475679	-0.443745	0.00111549
628	-0.454442	-0.443762	0.00111385
629	-0.452382	-0.443775	0.00111216
630	-0.444529	-0.443776	0.0011104
631	-0.477062	-0.443829	0.00110989
632	-0.489281	-0.443901	0.00111046
633	-0.459359	-0.443926	0.00110897
634	-0.460491	-0.443952	0.00110753
635	-0.429849	-0.443929	0.00110601
636	-0.494585	-0.444009	0.00110714
637	-0.468976	-0.444048	0.00110609
638	-0.446516	-0.444052	0.00110437
639	-0.454805	-0.444069	0.00110276
640	-0.457666	-0.44409	0.00110125
641	-0.391815	-0.444009	0.00110254
642	-0.42472	-0.443979	0.00110124
643	-0.451489	-0.44399	0.00109959
644	-0.437524	-0.44398	0.00109792
645	-0.45039	-0.44399	0.00109627
646	-0.495605	-0.44407	0.00109748
647	-0.414473	-0.444024	0.00109673
648	-0.444227	-0.444025	0.00109504
649	-0.42206	-0.443991	0.00109388
650	-0.439552	-0.443984	0.00109222
651	-0.422463	-0.443951	0.00109104
652	-0.448774	-0.443958	0.00108939
653	-0.458166	-0.44398	0.00108794
654	-0.366283	-0.443861	0.00109274
655	-0.424788	-0.443832	0.00109146
656	-0.429328	-0.44381	0.00109002
657	-0.435836	-0.443798	0.00108843
658	-0.438899	-0.44379	0.0010868
659	-0.392781	-0.443713	0.00108791
660	-0.480984	-0.44377	0.00108772
661	-0.43612	-0.443758	0.00108614
662	-0.455641	-0.443776	0.00108465
663	-0.440198	-0.443771	0.00108302
664	-0.430109	-0.44375	0.00108159
665	-0.402352	-0.443688	0.00108175
666	-0.432885	-0.443671	0.00108025
667	-0.468606	-0.443709	0.00107928
668	-0.454944	-0.443726	0.00107779
669	-0.477806	-0.443777	0.00107738
670	-0.420078	-0.443741	0.00107636
671	-0.435552	-0.443729	0.00107482
672	-0.456295	-0.443748	0.00107338
673	-0.494815	-0.443824	0.00107447
674	-0.442221	-0.443821	0.00107288
675	-0.475126	-0.443868	0.00107229
676	-0.430196	-0.443847	0.00107089
677	-0.452295	-0.44386	0.00106938
678	-0.466011	-0.443893	0.00106831
679	-0.402348	-0.443831	0.00106848
680	-0.476276	-0.443879	0.00106798
681	-0.443332	-0.443878	0.00106641
682	-0.425442	-0.443851	0.00106519
683	-0.436776	-0.443841	0.00106368
684	-0.443637	-0.443841	0.00106212
685	-0.44653	-0.443845	0.00106058
686	-0.468085	-0.44388	0.00105962
687	-0.450273	-0.443889	0.00105812
688	-0.419269	-0.443853	0.00105719
689	-0.437653	-0.443844	0.00105569
690	-0.455606	-0.443861	0.0010543
691	-0.472706	-0.443903	0.0010536
692	-0.443863	-0.443903	0.00105208
693	-0.462854	-0.44393	0.00105091
694	-0.361726	-0.443812	0.00105605
695	-0.451811	-0.443824	0.0010546
