0	4.79319
1	4.79319
2	4.79319
3	4.79319
4	4.79319
5	4.79319
6	4.79319
7	4.79319
8	4.79319
9	4.79319
10	4.79319
11	4.79319
12	4.79319
13	4.79319
14	4.79319
15	4.79319
16	4.79319
17	4.79319
18	4.79319
19	4.79319
20	4.79319
21	4.79319
22	4.79319
23	4.79319
24	4.79319
25	4.79319
26	4.79319
27	4.79319
28	4.79319
29	4.79319
30	4.79319
31	4.79319
32	4.79319
33	4.79319
34	4.79319
35	4.79319
36	4.79319
37	4.79319
38	4.79319
39	4.79319
40	4.79319
41	4.79319
42	4.79319
43	4.79319
44	4.79319
45	4.79319
46	4.79319
47	4.79319
48	4.79319
49	4.79319
50	4.79319
51	4.79319
52	4.79319
53	4.79319
54	4.79319
55	4.79319
56	4.79319
57	4.79319
58	4.79319
59	4.79319
60	4.79319
61	4.79319
62	4.79319
63	4.79319
64	4.79319
65	4.79319
66	4.79319
67	4.79319
68	4.79319
69	4.79319
70	4.79319
71	4.79319
72	4.79319
73	4.79319
74	4.79319
75	4.79319
76	4.79319
77	4.79319
78	4.79319
79	4.79319
80	4.79319
81	4.79319
82	4.79319
83	4.79319
84	4.79319
85	4.79319
86	4.79319
87	4.79319
88	4.79319
89	4.79319
90	4.79319
91	4.79319
92	4.853
93	4.853
94	4.853
95	4.853
96	4.853
97	4.853
98	4.853
99	4.853
100	4.853
101	4.853
102	4.853
103	4.853
104	4.853
105	4.853
106	4.853
107	4.853
108	4.853
109	4.853
110	4.853
111	4.853
112	4.853
113	4.853
114	4.853
115	4.853
116	4.853
117	4.853
118	4.853
119	4.853
120	4.853
121	4.853
122	4.853
123	4.853
124	4.853
125	4.853
126	4.853
127	4.853
128	4.853
129	4.853
130	4.853
131	4.853
132	4.853
133	4.853
134	4.853
135	4.853
136	4.853
137	4.853
138	4.853
139	4.853
140	4.853
141	4.853
142	4.853
143	4.853
144	4.853
145	4.853
146	4.853
147	4.853
148	4.853
149	4.853
150	4.853
151	4.853
152	4.853
153	4.853
154	4.853
155	4.853
156	4.853
157	4.853
158	4.853
159	4.853
160	4.853
161	4.853
162	4.853
163	4.853
164	4.853
165	4.853
166	4.853
167	4.853
168	4.853
169	4.853
170	4.853
171	4.853
172	4.853
173	4.853
174	4.853
175	4.853
176	4.853
177	4.853
178	4.853
179	4.90387
180	5.18652
181	5.23512
182	5.23512
183	5.77229
184	5.87075
185	5.94736
186	6.09606
187	6.11592
188	6.13221
189	6.3045
190	6.34503
191	6.44492
192	6.59392
193	6.59486
194	6.60159
195	6.85371
196	6.99676
197	7.57256
198	7.8348
199	7.92487
