BLOCK	ACTUAL_V	V_AVE	ERROR
128	1.2319	2.57018	0.756922
129	1.75945	2.56389	0.751081
130	1.60514	2.55652	0.745339
131	1.27339	2.54672	0.739714
132	1.81213	2.54116	0.734131
133	1.8462	2.53593	0.72863
134	1.7195	2.52984	0.723218
135	1.80129	2.52444	0.717881
136	1.69035	2.51831	0.712628
137	1.49486	2.51084	0.707466
138	1.35341	2.50245	0.702389
139	3.14614	2.50708	0.697351
140	1.57671	2.50044	0.692402
141	1.95077	2.49654	0.687502
142	1.50914	2.48959	0.682696
143	1.45895	2.48238	0.67796
144	1.56424	2.476	0.673282
145	1.51475	2.46937	0.668671
146	1.80614	2.46483	0.664106
147	1.52916	2.45847	0.659619
148	1.18855	2.44989	0.655218
149	1.12544	2.441	0.650881
150	1.20149	2.43273	0.646594
151	1.50004	2.42656	0.642342
152	1.48856	2.42039	0.638145
153	1.49763	2.41435	0.634003
154	2.14286	2.41259	0.629888
155	1.16755	2.40456	0.625876
156	1.28321	2.39737	0.621905
157	1.13729	2.38934	0.617996
158	1.02107	2.38068	0.614145
159	1.40909	2.37457	0.610313
160	1.11179	2.36668	0.606549
161	1.29683	2.36004	0.602818
162	1.39504	2.35408	0.599127
163	1.52815	2.34901	0.595473
164	1.20248	2.34202	0.591883
165	0.859928	2.33304	0.588364
166	1.15816	2.32596	0.584862
167	1.78438	2.32272	0.581369
168	1.53018	2.318	0.577927
169	2.2098	2.31736	0.574508
170	1.24056	2.31103	0.571163
171	1.38456	2.30561	0.567849
172	1.35621	2.30009	0.564574
173	1.46878	2.29528	0.561331
174	1.48242	2.29061	0.558125
175	1.10901	2.28386	0.554976
176	1.29621	2.27825	0.551851
177	2.07519	2.2771	0.548735
178	1.52542	2.27288	0.545668
179	1.41521	2.26809	0.542641
180	0.821505	2.26005	0.539686
181	1.8024	2.25752	0.53671
182	1.59472	2.25388	0.533773
183	2.49126	2.25518	0.530858
184	0.90632	2.24785	0.528024
185	1.44251	2.24349	0.525187
186	1.73451	2.24076	0.522371
187	1.15192	2.23493	0.51961
188	1.56584	2.23138	0.516858
189	1.15787	2.2257	0.514155
190	1.3355	2.22101	0.51147
191	1.63998	2.21797	0.508801
192	1.42266	2.21383	0.506168
193	1.23238	2.20874	0.503571
194	1.05351	2.20279	0.501011
195	1.75863	2.20051	0.498446
196	1.07024	2.19474	0.495937
197	1.58932	2.19167	0.493429
198	1.81592	2.18977	0.49094
199	1.53668	2.18649	0.488484
200	1.08092	2.18096	0.486073
201	1.5257	2.1777	0.483666
202	1.33289	2.17352	0.481289
203	1.68578	2.17112	0.478925
204	1.13415	2.16603	0.476604
205	1.3005	2.16181	0.474298
206	1.13554	2.15683	0.472021
207	1.86941	2.15544	0.469743
208	1.12832	2.1505	0.467511
209	1.20423	2.14597	0.465296
210	1.75557	2.14412	0.463084
211	1.37355	2.14046	0.460903
212	1.58637	2.13785	0.458737
213	2.3231	2.13872	0.456584
214	1.24462	2.13454	0.45447
215	1.13618	2.1299	0.452379
216	2.17191	2.13009	0.450285
217	1.39404	2.1267	0.448223
218	1.75161	2.12498	0.44617
219	1.48118	2.12204	0.444142
220	1.57405	2.11955	0.442131
221	1.81294	2.11816	0.440132
222	2.99548	2.12211	0.438167
223	0.968196	2.11694	0.436233
224	1.32176	2.11339	0.4343
225	1.77086	2.11187	0.432372
226	1.36447	2.10856	0.430472
227	3.11729	2.113	0.428599
228	1.23797	2.10917	0.426736
229	1.03417	2.10447	0.424898
230	1.65895	2.10253	0.423055
231	1.27697	2.09896	0.421239
232	1.97324	2.09842	0.419424
233	1.45505	2.09566	0.417633
234	1.86879	2.09469	0.415849
235	2.67812	2.09717	0.414087
236	1.14321	2.09313	0.412352
237	1.02518	2.08862	0.410637
238	1.60084	2.08657	0.408916
239	1.05714	2.08227	0.407228
240	1.16552	2.07845	0.405549
241	1.488	2.076	0.403874
242	1.45911	2.07345	0.402213
243	2.09218	2.07352	0.400558
244	1.26681	2.07022	0.39893
245	2.00438	2.06995	0.397302
246	1.43163	2.06735	0.395695
247	1.39714	2.06464	0.394102
248	1.39542	2.06194	0.392523
249	1.09454	2.05806	0.390965
250	0.982079	2.05375	0.389425
251	1.36166	2.051	0.387883
252	1.47561	2.04871	0.386351
253	1.88846	2.04808	0.384824
254	1.38737	2.04548	0.383318
255	1.67164	2.04401	0.381818
256	1.60949	2.04231	0.38033
257	1.64595	2.04077	0.378853
258	0.877246	2.03626	0.377412
259	1.21913	2.03311	0.375968
260	1.89508	2.03258	0.374522
261	1.0497	2.02881	0.373106
262	1.04977	2.02507	0.371701
263	1.71924	2.02391	0.370289
264	1.06501	2.02028	0.368904
265	2.05755	2.02042	0.367512
266	1.59897	2.01884	0.366134
267	1.54877	2.01707	0.364767
268	1.53811	2.01529	0.36341
269	1.15969	2.01211	0.362073
270	1.29293	2.00944	0.360742
271	1.36676	2.00707	0.359419
272	2.05626	2.00725	0.358097
273	1.57361	2.00566	0.356789
274	1.61898	2.00425	0.35549
275	1.23204	2.00144	0.354208
276	1.5605	1.99985	0.352928
277	1.65084	1.99859	0.351657
278	1.49766	1.99679	0.350396
279	1.31431	1.99434	0.349149
280	1.17828	1.99142	0.347914
281	1.43344	1.98944	0.346682
282	1.17568	1.98655	0.345464
283	1.23187	1.98389	0.344254
284	1.60208	1.98254	0.343044
285	1.05794	1.9793	0.341856
286	2.04342	1.97952	0.340661
287	1.17097	1.9767	0.339485
288	1.48261	1.97499	0.338311
289	1.38224	1.97294	0.337147
290	1.51571	1.97136	0.335988
291	1.37324	1.96931	0.334839
292	1.42219	1.96743	0.333698
293	1.31503	1.96521	0.332566
294	1.67175	1.96421	0.331437
295	1.26764	1.96185	0.330322
296	1.30888	1.95964	0.329213
297	1.34976	1.95759	0.328111
298	1.55848	1.95625	0.327013
299	1.35305	1.95423	0.325925
300	1.91287	1.95409	0.324839
301	1.44501	1.9524	0.323764
302	1.69009	1.95153	0.322693
303	2.31224	1.95272	0.32163
304	1.75454	1.95207	0.320573
305	1.29331	1.94991	0.319529
306	1.34026	1.94792	0.318491
307	1.07571	1.94508	0.317467
308	3.06794	1.94872	0.316457
309	0.984141	1.9456	0.315448
310	1.50284	1.94417	0.314434
311	1.31296	1.94214	0.313429
312	0.992633	1.9391	0.312439
313	1.53137	1.9378	0.311444
314	1.48304	1.93635	0.310455
315	1.5318	1.93507	0.309472
316	1.78452	1.93459	0.308493
317	1.31024	1.93262	0.307527
318	1.03687	1.9298	0.306572
319	1.5544	1.92863	0.305614
320	1.12042	1.9261	0.304669
321	1.83145	1.92581	0.30372
322	1.21696	1.9236	0.302785
323	1.06984	1.92096	0.301859
324	2.08307	1.92146	0.300928
325	1.49958	1.92016	0.300005
326	1.12933	1.91774	0.299094
327	1.45071	1.91631	0.298183
328	1.55675	1.91521	0.297276
329	1.53975	1.91407	0.296374
330	1.36745	1.91242	0.295481
331	1.65138	1.91163	0.294589
332	1.81153	1.91132	0.293702
333	1.4014	1.90979	0.292824
334	1.45429	1.90843	0.291951
335	2.58523	1.91045	0.291086
336	2.95491	1.91356	0.290236
337	1.8002	1.91322	0.289375
338	1.49508	1.91199	0.288522
339	1.82406	1.91173	0.287671
340	1.31713	1.90998	0.28683
341	1.18156	1.90784	0.285997
342	1.6278	1.90702	0.285162
343	1.93439	1.9071	0.28433
344	2.14568	1.9078	0.283505
345	1.44346	1.90645	0.282686
346	3.04477	1.90974	0.281888
347	1.43045	1.90836	0.281079
348	1.9481	1.90847	0.280272
349	1.49223	1.90728	0.279471
350	1.37651	1.90576	0.278677
351	1.67451	1.9051	0.277884
352	1.47789	1.90389	0.277097
353	1.38042	1.90241	0.276316
354	1.68592	1.9018	0.275536
355	1.81104	1.90154	0.27476
356	1.47819	1.90035	0.273991
357	1.53478	1.89933	0.273225
358	1.05224	1.89696	0.272472
359	2.48351	1.8986	0.271718
360	1.31963	1.89699	0.270968
361	2.34217	1.89822	0.27022
362	1.54826	1.89725	0.269475
363	1.41572	1.89593	0.268736
364	0.870445	1.89311	0.268013
365	1.68194	1.89253	0.267279
366	2.14346	1.89322	0.26655
367	0.792711	1.89022	0.26584
368	1.22907	1.88842	0.265124
369	1.70135	1.88791	0.264406
370	1.76834	1.88759	0.263692
371	1.26511	1.88591	0.262986
372	1.67903	1.88536	0.26228
373	1.29312	1.88377	0.261581
374	1.18106	1.88189	0.260889
375	2.16475	1.88264	0.260194
376	1.09263	1.88054	0.259511
377	1.25201	1.87888	0.258828
378	1.69927	1.8784	0.258143
379	1.6733	1.87786	0.257463
380	0.965338	1.87546	0.256797
381	1.81555	1.8753	0.256123
382	1.55114	1.87445	0.255453
383	1.18802	1.87266	0.254793
384	1.32525	1.87124	0.254133
385	1.45973	1.87017	0.253475
386	1.0998	1.86817	0.252827
387	1.22909	1.86652	0.252179
388	1.02142	1.86434	0.251538
389	1.6209	1.86372	0.250892
390	1.51763	1.86283	0.250251
391	3.8124	1.86781	0.24966
392	1.75462	1.86753	0.249023
393	1.45591	1.86648	0.248392
394	1.67314	1.86599	0.247762
395	1.29011	1.86453	0.247139
396	1.91776	1.86466	0.246515
397	1.52461	1.86381	0.245896
398	1.54307	1.863	0.245279
399	1.30958	1.86161	0.244668
400	1.11314	1.85974	0.244064
401	1.52687	1.85891	0.243457
402	0.993289	1.85676	0.24286
403	1.06265	1.85479	0.242266
404	2.49114	1.85636	0.241671
405	1.44772	1.85536	0.241077
406	1.632	1.85481	0.240484
407	1.16491	1.85311	0.239899
408	2.5259	1.85476	0.239316
409	2.22792	1.85567	0.238733
410	1.87115	1.85571	0.238151
411	1.22168	1.85417	0.237576
412	1.38373	1.85302	0.237002
413	2.17478	1.8538	0.23643
414	1.25969	1.85237	0.235863
415	0.986439	1.85028	0.235304
416	1.2301	1.84879	0.234743
417	1.70179	1.84844	0.23418
418	1.12932	1.84672	0.233626
419	0.908773	1.84448	0.23308
420	1.51044	1.84368	0.232526
421	0.90879	1.84146	0.231984
422	1.32948	1.84025	0.231438
423	1.79988	1.84016	0.230891
424	1.37627	1.83906	0.230349
425	1.50548	1.83828	0.229808
426	1.46103	1.83739	0.22927
427	1.49171	1.83658	0.228735
428	1.16231	1.83501	0.228206
429	1.72123	1.83474	0.227674
430	1.32119	1.83355	0.227148
431	1.25251	1.8322	0.226624
432	1.18808	1.83071	0.226105
433	1.45678	1.82984	0.225584
434	1.61281	1.82934	0.225065
435	1.99308	1.82972	0.224548
436	1.62692	1.82925	0.224033
437	1.74592	1.82906	0.223521
438	1.31871	1.8279	0.223014
439	1.48911	1.82713	0.222507
440	2.12942	1.82781	0.222002
441	1.45566	1.82697	0.2215
442	1.01407	1.82513	0.221007
443	1.00988	1.82329	0.220516
444	1.20584	1.8219	0.220023
445	1.16499	1.82042	0.219534
446	0.969401	1.81852	0.21905
447	1.27517	1.8173	0.218563
448	1.13573	1.81578	0.218081
449	1.81667	1.81578	0.217595
450	1.29277	1.81462	0.217115
451	1.31101	1.8135	0.216636
452	1.47922	1.81276	0.216158
453	2.0829	1.81336	0.215682
454	1.65727	1.81301	0.215207
455	1.09761	1.81144	0.21474
456	1.48456	1.81073	0.21427
457	1.14321	1.80927	0.213806
458	1.29767	1.80815	0.213342
459	1.2472	1.80693	0.212881
460	1.84593	1.80701	0.212418
461	1.2875	1.80588	0.21196
462	1.05785	1.80426	0.211508
463	1.0441	1.80262	0.211057
464	2.04776	1.80315	0.210603
465	1.59263	1.8027	0.210151
466	1.36912	1.80177	0.209702
467	1.37635	1.80086	0.209255
468	1.00988	1.79917	0.208814
469	1.11858	1.79772	0.208374
470	1.96788	1.79808	0.207931
471	1.93192	1.79836	0.20749
472	1.53426	1.7978	0.207051
473	0.912236	1.79593	0.206622
474	1.36235	1.79502	0.206188
475	1.23386	1.79383	0.205757
476	1.94796	1.79416	0.205325
477	1.72326	1.79401	0.204895
478	2.19767	1.79485	0.204468
479	1.75649	1.79477	0.204041
480	1.35195	1.79385	0.203618
481	1.47831	1.7932	0.203196
482	0.921552	1.79139	0.202782
483	1.23275	1.79023	0.202366
484	0.862998	1.78831	0.201957
485	2.10535	1.78897	0.201541
486	1.4009	1.78817	0.201128
487	1.87757	1.78835	0.200715
488	1.5488	1.78786	0.200305
489	1.58367	1.78744	0.199895
490	1.03399	1.78591	0.199493
491	1.33506	1.78499	0.199089
492	1.23593	1.78387	0.198688
493	1.50848	1.78331	0.198285
494	1.03319	1.7818	0.19789
495	2.20266	1.78265	0.197492
496	1.29465	1.78166	0.197096
497	1.97448	1.78205	0.1967
498	2.20267	1.78289	0.196307
499	1.57763	1.78248	0.195914
500	1.72945	1.78238	0.195522
501	1.20049	1.78122	0.195135
502	1.116	1.77989	0.194751
503	1.38801	1.77911	0.194365
504	1.08929	1.77774	0.193985
505	2.27876	1.77874	0.193603
506	1.01451	1.77722	0.193226
507	1.60303	1.77688	0.192845
508	1.50235	1.77634	0.192467
509	1.88741	1.77656	0.192089
510	1.31687	1.77566	0.191714
511	1.35754	1.77484	0.191341
512	1.96243	1.77521	0.190967
513	1.33957	1.77436	0.190597
514	1.54628	1.77391	0.190227
515	1.7025	1.77377	0.189857
516	1.00286	1.77228	0.189495
517	1.40389	1.77157	0.18913
518	1.87837	1.77177	0.188765
519	1.31395	1.77089	0.188403
520	1.54662	1.77046	0.188042
521	1.51568	1.76997	0.187681
522	1.64034	1.76972	0.187322
523	1.02697	1.7683	0.186969
524	2.17052	1.76907	0.186614
525	1.93322	1.76938	0.186259
526	2.06404	1.76994	0.185905
527	1.76796	1.76994	0.185553
528	2.09363	1.77055	0.185202
529	1.41128	1.76987	0.184853
530	1.04471	1.76851	0.18451
531	1.09264	1.76723	0.184167
532	2.93524	1.76943	0.183834
533	1.68182	1.76926	0.183489
534	1.11484	1.76804	0.183149
535	1.23947	1.76705	0.182809
536	1.07366	1.76576	0.182473
537	1.78721	1.7658	0.182133
538	1.08696	1.76453	0.181799
539	1.25934	1.7636	0.181464
540	1.48126	1.76307	0.181129
541	1.8344	1.76321	0.180794
542	1.73396	1.76315	0.180461
543	1.69364	1.76302	0.180128
544	1.42736	1.76241	0.179798
545	1.33783	1.76163	0.17947
546	1.56878	1.76128	0.179142
547	1.69716	1.76116	0.178814
548	1.78285	1.7612	0.178488
549	1.60882	1.76092	0.178163
550	1.28844	1.76006	0.177841
551	1.09697	1.75886	0.177522
552	1.27782	1.75799	0.177203
553	1.29351	1.75715	0.176885
554	1.09735	1.75596	0.176569
555	1.7208	1.75589	0.176251
556	1.58696	1.75559	0.175934
557	1.01041	1.75425	0.175624
558	1.26682	1.75338	0.175311
559	2.36704	1.75447	0.175001
560	1.663	1.75431	0.174688
561	1.79947	1.75439	0.174377
562	1.58429	1.75409	0.174067
563	1.56107	1.75375	0.173758
564	1.71619	1.75368	0.17345
565	1.86404	1.75387	0.173143
566	1.49852	1.75342	0.172838
567	1.41271	1.75282	0.172534
568	1.26959	1.75197	0.172232
569	1.12101	1.75086	0.171933
570	1.0438	1.74962	0.171636
571	1.3933	1.749	0.171337
572	1.43854	1.74846	0.171038
573	1.66683	1.74831	0.17074
574	1.07307	1.74714	0.170446
575	0.989325	1.74582	0.170155
576	0.97176	1.74448	0.169865
577	1.03353	1.74324	0.169575
578	1.50613	1.74283	0.169282
579	1.45775	1.74234	0.16899
580	1.91164	1.74263	0.168699
581	1.91922	1.74294	0.168409
582	1.15187	1.74192	0.168123
583	1.34132	1.74123	0.167836
584	1.19767	1.7403	0.167551
585	1.13926	1.73928	0.167268
586	1.37507	1.73865	0.166984
587	1.30982	1.73792	0.166701
588	1.10276	1.73684	0.166421
589	1.43581	1.73633	0.166139
590	1.24358	1.7355	0.165859
591	1.21118	1.73461	0.165581
592	1.70309	1.73456	0.165301
593	1.37895	1.73396	0.165024
594	1.43061	1.73345	0.164747
595	3.68244	1.73672	0.164502
596	1.01094	1.7355	0.164231
597	1.23126	1.73466	0.163958
598	1.07875	1.73356	0.163687
599	2.18622	1.73432	0.163416
600	2.14172	1.735	0.163145
601	1.37177	1.73439	0.162875
602	1.95093	1.73475	0.162605
603	1.22435	1.73391	0.162337
604	1.58915	1.73367	0.162068
605	1.48478	1.73325	0.161801
606	1.46479	1.73281	0.161535
607	1.29371	1.73209	0.16127
608	1.63807	1.73193	0.161005
609	1.35821	1.73132	0.160742
610	1.65075	1.73119	0.160478
611	1.84124	1.73137	0.160216
612	1.14855	1.73042	0.159957
613	1.90742	1.7307	0.159696
614	1.28842	1.72998	0.159438
615	1.26888	1.72923	0.15918
616	1.48811	1.72884	0.158922
617	1.23731	1.72805	0.158667
618	1.18889	1.72717	0.158412
619	1.01238	1.72602	0.158161
620	1.81979	1.72617	0.157906
621	1.3901	1.72563	0.157652
622	1.10466	1.72463	0.157402
623	1.31456	1.72397	0.157151
624	2.0917	1.72456	0.1569
625	1.71764	1.72455	0.156649
626	0.963631	1.72334	0.156403
627	1.04537	1.72225	0.156158
628	1.91359	1.72256	0.155909
629	1.01866	1.72144	0.155665
630	1.14326	1.72052	0.155421
631	1.13379	1.71959	0.155178
632	1.11267	1.71863	0.154935
633	1.08864	1.71764	0.154693
634	0.796578	1.71618	0.154456
635	1.14338	1.71528	0.154216
636	1.7425	1.71532	0.153973
637	1.4981	1.71498	0.153732
638	1.3071	1.71434	0.153492
639	1.58859	1.71415	0.153252
640	1.46647	1.71376	0.153013
641	1.29375	1.71311	0.152776
642	1.73425	1.71314	0.152538
643	1.08113	1.71216	0.152304
644	1.36219	1.71161	0.152068
645	2.81955	1.71333	0.151842
646	2.54576	1.71462	0.151613
647	1.0901	1.71365	0.151381
648	1.18426	1.71284	0.15115
649	1.39067	1.71234	0.150918
650	1.93909	1.71269	0.150686
651	2.01987	1.71316	0.150455
652	1.64849	1.71306	0.150225
653	1.38693	1.71256	0.149995
654	1.14017	1.71169	0.149769
655	1.30262	1.71106	0.149541
656	1.43326	1.71064	0.149314
657	1.09454	1.7097	0.14909
658	1.03584	1.70868	0.148867
659	1.39601	1.7082	0.148641
660	2.73507	1.70976	0.148424
661	1.73808	1.7098	0.1482
662	0.97907	1.7087	0.14798
663	1.49453	1.70837	0.147757
664	1.47414	1.70802	0.147535
665	0.936987	1.70686	0.147318
666	1.08475	1.70593	0.1471
667	1.19366	1.70516	0.146881
668	1.08751	1.70424	0.146664
669	1.42222	1.70381	0.146445
670	1.83672	1.70401	0.146227
671	1.29008	1.7034	0.14601
672	0.957302	1.70228	0.145797
673	1.28992	1.70167	0.145582
674	1.04135	1.70069	0.145369
675	1.35651	1.70018	0.145155
676	1.26602	1.69954	0.144942
677	1.62046	1.69942	0.144727
678	1.02664	1.69843	0.144517
679	1.10968	1.69756	0.144307
680	1.50609	1.69728	0.144095
681	1.00375	1.69626	0.143887
682	1.5159	1.696	0.143676
683	1.481	1.69568	0.143466
684	1.52183	1.69543	0.143257
685	1.64971	1.69536	0.143048
686	1.54304	1.69514	0.142839
687	1.18342	1.6944	0.142634
688	1.12739	1.69357	0.142429
689	1.98151	1.69399	0.142222
690	1.55139	1.69378	0.142016
691	1.26654	1.69317	0.141812
692	1.06078	1.69225	0.14161
693	1.37385	1.69179	0.141407
694	1.72014	1.69183	0.141203
695	1.39584	1.69141	0.141
696	2.19748	1.69213	0.1408
697	1.14852	1.69135	0.1406
698	0.970679	1.69032	0.140402
699	0.997954	1.68933	0.140205
700	1.45415	1.689	0.140005
701	1.46708	1.68868	0.139806
702	1.07142	1.6878	0.139609
703	1.39502	1.68738	0.139411
704	1.62978	1.6873	0.139213
705	1.22612	1.68665	0.139017
706	1.52551	1.68642	0.138821
707	1.27386	1.68584	0.138625
708	1.80039	1.686	0.13843
709	1.60047	1.68588	0.138235
710	1.25921	1.68528	0.138041
711	2.30322	1.68614	0.13785
712	1.48271	1.68586	0.137656
713	1.34753	1.68538	0.137464
714	1.1981	1.6847	0.137273
715	1.73623	1.68477	0.137081
716	2.03629	1.68527	0.136891
717	1.02544	1.68434	0.136703
718	1.25918	1.68375	0.136514
719	1.69348	1.68377	0.136324
720	1.59499	1.68364	0.136135
721	1.46603	1.68334	0.135946
722	1.02824	1.68243	0.135761
723	1.17958	1.68174	0.135575
724	1.23182	1.68112	0.135389
725	2.92164	1.68283	0.135213
726	1.71577	1.68287	0.135027
727	1.41638	1.68251	0.134842
728	1.08091	1.68168	0.134659
729	1.07832	1.68085	0.134477
730	1.45674	1.68055	0.134293
731	2.21252	1.68127	0.134111
732	2.15369	1.68192	0.13393
733	2.94752	1.68365	0.133758
734	1.23308	1.68303	0.133577
735	1.00041	1.6821	0.133399
736	0.894662	1.68103	0.133222
737	0.992472	1.6801	0.133044
738	2.5967	1.68134	0.13287
739	2.65918	1.68266	0.132697
740	1.49216	1.68241	0.132518
741	1.45989	1.68211	0.132339
742	1.85479	1.68234	0.132161
743	1.75369	1.68243	0.131983
744	1.41798	1.68208	0.131806
745	2.75326	1.68352	0.131637
746	2.0498	1.68401	0.131462
747	2.08879	1.68455	0.131287
748	1.28329	1.68401	0.131112
749	1.53394	1.68381	0.130937
750	1.87811	1.68407	0.130763
751	0.819542	1.68292	0.130594
752	1.26438	1.68236	0.130421
753	1.24206	1.68178	0.13025
754	1.27029	1.68123	0.130078
755	1.64355	1.68118	0.129906
756	1.63398	1.68112	0.129734
757	1.18481	1.68047	0.129564
758	1.37042	1.68006	0.129394
759	1.16985	1.67938	0.129225
760	1.40051	1.67902	0.129056
761	0.991153	1.67811	0.128889
762	1.41933	1.67777	0.128721
763	1.97371	1.67816	0.128552
764	1.34912	1.67773	0.128385
765	1.49588	1.67749	0.128217
766	1.54287	1.67732	0.12805
767	1.88876	1.67759	0.127883
768	0.857793	1.67653	0.127721
769	1.5539	1.67637	0.127555
770	2.4681	1.6774	0.127394
771	0.914346	1.67641	0.127232
772	2.97681	1.67809	0.127079
773	2.25385	1.67883	0.126917
774	1.48767	1.67859	0.126753
775	1.16862	1.67793	0.126591
776	1.46185	1.67765	0.126428
777	1.18141	1.67701	0.126267
778	1.40872	1.67667	0.126105
779	1.62402	1.6766	0.125943
780	1.8696	1.67685	0.125782
781	1.44515	1.67655	0.125621
782	1.10367	1.67582	0.125463
783	1.54638	1.67565	0.125303
784	1.59782	1.67555	0.125143
785	1.33685	1.67512	0.124984
786	1.17008	1.67448	0.124827
787	1.41521	1.67415	0.124669
788	1.37047	1.67377	0.124511
789	1.24583	1.67322	0.124355
790	1.22151	1.67265	0.124198
791	1.23876	1.6721	0.124043
792	1.2771	1.6716	0.123887
793	1.82091	1.67179	0.123731
794	1.43399	1.67149	0.123575
795	1.77097	1.67162	0.12342
796	1.39881	1.67127	0.123266
797	1.11409	1.67058	0.123113
798	1.53196	1.6704	0.122959
799	1.43952	1.67011	0.122805
800	1.40574	1.66978	0.122652
801	1.28237	1.6693	0.1225
802	1.52468	1.66912	0.122347
803	2.77529	1.6705	0.122203
804	1.72701	1.67057	0.122051
805	1.18563	1.66996	0.121901
806	1.68464	1.66998	0.121749
807	1.73224	1.67006	0.121598
808	1.9448	1.6704	0.121448
809	1.12887	1.66973	0.1213
810	1.4673	1.66948	0.121151
811	2.01716	1.66991	0.121002
812	1.28595	1.66944	0.120854
813	1.42926	1.66914	0.120706
814	1.27575	1.66866	0.120558
815	1.43866	1.66838	0.120411
816	1.53201	1.66821	0.120263
817	1.41817	1.6679	0.120117
818	1.80432	1.66807	0.11997
819	1.0241	1.66728	0.119826
820	1.37617	1.66693	0.11968
821	1.76681	1.66705	0.119535
