BLOCK	ACTUAL_V	V_AVE	ERROR
812	4.53711	5.3129	0.173058
813	4.56518	5.31198	0.172848
814	4.92406	5.31151	0.172636
815	5.2305	5.31141	0.172424
816	6.63706	5.31303	0.172221
817	4.39496	5.31191	0.172013
818	4.66948	5.31112	0.171805
819	3.23087	5.30858	0.171614
820	4.13444	5.30715	0.171411
821	4.98139	5.30676	0.171202
822	6.96845	5.30878	0.171006
823	4.81266	5.30817	0.170799
824	4.08616	5.30669	0.170598
825	4.37396	5.30556	0.170395
826	8.39479	5.3093	0.17023
827	4.72443	5.30859	0.170026
828	4.90413	5.3081	0.169821
829	4.16678	5.30673	0.169622
830	5.56896	5.30704	0.169418
831	4.98727	5.30666	0.169214
832	5.10799	5.30642	0.169011
833	7.57041	5.30914	0.16883
834	5.5467	5.30942	0.168628
835	4.55229	5.30852	0.168428
836	6.1268	5.3095	0.16823
837	5.79662	5.31008	0.16803
838	3.88457	5.30838	0.167838
839	4.83214	5.30781	0.167639
840	7.08537	5.30992	0.167453
841	7.41953	5.31243	0.167272
842	3.84825	5.31069	0.167083
843	4.23639	5.30942	0.166889
844	4.42175	5.30837	0.166695
845	4.50243	5.30741	0.1665
846	4.97788	5.30702	0.166304
847	4.61444	5.30621	0.16611
848	6.32999	5.30741	0.165918
849	4.04655	5.30593	0.165729
850	3.29164	5.30356	0.165551
851	8.33889	5.30713	0.165395
852	6.96645	5.30907	0.165213
853	3.91063	5.30743	0.165027
854	6.46635	5.30879	0.164839
855	3.80772	5.30704	0.164656
856	4.00937	5.30552	0.16447
857	4.0702	5.30408	0.164285
858	4.84825	5.30355	0.164094
859	5.36817	5.30362	0.163903
860	4.8955	5.30315	0.163713
861	4.72489	5.30248	0.163525
862	4.55127	5.3016	0.163337
863	5.08983	5.30136	0.163148
864	3.94202	5.29979	0.162967
865	4.03611	5.29833	0.162785
866	3.92487	5.29674	0.162605
867	4.91218	5.2963	0.162418
868	4.70228	5.29561	0.162232
869	4.43681	5.29462	0.162048
870	5.41254	5.29476	0.161862
871	5.51741	5.29501	0.161677
872	4.63685	5.29426	0.161493
873	5.51338	5.29451	0.161308
874	4.27235	5.29334	0.161128
875	5.78001	5.2939	0.160945
876	5.763	5.29443	0.160762
877	4.59347	5.29363	0.160581
878	3.59375	5.2917	0.160409
879	5.29134	5.2917	0.160227
880	4.75283	5.29108	0.160046
881	6.13427	5.29204	0.159867
882	5.16827	5.2919	0.159686
883	4.82341	5.29137	0.159506
884	3.85987	5.28975	0.159334
885	6.28418	5.29087	0.159158
886	4.1724	5.28961	0.158983
887	7.27201	5.29185	0.158819
888	5.60159	5.2922	0.158641
889	5.5858	5.29253	0.158463
890	5.29887	5.29253	0.158285
891	6.01189	5.29334	0.158109
892	4.28406	5.29221	0.157936
893	4.65955	5.2915	0.157761
894	5.19701	5.2914	0.157584
895	5.09015	5.29117	0.157408
896	4.67404	5.29048	0.157234
897	4.40942	5.2895	0.157062
898	5.26354	5.28947	0.156887
899	4.77342	5.2889	0.156714
900	4.86923	5.28843	0.15654
901	5.02333	5.28814	0.156367
902	4.62182	5.2874	0.156195
903	6.12147	5.28832	0.156025
904	5.08508	5.2881	0.155853
905	6.66406	5.28962	0.155688
906	3.86973	5.28805	0.155524
907	5.41245	5.28819	0.155352
908	5.56568	5.28849	0.155182
909	6.49304	5.28982	0.155017
910	5.32762	5.28986	0.154846
911	5.27607	5.28984	0.154676
912	3.89089	5.28831	0.154514
913	4.60798	5.28756	0.154347
914	3.86789	5.28601	0.154186
915	4.65482	5.28532	0.154019
916	5.18562	5.28521	0.153851
917	4.6462	5.28452	0.153684
918	5.40214	5.28464	0.153517
919	5.25242	5.28461	0.15335
920	5.17872	5.28449	0.153183
921	3.50227	5.28256	0.153029
922	5.21958	5.28249	0.152863
923	5.81963	5.28307	0.152699
924	4.3244	5.28203	0.152537
925	4.04051	5.28069	0.152378
926	4.15213	5.27947	0.152218
927	4.5303	5.27867	0.152056
928	4.31247	5.27762	0.151896
929	4.99492	5.27732	0.151733
930	4.3365	5.27631	0.151573
931	3.90216	5.27483	0.151417
932	4.50145	5.274	0.151257
933	4.77953	5.27347	0.151096
934	5.27635	5.27348	0.150934
935	5.71238	5.27395	0.150774
936	4.63995	5.27327	0.150614
937	5.1564	5.27314	0.150453
938	4.47609	5.27229	0.150295
939	6.06587	5.27314	0.150138
940	5.3204	5.27319	0.149978
941	3.71698	5.27154	0.149828
942	4.12638	5.27032	0.149674
943	4.19906	5.26918	0.149519
944	6.37593	5.27036	0.149365
945	5.11572	5.27019	0.149207
946	4.99529	5.2699	0.14905
947	5.32978	5.26996	0.148893
948	4.5538	5.26921	0.148737
949	7.98694	5.27207	0.148608
950	5.38759	5.27219	0.148452
951	4.6553	5.27155	0.148297
952	5.3773	5.27166	0.148141
953	4.45809	5.2708	0.147989
954	3.97297	5.26944	0.14784
955	3.55405	5.26765	0.147696
956	3.49853	5.2658	0.147553
957	4.64676	5.26515	0.1474
958	5.47093	5.26536	0.147246
959	4.70218	5.26478	0.147094
960	4.63934	5.26413	0.146942
961	5.09322	5.26395	0.146789
962	4.98443	5.26366	0.146637
963	5.47881	5.26388	0.146485
964	6.47312	5.26513	0.146338
965	7.00351	5.26694	0.146198
966	4.28432	5.26592	0.14605
967	6.44098	5.26713	0.145904
968	5.67999	5.26756	0.145754
969	6.98842	5.26934	0.145614
970	5.14092	5.2692	0.145464
971	4.52664	5.26844	0.145317
972	4.61758	5.26777	0.145169
973	4.38133	5.26686	0.145022
974	3.90345	5.26546	0.14488
975	4.53863	5.26471	0.144733
976	4.31268	5.26374	0.144588
977	4.02463	5.26247	0.144446
978	5.46934	5.26268	0.144298
979	4.80565	5.26221	0.144152
980	8.0612	5.26507	0.144033
981	7.28065	5.26713	0.143901
982	5.95402	5.26782	0.143756
983	4.23073	5.26677	0.143614
984	4.377	5.26587	0.143471
985	5.61016	5.26622	0.143325
986	5.27079	5.26622	0.14318
987	5.53842	5.2665	0.143035
988	6.3387	5.26758	0.142894
989	4.68494	5.26699	0.142751
990	5.24945	5.26697	0.142607
991	5.67203	5.26738	0.142464
992	4.69982	5.26681	0.142321
993	4.86691	5.26641	0.142178
994	5.27487	5.26642	0.142035
995	4.09243	5.26524	0.141898
996	5.67897	5.26565	0.141756
997	4.89547	5.26528	0.141614
998	5.02694	5.26504	0.141472
999	5.35931	5.26514	0.141331
1000	8.07375	5.26794	0.141217
