BLOCK	ACTUAL_V	V_AVE	ERROR
285	0.963421	2.3271	0.452948
286	1.63963	2.3247	0.451371
287	1.71767	2.32259	0.449803
288	1.46675	2.31961	0.448251
289	1.26853	2.31598	0.446715
290	2.13411	2.31535	0.445175
291	1.75366	2.31342	0.443649
292	1.46249	2.31051	0.442139
293	1.25995	2.30692	0.440645
294	1.07168	2.30272	0.439166
295	1.37998	2.29959	0.437689
296	1.45377	2.29673	0.436219
297	1.92979	2.2955	0.434752
298	1.45396	2.29267	0.433303
299	1.35712	2.28954	0.431865
300	1.25634	2.2861	0.430439
301	1.38691	2.28311	0.429019
302	2.69171	2.28447	0.427601
303	1.53962	2.28201	0.426197
304	1.9647	2.28096	0.424796
305	1.68217	2.279	0.423408
306	1.05737	2.27501	0.422043
307	1.12113	2.27125	0.420685
308	1.08794	2.26741	0.419337
309	1.13378	2.26374	0.417995
310	2.13025	2.26331	0.416647
311	0.900477	2.25893	0.415331
312	1.46569	2.25638	0.414007
313	1.40361	2.25366	0.412694
314	1.3841	2.25089	0.411389
315	1.213	2.2476	0.410096
316	1.0447	2.24379	0.408816
317	1.06179	2.24006	0.407543
318	1.01987	2.23622	0.406279
319	1.51427	2.23396	0.405012
320	1.15655	2.23059	0.40376
321	1.95424	2.22973	0.402504
322	1.32559	2.22692	0.401263
323	1.3779	2.2243	0.40003
324	1.82984	2.22308	0.398797
325	1.81375	2.22182	0.397572
326	2.21567	2.2218	0.396352
327	1.46473	2.21948	0.395147
328	1.5619	2.21748	0.393947
329	2.44965	2.21819	0.392751
330	1.19048	2.21507	0.391573
331	1.50338	2.21292	0.390396
332	1.38174	2.21042	0.389228
333	1.80141	2.20919	0.388061
334	2.06856	2.20877	0.386899
335	1.438	2.20647	0.385751
336	1.63768	2.20477	0.384607
337	1.54563	2.20282	0.38347
338	1.73518	2.20144	0.382338
339	1.6457	2.1998	0.381214
340	1.5083	2.19776	0.380098
341	1.50224	2.19572	0.378989
342	0.941276	2.19205	0.377899
343	1.49279	2.19002	0.376802
344	2.12003	2.18981	0.375707
345	2.50239	2.19072	0.374619
346	2.2723	2.19095	0.373537
347	2.28226	2.19122	0.37246
348	1.33925	2.18877	0.371398
349	1.69056	2.18734	0.370337
350	1.67411	2.18587	0.369281
351	1.11613	2.18283	0.368242
352	1.72116	2.18152	0.367198
353	1.29576	2.17901	0.366166
354	1.00562	2.17569	0.365147
355	1.54465	2.17391	0.364123
356	1.34826	2.1716	0.363107
357	1.09861	2.16859	0.362103
358	2.27914	2.1689	0.361091
359	1.54882	2.16717	0.36009
360	1.33191	2.16485	0.359097
361	1.28419	2.16241	0.35811
362	1.73536	2.16123	0.357123
363	1.26661	2.15877	0.356148
364	1.28865	2.15638	0.355177
365	1.93451	2.15577	0.354205
366	2.22474	2.15596	0.353237
367	1.21532	2.15339	0.352284
368	1.13775	2.15063	0.351337
369	1.35369	2.14847	0.350392
370	1.41906	2.1465	0.34945
371	1.62464	2.1451	0.348511
372	1.64724	2.14376	0.347577
373	1.07853	2.1409	0.346657
374	1.4067	2.13894	0.345736
375	1.6996	2.13777	0.344816
376	1.96045	2.1373	0.343899
377	1.41981	2.13539	0.342992
378	1.08636	2.13262	0.342096
379	1.1284	2.12997	0.341204
380	1.54799	2.12844	0.340309
381	1.58015	2.127	0.339419
382	1.53844	2.12546	0.338534
383	1.75627	2.12449	0.337651
384	1.52397	2.12293	0.336776
385	1.04104	2.12012	0.335913
386	1.21091	2.11776	0.335051
387	1.50727	2.11619	0.334189
388	0.921818	2.11311	0.333341
389	1.48332	2.11149	0.332488
390	1.12517	2.10896	0.331646
391	1.12971	2.10646	0.330807
392	1.4395	2.10475	0.329967
393	1.18347	2.10241	0.329136
394	1.5213	2.10093	0.328304
395	1.80342	2.10018	0.327474
396	1.19652	2.0979	0.326655
397	1.73617	2.09699	0.325833
398	1.04262	2.09434	0.325025
399	1.81742	2.09365	0.324211
400	1.78682	2.09288	0.323402
401	2.36873	2.09357	0.322596
402	2.25989	2.09398	0.321794
403	1.13511	2.0916	0.321004
404	1.84923	2.091	0.32021
405	1.8577	2.09042	0.31942
406	1.92619	2.09002	0.318633
407	1.16605	2.08775	0.317859
408	1.74312	2.0869	0.317081
409	1.07399	2.08443	0.316315
410	2.15795	2.08461	0.315544
411	0.857913	2.08162	0.31479
412	1.47284	2.08015	0.314029
413	1.50717	2.07876	0.313272
414	0.928355	2.07598	0.312528
415	1.76534	2.07523	0.311776
416	1.5979	2.07408	0.311028
417	1.62826	2.07301	0.310284
418	1.40037	2.07141	0.309546
419	1.47758	2.06999	0.308811
420	2.91965	2.07201	0.308082
421	2.16169	2.07222	0.30735
422	2.09923	2.07229	0.306622
423	1.1338	2.07007	0.305905
424	1.31769	2.06829	0.305189
425	1.59438	2.06718	0.304473
426	1.25457	2.06527	0.303764
427	1.36106	2.06362	0.303057
428	1.40376	2.06208	0.302353
429	1.72504	2.0613	0.301649
430	2.29324	2.06183	0.300948
431	1.64578	2.06087	0.300251
432	1.41237	2.05937	0.29956
433	1.34915	2.05773	0.298873
434	1.31794	2.05602	0.298189
435	1.32813	2.05435	0.297508
436	0.812865	2.0515	0.296839
437	1.96054	2.05129	0.29616
438	1.31977	2.04962	0.295489
439	2.11002	2.04976	0.294816
440	1.40157	2.04829	0.294149
441	1.43533	2.0469	0.293486
442	1.40412	2.04544	0.292825
443	1.07574	2.04326	0.292172
444	1.75573	2.04261	0.291515
445	1.2008	2.04072	0.290866
446	1.16742	2.03876	0.290221
447	1.06332	2.03658	0.28958
448	1.62418	2.03566	0.288935
449	1.75568	2.03503	0.288292
450	1.19862	2.03317	0.287657
451	1.53111	2.03206	0.287021
452	1.14335	2.03009	0.286393
453	1.27411	2.02843	0.285766
454	1.34989	2.02693	0.28514
455	1.40277	2.02556	0.284517
456	1.54927	2.02451	0.283895
457	1.08853	2.02247	0.283281
458	1.47723	2.02128	0.282665
459	0.993175	2.01904	0.282058
460	2.10448	2.01922	0.281445
461	2.50676	2.02028	0.280836
462	1.22501	2.01856	0.280234
463	1.94663	2.0184	0.279629
464	1.52139	2.01733	0.279028
465	1.57832	2.01639	0.27843
466	1.4264	2.01512	0.277835
467	1.00813	2.01296	0.277248
468	2.05696	2.01306	0.276656
469	1.43308	2.01182	0.276069
470	2.17604	2.01217	0.275482
471	1.72522	2.01156	0.274898
472	1.78335	2.01108	0.274316
473	1.41291	2.00981	0.273738
474	1.20243	2.00811	0.273166
475	1.46987	2.00698	0.272594
476	2.23638	2.00746	0.272021
477	1.3816	2.00615	0.271454
478	2.03417	2.00621	0.270886
479	1.61334	2.00539	0.270322
480	1.29194	2.0039	0.269763
481	1.43442	2.00272	0.269205
482	1.39485	2.00145	0.268649
483	0.96775	1.99931	0.268101
484	1.77964	1.99886	0.267548
485	1.26233	1.99734	0.267001
486	1.3816	1.99608	0.266454
487	2.09723	1.99628	0.265907
488	2.57654	1.99747	0.265365
489	2.81974	1.99915	0.264828
490	2.00827	1.99917	0.264287
491	1.71828	1.9986	0.263749
492	1.25252	1.99708	0.263218
493	1.39575	1.99586	0.262687
494	1.39383	1.99465	0.262158
495	1.69704	1.99404	0.261629
496	1.28414	1.99261	0.261105
497	2.02685	1.99268	0.26058
498	1.83282	1.99236	0.260057
499	1.26919	1.99091	0.25954
500	1.20258	1.98933	0.259025
501	2.16951	1.98969	0.258509
502	1.45186	1.98862	0.257996
503	1.15252	1.98696	0.257488
504	1.9732	1.98693	0.256977
505	1.75809	1.98648	0.256469
506	1.28317	1.98509	0.255966
507	1.55301	1.98424	0.255462
508	1.34886	1.98299	0.254963
509	2.86179	1.98471	0.254468
510	1.30553	1.98338	0.253972
511	1.50082	1.98244	0.253477
512	1.41078	1.98132	0.252984
513	1.22775	1.97985	0.252495
514	1.66332	1.97924	0.252005
515	1.39177	1.9781	0.251518
516	1.34311	1.97687	0.251034
517	1.96857	1.97685	0.250548
518	1.36588	1.97567	0.250067
519	1.66818	1.97508	0.249586
520	1.42034	1.97401	0.249108
521	0.944344	1.97203	0.248638
522	1.25985	1.97067	0.248166
523	1.41205	1.9696	0.247693
524	1.43609	1.96858	0.247223
525	2.19329	1.96901	0.246752
526	1.66097	1.96843	0.246284
527	1.68247	1.96788	0.245817
528	1.90018	1.96775	0.245352
529	1.65689	1.96717	0.244888
530	1.06711	1.96547	0.244432
531	1.50808	1.96461	0.243973
532	2.01062	1.96469	0.243515
533	2.48609	1.96567	0.24306
534	1.52198	1.96484	0.242606
535	1.95643	1.96483	0.242153
536	2.27684	1.96541	0.241702
537	1.87999	1.96525	0.241252
538	1.33853	1.96408	0.240806
539	1.26861	1.96279	0.240363
540	1.64012	1.9622	0.239918
541	1.48117	1.96131	0.239477
542	1.44951	1.96036	0.239037
543	1.77404	1.96002	0.238597
544	1.74108	1.95962	0.238158
545	1.862	1.95944	0.237721
546	1.17142	1.95799	0.23729
547	1.76848	1.95765	0.236857
548	1.3141	1.95647	0.236428
549	2.17541	1.95687	0.235997
550	1.73653	1.95647	0.235568
551	2.34103	1.95717	0.235142
552	1.35794	1.95608	0.234718
553	1.76198	1.95573	0.234294
554	1.04771	1.95409	0.233877
555	1.03539	1.95244	0.233462
556	1.16446	1.95102	0.233046
557	0.952058	1.94923	0.232634
558	1.31321	1.94809	0.23222
559	1.18363	1.94672	0.231809
560	1.25303	1.94548	0.231398
561	1.21775	1.94419	0.23099
562	1.07002	1.94263	0.230584
563	1.20577	1.94132	0.230178
564	1.44532	1.94044	0.229771
565	1.15727	1.93906	0.229369
566	1.66623	1.93857	0.228964
567	1.75559	1.93825	0.228561
568	1.31273	1.93715	0.228161
569	2.14853	1.93752	0.22776
570	0.879769	1.93566	0.227368
571	1.71804	1.93528	0.22697
572	1.4872	1.9345	0.226575
573	1.64029	1.93399	0.22618
574	1.03945	1.93243	0.225791
575	1.12593	1.93103	0.225403
576	1.42544	1.93015	0.225013
577	1.31	1.92907	0.224626
578	1.16681	1.92775	0.224241
579	1.47986	1.92698	0.223855
580	1.06905	1.9255	0.223474
581	1.75329	1.92521	0.22309
582	1.329	1.92418	0.222709
583	0.948981	1.92251	0.222333
584	1.25328	1.92136	0.221955
585	1.33336	1.92036	0.221578
586	1.37694	1.91943	0.221202
587	1.11847	1.91807	0.220829
588	1.89857	1.91803	0.220454
589	1.32345	1.91702	0.220082
590	1.58409	1.91646	0.21971
591	1.30928	1.91543	0.21934
592	2.08213	1.91571	0.21897
593	1.53288	1.91507	0.218602
594	1.18804	1.91384	0.218237
595	1.06522	1.91242	0.217875
596	1.16506	1.91116	0.217513
597	1.05373	1.90973	0.217153
598	1.30022	1.90871	0.216793
599	1.73902	1.90842	0.216431
600	1.12415	1.90712	0.216074
601	1.08702	1.90575	0.215719
602	1.21678	1.90461	0.215364
603	0.884077	1.90292	0.215013
604	1.50565	1.90226	0.214658
605	1.34854	1.90134	0.214305
606	2.04459	1.90158	0.213952
607	1.83651	1.90147	0.213599
608	1.2926	1.90047	0.21325
609	2.65689	1.90171	0.212904
610	2.0706	1.90199	0.212555
611	1.63318	1.90155	0.212207
612	1.72853	1.90127	0.211861
613	1.84494	1.90117	0.211515
614	1.13988	1.89994	0.211174
615	1.84892	1.89985	0.210831
616	1.60311	1.89937	0.210489
617	1.41848	1.89859	0.21015
618	2.60651	1.89974	0.209813
619	1.27214	1.89872	0.209476
620	1.33946	1.89782	0.20914
621	1.05724	1.89647	0.208808
622	1.2654	1.89545	0.208475
623	1.44406	1.89473	0.208141
624	1.57189	1.89421	0.207808
625	2.14395	1.89461	0.207476
626	1.6912	1.89429	0.207145
627	1.53921	1.89372	0.206816
628	1.70785	1.89342	0.206486
629	1.69053	1.8931	0.206158
630	1.29369	1.89215	0.205833
631	1.48326	1.8915	0.205508
632	1.57767	1.891	0.205184
633	1.55675	1.89048	0.20486
634	1.50625	1.88987	0.204538
635	1.44855	1.88918	0.204217
636	1.33094	1.8883	0.203898
637	1.03124	1.88695	0.203582
638	2.33458	1.88765	0.203264
639	1.91919	1.8877	0.202946
640	1.18365	1.8866	0.202632
641	1.23321	1.88558	0.202318
642	1.46007	1.88492	0.202004
643	1.38296	1.88414	0.201692
644	1.10159	1.88292	0.201382
645	1.56015	1.88242	0.201071
646	1.5777	1.88195	0.20076
647	1.43907	1.88127	0.200451
648	1.27846	1.88034	0.200144
649	1.48939	1.87974	0.199836
650	1.28466	1.87882	0.199531
651	1.47106	1.87819	0.199225
652	1.20351	1.87716	0.198922
653	2.94104	1.87879	0.198624
654	1.76067	1.87861	0.198321
655	2.08547	1.87892	0.198018
656	1.73751	1.87871	0.197717
657	1.70945	1.87845	0.197416
658	1.2532	1.8775	0.197118
659	1.74435	1.8773	0.196819
660	0.849788	1.87574	0.196527
661	1.31531	1.87489	0.196232
662	1.51141	1.87434	0.195936
663	1.63574	1.87398	0.195641
664	1.43906	1.87333	0.195347
665	1.14424	1.87223	0.195056
666	1.70733	1.87199	0.194764
667	1.31561	1.87115	0.194474
668	1.91594	1.87122	0.194182
669	1.56629	1.87076	0.193893
670	1.8964	1.8708	0.193603
671	1.29423	1.86994	0.193317
672	1.37842	1.86921	0.19303
673	1.62095	1.86884	0.192744
674	1.41042	1.86816	0.192459
675	1.11625	1.86705	0.192177
676	1.99466	1.86724	0.191893
677	1.18788	1.86623	0.191612
678	1.26702	1.86535	0.191332
679	1.39772	1.86466	0.191051
680	1.10824	1.86355	0.190773
681	1.41889	1.86289	0.190494
682	1.07797	1.86174	0.190219
683	1.32257	1.86095	0.189942
684	2.48481	1.86187	0.189666
685	1.5105	1.86135	0.18939
686	1.0863	1.86022	0.189117
687	1.23394	1.85931	0.188844
688	1.25723	1.85844	0.188572
689	1.66701	1.85816	0.188298
690	2.10857	1.85852	0.188026
691	2.34277	1.85922	0.187755
692	1.82039	1.85917	0.187484
693	1.79337	1.85907	0.187213
694	1.50443	1.85856	0.186944
695	1.5202	1.85807	0.186676
696	2.69253	1.85927	0.186411
697	2.25862	1.85985	0.186145
698	1.52581	1.85937	0.185879
699	1.36613	1.85866	0.185614
700	1.64443	1.85836	0.185349
701	1.44896	1.85777	0.185086
702	0.995456	1.85654	0.184826
703	1.41499	1.85591	0.184564
704	1.37242	1.85523	0.184303
705	2.04295	1.85549	0.184042
706	1.11157	1.85444	0.183784
707	1.01785	1.85326	0.183528
708	1.08997	1.85218	0.183272
709	1.39664	1.85154	0.183015
710	1.46579	1.85099	0.182758
711	2.4585	1.85185	0.182503
712	1.59458	1.85149	0.182247
713	1.28493	1.85069	0.181993
714	1.97263	1.85086	0.181738
715	2.37663	1.8516	0.181486
716	1.41571	1.85099	0.181233
717	1.99968	1.8512	0.18098
718	1.35612	1.85051	0.18073
719	1.39088	1.84987	0.180479
720	1.04819	1.84875	0.180232
721	1.36236	1.84808	0.179984
722	1.41169	1.84748	0.179735
723	1.40094	1.84686	0.179488
724	1.59655	1.84651	0.17924
725	0.932802	1.84525	0.178997
726	1.13307	1.84427	0.178753
727	1.14984	1.84332	0.17851
728	1.66182	1.84307	0.178265
729	1.2636	1.84227	0.178022
730	1.7575	1.84216	0.177779
731	1.1308	1.84118	0.177538
732	1.29851	1.84044	0.177297
733	1.75647	1.84033	0.177055
734	1.20124	1.83946	0.176816
735	1.45378	1.83893	0.176576
736	1.37425	1.8383	0.176337
737	1.15469	1.83737	0.176101
738	1.06534	1.83633	0.175865
739	1.29693	1.8356	0.175629
740	1.28966	1.83486	0.175393
741	1.64546	1.8346	0.175156
742	1.19669	1.83374	0.174922
743	0.697335	1.83221	0.174694
744	1.22121	1.83139	0.174461
745	1.39029	1.8308	0.174228
746	1.45016	1.83029	0.173995
747	1.66235	1.83006	0.173762
748	1.63068	1.8298	0.17353
749	1.68011	1.8296	0.173298
750	1.4548	1.8291	0.173068
751	1.51162	1.82868	0.172838
752	1.21949	1.82787	0.17261
753	0.993499	1.82676	0.172385
754	0.723884	1.8253	0.172162
755	0.853013	1.82401	0.171939
756	1.21882	1.82321	0.171713
757	0.952921	1.82206	0.17149
758	1.17513	1.8212	0.171266
759	1.63842	1.82096	0.171041
760	1.48437	1.82052	0.170816
761	1.89715	1.82062	0.170592
762	1.96703	1.82081	0.170368
763	1.02706	1.81977	0.170148
764	1.48284	1.81933	0.169926
765	0.989335	1.81825	0.169707
766	1.09786	1.81731	0.169488
767	1.67158	1.81712	0.169267
768	2.2095	1.81763	0.169048
769	1.54453	1.81727	0.168828
770	1.17786	1.81644	0.168611
771	1.36295	1.81585	0.168393
772	2.21746	1.81637	0.168176
773	1.35273	1.81577	0.16796
774	1.41291	1.81525	0.167743
775	1.88047	1.81534	0.167527
776	0.931524	1.8142	0.167315
777	1.82001	1.81421	0.1671
778	1.61249	1.81395	0.166885
779	1.36843	1.81337	0.166672
780	1.29079	1.8127	0.166459
781	1.29565	1.81204	0.166248
782	1.03736	1.81105	0.166038
783	1.64815	1.81084	0.165826
784	1.61279	1.81059	0.165615
785	1.46335	1.81015	0.165404
786	1.54451	1.80981	0.165194
787	1.19429	1.80903	0.164986
788	1.2296	1.80829	0.164778
789	1.66414	1.80811	0.16457
790	1.3378	1.80752	0.164362
791	1.60197	1.80726	0.164155
792	1.1275	1.8064	0.16395
793	1.32729	1.80579	0.163744
794	1.50161	1.80541	0.163538
795	1.36303	1.80485	0.163334
796	1.46387	1.80443	0.163129
797	1.40799	1.80393	0.162925
798	1.40359	1.80343	0.162722
799	1.37439	1.80289	0.162519
800	1.43887	1.80243	0.162316
801	1.59351	1.80217	0.162114
802	1.02422	1.8012	0.161915
803	1.89895	1.80133	0.161713
804	1.50204	1.80095	0.161513
805	1.71806	1.80085	0.161312
806	1.57995	1.80058	0.161112
807	1.53329	1.80024	0.160913
808	0.915036	1.79915	0.160717
809	1.25579	1.79848	0.16052
810	1.527	1.79814	0.160322
811	1.12921	1.79732	0.160127
812	1.63771	1.79712	0.15993
813	1.65628	1.79695	0.159733
814	1.39919	1.79646	0.159537
815	1.26242	1.7958	0.159343
816	2.27478	1.79639	0.159149
817	1.50734	1.79604	0.158954
818	1.32529	1.79546	0.158761
819	1.42084	1.795	0.158568
820	0.875544	1.79388	0.158379
821	1.43495	1.79345	0.158186
822	1.68812	1.79332	0.157994
