#BLOCK:	ACTUAL_T:	T_AVE:	ERROR:
5	0.916422	0.912553	0.00206378
1	1.14366	1.14366	0
6	0.914232	0.912833	0.00173867
2	1.08236	1.11301	0.0216761
7	0.918623	0.91366	0.00167551
3	1.08745	1.10449	0.0160376
8	0.914103	0.913715	0.00146699
4	1.07046	1.09598	0.0141057
9	0.916247	0.913997	0.00133068
