#BLOCK:	ACTUAL_KE:	KE_AVE:	ERROR:
5	1.37463	1.36883	0.00309568
1	1.7155	1.7155	0
6	1.37135	1.36925	0.00260801
2	1.62353	1.66951	0.0325141
7	1.37793	1.37049	0.00251327
3	1.63118	1.65674	0.0240564
8	1.37115	1.37057	0.00220048
4	1.60569	1.64397	0.0211585
9	1.37437	1.37099	0.00199602
