#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
1	-4.45263	-4.45263	0
2	-4.45355	-4.45309	0.000322672
8	1.4133	1.41325	1.54478e-05
3	-4.45187	-4.45268	0.000396712
4	-4.45209	-4.45253	0.000323771
9	1.41334	1.41326	1.65945e-05
5	-4.45344	-4.45272	0.000305452
6	-4.45152	-4.45252	0.000313289
10	1.41326	1.41326	1.49393e-05
7	-4.45063	-4.45225	0.000366666
11	1.41315	1.41325	1.65258e-05
8	-4.45254	-4.45228	0.00032262
9	-4.44974	-4.452	0.000391066
12	1.41317	1.41324	1.65547e-05
10	-4.4501	-4.45181	0.000395482
11	-4.45163	-4.45179	0.000359856
13	1.41329	1.41325	1.56585e-05
12	-4.45125	-4.45175	0.000332735
13	-4.45091	-4.45168	0.000313271
14	1.41321	1.41324	1.47112e-05
14	-4.44959	-4.45154	0.000324534
15	1.41328	1.41325	1.39603e-05
15	-4.45192	-4.45156	0.00030393
16	-4.45358	-4.45169	0.000310004
16	1.41335	1.41325	1.45646e-05
17	-4.4533	-4.45178	0.000306014
18	-4.45271	-4.45183	0.000293335
17	1.41334	1.41326	1.46486e-05
19	-4.44975	-4.45172	0.000297619
18	1.4133	1.41326	1.40084e-05
20	-4.45342	-4.45181	0.000294626
19	1.41323	1.41326	1.33698e-05
20	1.41327	1.41326	1.27116e-05
