#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
1	-3.38685	-3.38685	0
2	-3.38623	-3.38654	0.000221337
3	-3.38618	-3.38642	0.000177562
4	-3.38762	-3.38672	0.000291538
5	-3.38514	-3.3864	0.000366789
68	1.41333	1.41322	1.04162e-05
6	-3.38567	-3.38628	0.000325522
7	-3.38551	-3.38617	0.000297169
69	1.41326	1.41322	1.0278e-05
8	-3.3859	-3.38614	0.000261888
9	-3.38362	-3.38586	0.000351991
70	1.4132	1.41322	1.01344e-05
10	-3.3853	-3.3858	0.000321179
71	1.41323	1.41322	9.99271e-06
11	-3.38681	-3.38589	0.000304681
12	-3.38527	-3.38584	0.000283637
72	1.4133	1.41322	9.91781e-06
13	-3.38634	-3.38588	0.000264425
14	-3.38487	-3.38581	0.000255176
73	1.4133	1.41322	9.8318e-06
15	-3.38407	-3.38569	0.000263082
16	-3.38592	-3.38571	0.000247035
74	1.41329	1.41323	9.74324e-06
17	-3.38443	-3.38563	0.000243695
75	1.41332	1.41323	9.69858e-06
18	-3.38654	-3.38568	0.000235283
19	-3.38549	-3.38567	0.000223106
76	1.41323	1.41323	9.57106e-06
20	-3.38771	-3.38577	0.000233993
77	1.41328	1.41323	9.47641e-06
78	1.41333	1.41323	9.45024e-06
79	1.41307	1.41323	9.54533e-06
80	1.41299	1.41322	9.88895e-06
