#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
28	1.38911	1.38878	0.000362342
1	-4.66735	-4.66735	0
35	1.43375	1.4338	1.13408e-05
2	-4.66627	-4.66681	0.000384152
29	1.38836	1.38876	0.000350139
3	-4.66696	-4.66686	0.000259192
14	-5.49197	-5.4867	0.00125649
36	1.43385	1.4338	1.11055e-05
30	1.388	1.38874	0.000339395
5	-3.61572	-3.6157	0.000271524
4	-4.66664	-4.6668	0.000200259
11	-3.38603	-3.38318	0.00229841
6	-3.61596	-3.61574	0.000229685
15	-5.49424	-5.4872	0.0012692
5	-4.66697	-4.66684	0.000163032
31	1.39226	1.38885	0.00034695
37	1.43384	1.4338	1.08471e-05
7	-3.61726	-3.61596	0.000281152
6	-4.66625	-4.66674	0.000162803
32	1.38925	1.38886	0.000336333
12	-3.39096	-3.38382	0.00219638
16	-5.48491	-5.48706	0.00119793
8	-3.61416	-3.61573	0.000323151
7	-4.66715	-4.6668	0.000149814
38	1.43383	1.4338	1.05811e-05
33	1.39054	1.38891	0.000329968
8	-4.6658	-4.66667	0.000175296
9	-3.61123	-3.61523	0.000552176
13	-3.38402	-3.38384	0.00202748
17	-5.48805	-5.48712	0.00112888
39	1.4338	1.4338	1.0311e-05
9	-4.66764	-4.66678	0.000185911
10	-3.61377	-3.61509	0.000515867
34	1.38598	1.38883	0.000331347
10	-4.66624	-4.66673	0.000174881
11	-3.61536	-3.61511	0.000469579
14	-3.38845	-3.38417	0.00190918
35	1.38859	1.38882	0.000321947
40	1.43383	1.43381	1.00713e-05
18	-5.48416	-5.48695	0.00107804
11	-4.66645	-4.6667	0.000160794
12	-3.61648	-3.61523	0.00044405
36	1.38963	1.38884	0.000313789
12	-4.66552	-4.6666	0.000174943
13	-3.61302	-3.61506	0.000441166
41	1.43387	1.43381	9.95169e-06
15	-3.38032	-3.38391	0.00179908
19	-5.48808	-5.48701	0.00102292
13	-4.66635	-4.66658	0.000162553
37	1.39299	1.38896	0.000324663
14	-3.61197	-3.61484	0.000461387
14	-4.66619	-4.66656	0.000153312
42	1.43389	1.43381	9.92607e-06
16	-3.4058	-3.38528	0.00214442
15	-3.61413	-3.61479	0.000432986
20	-5.47917	-5.48662	0.00104426
38	1.3903	1.38899	0.000318049
15	-4.66544	-4.66648	0.000160018
16	-3.6167	-3.61491	0.000422148
16	-4.66663	-4.66649	0.000150281
43	1.43387	1.43381	9.78496e-06
39	1.38815	1.38897	0.000310626
17	-3.38708	-3.38539	0.00202089
21	-5.48586	-5.48658	0.000995157
17	-3.61806	-3.61509	0.000436027
17	-4.66799	-4.66658	0.000165228
40	1.39186	1.38904	0.000311155
18	-3.61566	-3.61512	0.000412948
44	1.43382	1.43381	9.56334e-06
18	-4.66646	-4.66657	0.000156174
18	-3.39477	-3.38591	0.00197472
22	-5.48016	-5.48629	0.000991812
19	-3.61697	-3.61522	0.000402527
41	1.38827	1.38902	0.000304127
19	-4.66809	-4.66665	0.000167231
45	1.43387	1.43381	9.44341e-06
20	-3.61567	-3.61524	0.000383033
20	-4.66658	-4.66665	0.000158911
23	-5.48042	-5.48604	0.000980966
42	1.38988	1.38904	0.00029757
46	1.43384	1.43381	9.2573e-06
43	1.39127	1.38909	0.000295135
24	-5.48522	-5.486	0.000940676
47	1.43374	1.43381	9.18947e-06
44	1.39233	1.38917	0.000297428
25	-5.48416	-5.48593	0.000905926
26	-5.48594	-5.48593	0.000871083
