#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
1	-3.79401	-3.79401	0
2	-3.79229	-3.79315	0.000606232
3	-3.79167	-3.79266	0.000570604
4	-3.79308	-3.79276	0.000437877
5	-3.79305	-3.79282	0.000353943
21	1.41329	1.41326	1.21955e-05
6	-3.79186	-3.79266	0.000329052
22	1.41329	1.41326	1.1701e-05
7	-3.7937	-3.79281	0.000313772
8	-3.79454	-3.79303	0.000341305
23	1.41315	1.41326	1.21103e-05
9	-3.79532	-3.79328	0.000386891
10	-3.79371	-3.79332	0.000350558
24	1.41306	1.41325	1.40895e-05
11	-3.79393	-3.79338	0.000322952
25	1.41322	1.41325	1.35706e-05
12	-3.79255	-3.79331	0.000303344
13	-3.79156	-3.79317	0.000308535
26	1.41322	1.41325	1.31012e-05
14	-3.79315	-3.79317	0.000286502
15	-3.79377	-3.79321	0.000270134
27	1.41329	1.41325	1.27196e-05
16	-3.79286	-3.79319	0.000254127
17	-3.7935	-3.79321	0.000239831
28	1.41329	1.41325	1.23333e-05
18	-3.7941	-3.79326	0.000231524
29	1.41317	1.41325	1.21765e-05
19	-3.79308	-3.79325	0.000219533
20	-3.79439	-3.7933	0.000215821
30	1.41309	1.41324	1.27876e-05
31	1.41302	1.41323	1.42813e-05
32	1.41319	1.41323	1.38963e-05
33	1.41319	1.41323	1.3532e-05
