#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
1	-3.53836	-3.53836	0
2	-3.53676	-3.53756	0.000567741
3	-3.53682	-3.53731	0.000428609
4	-3.53705	-3.53725	0.00032666
5	-3.53715	-3.53723	0.000261959
6	-3.53766	-3.5373	0.000227858
7	-3.53644	-3.53718	0.000225984
34	1.41322	1.41323	1.31364e-05
8	-3.53708	-3.53716	0.000198067
9	-3.53668	-3.53711	0.000183209
35	1.41318	1.41323	1.28325e-05
10	-3.53874	-3.53727	0.000226192
36	1.41333	1.41323	1.27573e-05
11	-3.53733	-3.53728	0.000205684
12	-3.53971	-3.53748	0.000270512
37	1.41333	1.41324	1.26734e-05
13	-3.53961	-3.53764	0.00029521
14	-3.53559	-3.5375	0.000308537
38	1.41326	1.41324	1.23508e-05
15	-3.53707	-3.53747	0.000289253
39	1.41324	1.41324	1.20351e-05
16	-3.53704	-3.53744	0.00027241
17	-3.53708	-3.53742	0.000257197
40	1.4132	1.41324	1.17669e-05
18	-3.53737	-3.53742	0.000242923
19	-3.53832	-3.53747	0.000234773
41	1.41328	1.41324	1.15349e-05
20	-3.53823	-3.5375	0.000226095
