#BLOCK:	ACTUAL_KE:	KE_AVE:	ERROR:
1	1.40637	1.40637	0
2	1.39506	1.40072	0.00399864
3	1.39838	1.39994	0.00274067
4	1.40544	1.40131	0.00237596
