#BLOCK:	ACTUAL_KE:	KE_AVE:	ERROR:
1	1.83405	1.83405	0
2	1.80556	1.8198	0.0100728
14	1.19424	1.20197	0.00627071
3	1.80279	1.81413	0.00815754
15	1.19174	1.20129	0.00588961
4	1.82797	1.81759	0.00681255
16	1.19134	1.20067	0.00555423
17	1.18888	1.19997	0.00527058
5	1.8425	1.82257	0.00704002
18	1.16491	1.19803	0.00532569
19	1.20027	1.19814	0.0050467
6	1.80768	1.82009	0.00628929
20	1.17726	1.1971	0.00490117
7	1.85929	1.82569	0.0074796
