#BLOCK:	ACTUAL_KE:	KE_AVE:	ERROR:
1	1.34862	1.34862	0
2	1.33885	1.34374	0.00345595
3	1.34355	1.34367	0.0023045
4	1.3485	1.34488	0.00202001
