#BLOCK:	ACTUAL_TE:	TE_AVE:	ERROR:
1	-3.40563	-3.40563	0
2	-3.40542	-3.40552	7.52736e-05
3	-3.40508	-3.40537	0.000131307
55	1.41323	1.41324	1.03128e-05
4	-3.40384	-3.40499	0.000346312
5	-3.40448	-3.40489	0.000291749
56	1.41314	1.41323	1.02847e-05
6	-3.4009	-3.40422	0.000653342
57	1.41316	1.41323	1.01792e-05
7	-3.40545	-3.4044	0.000582912
8	-3.40455	-3.40442	0.000510366
58	1.41324	1.41323	1.00042e-05
9	-3.40359	-3.40433	0.0004619
10	-3.40313	-3.40421	0.000430997
59	1.41311	1.41323	1.00443e-05
11	-3.40753	-3.40451	0.000486405
12	-3.4056	-3.4046	0.000454279
60	1.41303	1.41323	1.04184e-05
13	-3.40565	-3.40468	0.000426469
61	1.41303	1.41322	1.07319e-05
14	-3.40513	-3.40471	0.000397201
15	-3.40502	-3.40473	0.000371252
62	1.41309	1.41322	1.07927e-05
16	-3.40436	-3.40471	0.00034876
17	-3.40463	-3.4047	0.000328277
63	1.41308	1.41322	1.08512e-05
18	-3.40528	-3.40474	0.000311584
64	1.41318	1.41322	1.06969e-05
19	-3.40313	-3.40465	0.0003064
20	-3.40347	-3.40459	0.000296717
65	1.41316	1.41322	1.05713e-05
66	1.41318	1.41322	1.04286e-05
67	1.41335	1.41322	1.04509e-05
