0.0811424	0
0.0839173	0.0027749
0.0825231	0.00212375
0.0824506	0.00150347
0.0823813	0.00116664
0.0828107	0.00104487
0.0831701	0.000953417
0.083107	0.00082809
0.0829125	0.000755776
0.0831017	0.000701979
0.0829538	0.000651966
0.0829129	0.000596565
0.0828735	0.000550169
0.0827966	0.000515138
0.0828555	0.000483177
0.0825268	0.000558869
0.0828012	0.000592341
0.0827508	0.000560732
0.0827853	0.000531519
0.0826335	0.000526605
0.0825384	0.000509845
0.0824149	0.000501559
0.0826014	0.000514275
0.0827906	0.000527487
0.0828981	0.00051723
0.0829654	0.000501473
0.0829225	0.000484446
0.0828864	0.000468216
0.08283	0.000455293
0.0827774	0.000442978
0.0827452	0.000429663
0.0827061	0.000417852
0.0828148	0.000419323
0.0828756	0.000411326
0.0829314	0.000403283
0.0830483	0.000408967
0.0829664	0.000406104
0.0829907	0.000396018
0.0829538	0.000387488
0.0830213	0.000383671
0.083058	0.000375991
0.0830734	0.000367251
0.0830792	0.000358655
0.0831458	0.000356683
0.0831157	0.00034996
0.0831851	0.000349232
0.0832018	0.000342128
0.0832461	0.000337838
0.0832615	0.000331231
0.0832602	0.000324542
0.0831853	0.000326806
0.0831959	0.000320632
0.0831461	0.000318435
0.0832097	0.000318892
0.0832186	0.000313166
0.0832179	0.000307524
0.0831939	0.000303032
0.0831542	0.000300394
0.0831259	0.000296614
0.083136	0.000291803
0.0831515	0.000287399
0.0830911	0.000289113
0.0830357	0.000289824
0.0830757	0.000288049
0.08308	0.000283615
0.083065	0.000279689
0.0830552	0.000275658
0.0829807	0.000281587
0.083001	0.000278218
0.0830085	0.000274317
0.0829592	0.000274886
0.082936	0.000272032
0.0828859	0.000272916
0.0829161	0.000270894
0.082928	0.00026752
0.0829108	0.000264537
0.0828428	0.000269777
0.0828156	0.000267688
0.0827642	0.000269216
0.0827659	0.000265835
0.0827685	0.000262545
0.0827738	0.000259378
0.0827885	0.000256658
0.0827491	0.000256627
0.0827681	0.000254295
0.0827669	0.000251324
0.082756	0.000248655
0.0827577	0.000245819
0.0828043	0.000247477
0.0828349	0.000246618
0.0828231	0.000244179
0.0828202	0.000241528
0.0827971	0.000240031
0.0828616	0.000246082
0.0828563	0.000243535
0.0828239	0.000243156
0.0827936	0.000242536
0.0828134	0.000240865
0.082812	0.000238424
0.0827778	0.00023849
0.0828168	0.000239313
