	0.459205	-0.147005	-1.07449
	-0.656844	0.641168	-1.10037
	-0.581256	1.27478	-1.21865
	0.473016	0.587334	-0.584493
	0.7362	0.672037	1.23181
	2.20303	-0.427441	0.0506358
	-0.29285	-1.35138	1.36577
	-0.875671	-0.431437	-1.89562
	-1.47011	-0.669487	0.0682004
	1.23568	-1.92865	0.13236
	1.35332	0.263979	0.794924
	0.691802	0.136384	1.07721
	-0.52078	-0.493624	-2.31613
	0.283237	-1.34533	-0.0593588
	0.921811	-0.186521	-1.77633
	0.696857	-0.137121	-1.81685
	0.0767308	-0.981591	-1.37786
	-0.27555	2.3817	2.13264
	-0.956597	-0.347418	-0.205383
	1.10198	-0.713753	1.92803
	-0.53882	-1.10192	-1.62802
	-0.483275	-0.18895	0.294024
	-1.17285	0.537103	0.0483008
	-1.15298	0.936142	1.39897
	-0.115997	0.411777	0.900791
	1.46259	-1.15891	0.0229947
	2.21793	1.11958	0.124732
	-1.9849	0.223098	0.733267
	-0.214301	-0.434341	0.243852
	-0.564239	-0.28685	0.447226
	-0.520015	-0.840296	-0.254044
	1.0059	-0.13408	0.00792008
	-0.636591	0.434301	-0.65052
	-0.718434	0.163234	-0.327368
	0.637645	-0.36549	0.68791
	-1.05264	1.78506	-1.15912
	0.389112	-0.0617728	-0.514594
	-0.669611	-2.25328	-0.455774
	0.521431	-0.170761	1.12693
	-1.35481	-2.51528	-0.417377
	-0.157159	-0.94968	-0.371117
	0.331859	-0.064571	-0.507186
	0.287988	0.547929	0.284173
	0.184687	-1.02409	-0.103144
	0.0647135	-2.17254	0.441671
	-0.234373	0.920949	1.20362
	0.202951	1.93718	0.552063
	-0.0617432	0.259371	-2.18887
	0.515455	-0.192256	0.00294561
	-0.9147	-0.122191	0.269599
	0.651424	-0.710591	0.457414
	0.460006	0.0726072	-0.923943
	0.194707	0.695564	-0.330267
	-0.423243	1.11671	-0.0595821
	-0.479356	-0.17521	1.19524
	0.785745	-1.24518	-0.0190677
	1.43705	-0.348781	0.190544
	1.31565	0.0437105	0.912053
	2.13791	1.78205	0.306366
	-0.348747	-1.2598	1.39089
	-1.56119	0.513788	-1.20424
	-0.872348	1.94456	-0.178685
	1.70573	-0.229265	-1.06128
	-0.581007	0.385357	0.912458
	-0.206268	0.579742	-0.366143
	0.522999	-0.0381317	-0.649173
	0.142145	0.404125	-0.376422
	-0.10475	-0.365621	-0.666109
	-0.461835	0.8551	-0.678256
	0.124511	-0.443798	-0.0800468
	-0.756363	0.633992	-0.0457847
	-1.06506	1.86364	0.860734
	0.21195	0.37454	-0.0808419
	0.0325871	-0.364968	0.278502
	-0.284443	0.0105757	-0.866773
	-0.0199943	0.0365688	-0.199859
	0.600403	0.260242	1.44529
	-1.48639	0.215119	0.919919
	-0.133429	-0.661255	1.305
	-2.01117	0.633238	0.0694173
	-1.50312	1.04286	-0.82447
	-1.10774	-1.55447	-1.52716
	0.0526963	1.29577	-0.0386625
	0.383472	-0.254951	-0.345491
	1.94855	-1.49087	0.238767
	-1.75639	0.534754	-0.462001
	2.13209	0.749634	0.232943
	0.5532	0.296824	1.42323
	0.584218	0.720759	1.01281
	1.90242	-2.8212	1.87464
	0.77067	-0.51962	-0.598584
	1.01308	-0.362978	0.0948191
	0.434015	-0.183774	0.0877234
	-1.91429	1.08717	-0.239502
	0.375768	-0.291305	-0.0815677
	-0.507997	-0.139025	-0.189165
	1.90168	-1.4973	-1.19044
	-1.87109	0.569104	0.248167
	0.165423	-0.110092	-0.212496
	-0.0521193	0.0838402	2.34327
	-1.09497	0.786831	0.440793
	-1.36609	0.13344	-0.473472
	-0.0917143	-0.397971	-0.0879668
	0.319352	2.06344	0.288363
	-0.0654799	0.985595	-0.71966
	0.0218022	0.794688	1.11465
	-0.72387	0.596942	0.330295
	0.0911788	-0.731809	-0.767081
